science_release,input_catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,source_key,object_class,redshift,log_mseed_assumption,z_seed,epsilon,merger_boost,burst_scenario,burst_fedd,quiescent_fedd,required_lifetime_average_fedd_point,required_duty_cycle_point,required_duty_cycle_p5,required_duty_cycle_p16,required_duty_cycle_p50,required_duty_cycle_p84,required_duty_cycle_p95,prob_required_duty_cycle_gt_1,fixed_burst_scenario_feasible_point,reported_current_fedd,current_fedd_comparison_eligible_flag,current_to_required_fedd_ratio,current_fedd_is_instantaneous_not_history,n_samples,random_seed,reported_statistical_errors_sampled,statistical_error_model,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,systematic_combined_with_statistical_error
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1403-0902,GNIRS50-J1403-0902_shen19,HZA-GNIRS50-J1403-0902,J1403+0902,shen19_gnirs50,luminous_quasar_comparison,5.77302,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.9846575579366778,0.3282191859788926,0.3104463780749843,0.31767754248576147,0.3284298214870715,0.3391182129034554,0.3459374364148999,0.0,True,0.244061906804198,True,0.24786475748545808,True,10000,20260808,True,split_normal_in_log_mbh,0.2483,0.2483,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1425-3254,GNIRS50-J1425-3254_shen19,HZA-GNIRS50-J1425-3254,J1425+3254,shen19_gnirs50,luminous_quasar_comparison,5.86147,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.9927433983344643,0.9927433983344643,0.9684358729553522,0.978030714692918,0.9926572113977965,1.007618807350927,1.0176095373615768,0.3066,True,0.2865497276364241,True,0.2886443043763086,True,10000,20260808,True,split_normal_in_log_mbh,0.1116,0.1116,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1425-3254,GNIRS50-J1425-3254_shen19,HZA-GNIRS50-J1425-3254,J1425+3254,shen19_gnirs50,luminous_quasar_comparison,5.86147,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.9927433983344643,0.49637169916723217,0.4842179364776761,0.489015357346459,0.49632860569889825,0.5038094036754635,0.5088047686807884,0.0,True,0.2865497276364241,True,0.2886443043763086,True,10000,20260808,True,split_normal_in_log_mbh,0.1116,0.1116,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1425-3254,GNIRS50-J1425-3254_shen19,HZA-GNIRS50-J1425-3254,J1425+3254,shen19_gnirs50,luminous_quasar_comparison,5.86147,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.9927433983344643,0.3309144661114881,0.3228119576517841,0.3260102382309727,0.33088573713259883,0.3358729357836423,0.33920317912052556,0.0,True,0.2865497276364241,True,0.2886443043763086,True,10000,20260808,True,split_normal_in_log_mbh,0.1116,0.1116,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1427-3312,GNIRS50-J1427-3312_shen19,HZA-GNIRS50-J1427-3312,J1427+3312,shen19_gnirs50,luminous_quasar_comparison,6.12115,2.0,30.0,0.1,1.0,eddington,1.0,0.0,1.004097153383852,1.004097153383852,0.986959535274397,0.993793025953645,1.0042376079261248,1.014237623757885,1.021043550153401,0.6592,False,0.7794710681646506,True,0.776290486969113,True,10000,20260808,True,split_normal_in_log_mbh,0.0732,0.0732,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1427-3312,GNIRS50-J1427-3312_shen19,HZA-GNIRS50-J1427-3312,J1427+3312,shen19_gnirs50,luminous_quasar_comparison,6.12115,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,1.004097153383852,0.502048576691926,0.4934797676371985,0.4968965129768225,0.5021188039630624,0.5071188118789425,0.5105217750767005,0.0,True,0.7794710681646506,True,0.776290486969113,True,10000,20260808,True,split_normal_in_log_mbh,0.0732,0.0732,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1427-3312,GNIRS50-J1427-3312_shen19,HZA-GNIRS50-J1427-3312,J1427+3312,shen19_gnirs50,luminous_quasar_comparison,6.12115,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,1.004097153383852,0.3346990511279507,0.3289865117581323,0.33126434198454835,0.3347458693087083,0.338079207919295,0.34034785005113366,0.0,True,0.7794710681646506,True,0.776290486969113,True,10000,20260808,True,split_normal_in_log_mbh,0.0732,0.0732,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1429-5447,GNIRS50-J1429-5447_shen19,HZA-GNIRS50-J1429-5447,J1429+5447,shen19_gnirs50,luminous_quasar_comparison,6.11548,2.0,30.0,0.1,1.0,eddington,1.0,0.0,1.0347130264013766,1.0347130264013766,0.9474910708913149,0.9826789281501426,1.0340032329700022,1.0869135606531208,1.1226889485993756,0.7436,False,0.3611602957582317,True,0.3490439247820329,True,10000,20260808,True,split_normal_in_log_mbh,0.3714,0.3714,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1429-5447,GNIRS50-J1429-5447_shen19,HZA-GNIRS50-J1429-5447,J1429+5447,shen19_gnirs50,luminous_quasar_comparison,6.11548,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,1.0347130264013766,0.5173565132006883,0.47374553544565745,0.4913394640750713,0.5170016164850011,0.5434567803265604,0.5613444742996878,0.0,True,0.3611602957582317,True,0.3490439247820329,True,10000,20260808,True,split_normal_in_log_mbh,0.3714,0.3714,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1429-5447,GNIRS50-J1429-5447_shen19,HZA-GNIRS50-J1429-5447,J1429+5447,shen19_gnirs50,luminous_quasar_comparison,6.11548,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,1.0347130264013766,0.34490434213379223,0.3158303569637716,0.3275596427167142,0.344667744323334,0.362304520217707,0.3742296495331252,0.0,True,0.3611602957582317,True,0.3490439247820329,True,10000,20260808,True,split_normal_in_log_mbh,0.3714,0.3714,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1436-5007,GNIRS50-J1436-5007_shen19,HZA-GNIRS50-J1436-5007,J1436+5007,shen19_gnirs50,luminous_quasar_comparison,5.81132,2.0,30.0,0.1,1.0,eddington,1.0,0.0,1.0108523768263697,1.0108523768263697,0.9700959639985262,0.9855378132043151,1.0106713335508162,1.036022742402218,1.0519539295493592,0.6608,False,0.2431644037875914,True,0.24055382305279857,True,10000,20260808,True,split_normal_in_log_mbh,0.1885,0.1885,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1436-5007,GNIRS50-J1436-5007_shen19,HZA-GNIRS50-J1436-5007,J1436+5007,shen19_gnirs50,luminous_quasar_comparison,5.81132,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,1.0108523768263697,0.5054261884131849,0.4850479819992631,0.49276890660215755,0.5053356667754081,0.518011371201109,0.5259769647746796,0.0,True,0.2431644037875914,True,0.24055382305279857,True,10000,20260808,True,split_normal_in_log_mbh,0.1885,0.1885,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1436-5007,GNIRS50-J1436-5007_shen19,HZA-GNIRS50-J1436-5007,J1436+5007,shen19_gnirs50,luminous_quasar_comparison,5.81132,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,1.0108523768263697,0.3369507922754566,0.32336532133284207,0.32851260440143837,0.3368904445169387,0.34534091413407264,0.3506513098497864,0.0,True,0.2431644037875914,True,0.24055382305279857,True,10000,20260808,True,split_normal_in_log_mbh,0.1885,0.1885,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1545-6028,GNIRS50-J1545-6028_shen19,HZA-GNIRS50-J1545-6028,J1545+6028,shen19_gnirs50,luminous_quasar_comparison,5.7935,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.9509049563329477,0.9509049563329477,0.9464853929389998,0.9482170423681936,0.9509111784783968,0.9535788534382565,0.9552904424073686,0.0,True,0.2210039317349185,True,0.23241432307514096,True,10000,20260808,True,split_normal_in_log_mbh,0.0201,0.0201,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1545-6028,GNIRS50-J1545-6028_shen19,HZA-GNIRS50-J1545-6028,J1545+6028,shen19_gnirs50,luminous_quasar_comparison,5.7935,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.9509049563329477,0.47545247816647385,0.4732426964694999,0.4741085211840968,0.4754555892391984,0.4767894267191283,0.4776452212036843,0.0,True,0.2210039317349185,True,0.23241432307514096,True,10000,20260808,True,split_normal_in_log_mbh,0.0201,0.0201,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1545-6028,GNIRS50-J1545-6028_shen19,HZA-GNIRS50-J1545-6028,J1545+6028,shen19_gnirs50,luminous_quasar_comparison,5.7935,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.9509049563329477,0.31696831877764925,0.3154951309796666,0.31607234745606455,0.31697039282613226,0.3178596178127522,0.31843014746912285,0.0,True,0.2210039317349185,True,0.23241432307514096,True,10000,20260808,True,split_normal_in_log_mbh,0.0201,0.0201,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1602-4228,GNIRS50-J1602-4228_shen19,HZA-GNIRS50-J1602-4228,J1602+4228,shen19_gnirs50,luminous_quasar_comparison,6.07949,2.0,30.0,0.1,1.0,eddington,1.0,0.0,1.041787441264254,1.041787441264254,1.0322382672574122,1.0359815365077294,1.0417394798809823,1.0476335255602103,1.0513635304467304,1.0,False,0.5979983697142514,True,0.5740118819137947,True,10000,20260808,True,split_normal_in_log_mbh,0.0413,0.0413,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1602-4228,GNIRS50-J1602-4228_shen19,HZA-GNIRS50-J1602-4228,J1602+4228,shen19_gnirs50,luminous_quasar_comparison,6.07949,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,1.041787441264254,0.520893720632127,0.5161191336287061,0.5179907682538647,0.5208697399404911,0.5238167627801051,0.5256817652233652,0.0,True,0.5979983697142514,True,0.5740118819137947,True,10000,20260808,True,split_normal_in_log_mbh,0.0413,0.0413,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1602-4228,GNIRS50-J1602-4228_shen19,HZA-GNIRS50-J1602-4228,J1602+4228,shen19_gnirs50,luminous_quasar_comparison,6.07949,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,1.041787441264254,0.347262480421418,0.3440794224191374,0.3453271788359098,0.34724649329366075,0.3492111751867367,0.3504545101489101,0.0,True,0.5979983697142514,True,0.5740118819137947,True,10000,20260808,True,split_normal_in_log_mbh,0.0413,0.0413,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1609-3041,GNIRS50-J1609-3041_shen19,HZA-GNIRS50-J1609-3041,J1609+3041,shen19_gnirs50,luminous_quasar_comparison,6.14192,2.0,30.0,0.1,1.0,eddington,1.0,0.0,1.0941185019609707,1.0941185019609707,1.085859068740508,1.0891427605874597,1.0941413593582887,1.0991044749104812,1.1022660574638001,1.0,False,0.1093704502507957,True,0.09996216136988162,True,10000,20260808,True,split_normal_in_log_mbh,0.0351,0.0351,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1609-3041,GNIRS50-J1609-3041_shen19,HZA-GNIRS50-J1609-3041,J1609+3041,shen19_gnirs50,luminous_quasar_comparison,6.14192,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,1.0941185019609707,0.5470592509804854,0.542929534370254,0.5445713802937299,0.5470706796791444,0.5495522374552406,0.5511330287319001,0.0,True,0.1093704502507957,True,0.09996216136988162,True,10000,20260808,True,split_normal_in_log_mbh,0.0351,0.0351,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1609-3041,GNIRS50-J1609-3041_shen19,HZA-GNIRS50-J1609-3041,J1609+3041,shen19_gnirs50,luminous_quasar_comparison,6.14192,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,1.0941185019609707,0.36470616732032357,0.36195302291350273,0.36304758686248656,0.36471378645276287,0.36636815830349373,0.36742201915460004,0.0,True,0.1093704502507957,True,0.09996216136988162,True,10000,20260808,True,split_normal_in_log_mbh,0.0351,0.0351,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1621-5155,GNIRS50-J1621-5155_shen19,HZA-GNIRS50-J1621-5155,J1621+5155,shen19_gnirs50,luminous_quasar_comparison,5.63323,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.9684404530427321,0.9684404530427321,0.9282684460779161,0.944387138954288,0.9689859166102164,0.9940178692760837,1.009454772659202,0.1055,True,0.5079254803650208,True,0.5244777608878022,True,10000,20260808,True,split_normal_in_log_mbh,0.1939,0.1939,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1621-5155,GNIRS50-J1621-5155_shen19,HZA-GNIRS50-J1621-5155,J1621+5155,shen19_gnirs50,luminous_quasar_comparison,5.63323,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.9684404530427321,0.48422022652136604,0.46413422303895807,0.472193569477144,0.4844929583051082,0.49700893463804185,0.504727386329601,0.0,True,0.5079254803650208,True,0.5244777608878022,True,10000,20260808,True,split_normal_in_log_mbh,0.1939,0.1939,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1621-5155,GNIRS50-J1621-5155_shen19,HZA-GNIRS50-J1621-5155,J1621+5155,shen19_gnirs50,luminous_quasar_comparison,5.63323,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.9684404530427321,0.32281348434757734,0.3094228153593054,0.3147957129847627,0.32299530553673883,0.33133928975869453,0.336484924219734,0.0,True,0.5079254803650208,True,0.5244777608878022,True,10000,20260808,True,split_normal_in_log_mbh,0.1939,0.1939,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1623-3112,GNIRS50-J1623-3112_shen19,HZA-GNIRS50-J1623-3112,J1623+3112,shen19_gnirs50,luminous_quasar_comparison,6.254,2.0,30.0,0.1,1.0,eddington,1.0,0.0,1.0887488312876759,1.0887488312876759,1.0774380569320365,1.081829883182899,1.0887077812695236,1.0954837940212556,1.100133605902716,1.0,False,0.4005899043277508,True,0.3679360131702447,True,10000,20260808,True,split_normal_in_log_mbh,0.0469,0.0469,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1623-3112,GNIRS50-J1623-3112_shen19,HZA-GNIRS50-J1623-3112,J1623+3112,shen19_gnirs50,luminous_quasar_comparison,6.254,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,1.0887488312876759,0.5443744156438379,0.5387190284660183,0.5409149415914495,0.5443538906347618,0.5477418970106278,0.550066802951358,0.0,True,0.4005899043277508,True,0.3679360131702447,True,10000,20260808,True,split_normal_in_log_mbh,0.0469,0.0469,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1623-3112,GNIRS50-J1623-3112_shen19,HZA-GNIRS50-J1623-3112,J1623+3112,shen19_gnirs50,luminous_quasar_comparison,6.254,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,1.0887488312876759,0.36291627709589197,0.3591460189773455,0.3606099610609663,0.36290259375650785,0.3651612646737519,0.366711201967572,0.0,True,0.4005899043277508,True,0.3679360131702447,True,10000,20260808,True,split_normal_in_log_mbh,0.0469,0.0469,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1630-4012,GNIRS50-J1630-4012_shen19,HZA-GNIRS50-J1630-4012,J1630+4012,shen19_gnirs50,luminous_quasar_comparison,6.06311,2.0,30.0,0.1,1.0,eddington,1.0,0.0,1.0361371079676174,1.0361371079676174,1.0179649733527707,1.0253172817388132,1.0361578756971466,1.047348697692404,1.0541554452792519,0.9991,False,0.2337760412274688,True,0.2256226897287951,True,10000,20260808,True,split_normal_in_log_mbh,0.0778,0.0778,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1630-4012,GNIRS50-J1630-4012_shen19,HZA-GNIRS50-J1630-4012,J1630+4012,shen19_gnirs50,luminous_quasar_comparison,6.06311,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,1.0361371079676174,0.5180685539838087,0.5089824866763853,0.5126586408694066,0.5180789378485733,0.523674348846202,0.5270777226396259,0.0,True,0.2337760412274688,True,0.2256226897287951,True,10000,20260808,True,split_normal_in_log_mbh,0.0778,0.0778,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J1630-4012,GNIRS50-J1630-4012_shen19,HZA-GNIRS50-J1630-4012,J1630+4012,shen19_gnirs50,luminous_quasar_comparison,6.06311,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,1.0361371079676174,0.3453790359892058,0.33932165778425694,0.34177242724627105,0.3453859585657155,0.34911623256413465,0.3513851484264173,0.0,True,0.2337760412274688,True,0.2256226897287951,True,10000,20260808,True,split_normal_in_log_mbh,0.0778,0.0778,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J2307-0031,GNIRS50-J2307-0031_shen19,HZA-GNIRS50-J2307-0031,J2307+0031,shen19_gnirs50,luminous_quasar_comparison,5.90021,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.830158184801893,0.830158184801893,0.43417995100446377,0.5882363577491876,0.8309371045020724,1.0698035208255057,1.2229987709905719,0.2404,True,3.5554944085859295,True,4.282911948202263,True,10000,20260808,True,split_normal_in_log_mbh,1.7905,1.7905,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J2307-0031,GNIRS50-J2307-0031_shen19,HZA-GNIRS50-J2307-0031,J2307+0031,shen19_gnirs50,luminous_quasar_comparison,5.90021,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.830158184801893,0.4150790924009465,0.21708997550223189,0.2941181788745938,0.4154685522510362,0.5349017604127528,0.6114993854952859,0.0,True,3.5554944085859295,True,4.282911948202263,True,10000,20260808,True,split_normal_in_log_mbh,1.7905,1.7905,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J2307-0031,GNIRS50-J2307-0031_shen19,HZA-GNIRS50-J2307-0031,J2307+0031,shen19_gnirs50,luminous_quasar_comparison,5.90021,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.830158184801893,0.2767193949339643,0.14472665033482127,0.19607878591639585,0.2769790348340241,0.3566011736085019,0.40766625699685727,0.0,True,3.5554944085859295,True,4.282911948202263,True,10000,20260808,True,split_normal_in_log_mbh,1.7905,1.7905,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J2329-0403,GNIRS50-J2329-0403_shen19,HZA-GNIRS50-J2329-0403,J2329-0403,shen19_gnirs50,luminous_quasar_comparison,5.88263,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.905867046170473,0.905867046170473,0.7831985589219073,0.8321869383218102,0.9057657976234521,0.9788179338636003,1.0285906069547397,0.1044,True,0.3362017734543792,True,0.37113809899108546,True,10000,20260808,True,split_normal_in_log_mbh,0.5587,0.5587,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J2329-0403,GNIRS50-J2329-0403_shen19,HZA-GNIRS50-J2329-0403,J2329-0403,shen19_gnirs50,luminous_quasar_comparison,5.88263,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.905867046170473,0.4529335230852365,0.39159927946095363,0.4160934691609051,0.45288289881172605,0.48940896693180014,0.5142953034773698,0.0,True,0.3362017734543792,True,0.37113809899108546,True,10000,20260808,True,split_normal_in_log_mbh,0.5587,0.5587,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J2329-0403,GNIRS50-J2329-0403_shen19,HZA-GNIRS50-J2329-0403,J2329-0403,shen19_gnirs50,luminous_quasar_comparison,5.88263,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.905867046170473,0.3019556820568243,0.26106618630730244,0.2773956461072701,0.30192193254115074,0.32627264462120015,0.3428635356515799,0.0,True,0.3362017734543792,True,0.37113809899108546,True,10000,20260808,True,split_normal_in_log_mbh,0.5587,0.5587,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J2356-0023,GNIRS50-J2356-0023_shen19,HZA-GNIRS50-J2356-0023,J2356+0023,shen19_gnirs50,luminous_quasar_comparison,5.99266,2.0,30.0,0.1,1.0,eddington,1.0,0.0,1.0563370173919489,1.0563370173919489,0.9058952478673304,0.9653004094661347,1.0585419342462028,1.1497977612125754,1.2125868555654284,0.738,False,0.0245470891568502,True,0.023237933304141815,True,10000,20260808,True,split_normal_in_log_mbh,0.6655,0.6655,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J2356-0023,GNIRS50-J2356-0023_shen19,HZA-GNIRS50-J2356-0023,J2356+0023,shen19_gnirs50,luminous_quasar_comparison,5.99266,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,1.0563370173919489,0.5281685086959744,0.4529476239336652,0.48265020473306736,0.5292709671231014,0.5748988806062877,0.6062934277827142,0.0,True,0.0245470891568502,True,0.023237933304141815,True,10000,20260808,True,split_normal_in_log_mbh,0.6655,0.6655,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-J2356-0023,GNIRS50-J2356-0023_shen19,HZA-GNIRS50-J2356-0023,J2356+0023,shen19_gnirs50,luminous_quasar_comparison,5.99266,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,1.0563370173919489,0.3521123391306496,0.3019650826224435,0.32176680315537826,0.35284731141540093,0.3832659204041918,0.40419561852180946,0.0,True,0.0245470891568502,True,0.023237933304141815,True,10000,20260808,True,split_normal_in_log_mbh,0.6655,0.6655,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-P000-26,GNIRS50-P000-26_shen19,HZA-GNIRS50-P000-26,P000+26,shen19_gnirs50,luminous_quasar_comparison,5.73276,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.9855981940743055,0.9855981940743055,0.9811251204165925,0.9829072250584234,0.9855877850531994,0.9882936135525098,0.9900790728226834,0.0,True,0.5028054772806392,True,0.5101525959601465,True,10000,20260808,True,split_normal_in_log_mbh,0.021,0.021,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-P000-26,GNIRS50-P000-26_shen19,HZA-GNIRS50-P000-26,P000+26,shen19_gnirs50,luminous_quasar_comparison,5.73276,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.9855981940743055,0.49279909703715274,0.49056256020829625,0.4914536125292117,0.4927938925265997,0.4941468067762549,0.4950395364113417,0.0,True,0.5028054772806392,True,0.5101525959601465,True,10000,20260808,True,split_normal_in_log_mbh,0.021,0.021,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-P000-26,GNIRS50-P000-26_shen19,HZA-GNIRS50-P000-26,P000+26,shen19_gnirs50,luminous_quasar_comparison,5.73276,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.9855981940743055,0.32853273135810185,0.32704170680553085,0.3276357416861411,0.3285292616843998,0.32943120451750324,0.3300263576075611,0.0,True,0.5028054772806392,True,0.5101525959601465,True,10000,20260808,True,split_normal_in_log_mbh,0.021,0.021,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-P210-27,GNIRS50-P210-27_shen19,HZA-GNIRS50-P210-27,P210+27,shen19_gnirs50,luminous_quasar_comparison,6.16694,2.0,30.0,0.1,1.0,eddington,1.0,0.0,1.0786244301932315,1.0786244301932315,1.0337904155154523,1.0514345760976203,1.0779605188268784,1.10530570074262,1.1225774352744156,0.998,False,0.2338298763479912,True,0.21678525889321965,True,10000,20260808,True,split_normal_in_log_mbh,0.1892,0.1892,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-P210-27,GNIRS50-P210-27_shen19,HZA-GNIRS50-P210-27,P210+27,shen19_gnirs50,luminous_quasar_comparison,6.16694,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,1.0786244301932315,0.5393122150966158,0.5168952077577261,0.5257172880488101,0.5389802594134392,0.55265285037131,0.5612887176372078,0.0,True,0.2338298763479912,True,0.21678525889321965,True,10000,20260808,True,split_normal_in_log_mbh,0.1892,0.1892,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-P210-27,GNIRS50-P210-27_shen19,HZA-GNIRS50-P210-27,P210+27,shen19_gnirs50,luminous_quasar_comparison,6.16694,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,1.0786244301932315,0.35954147673107717,0.3445968051718174,0.35047819203254005,0.3593201729422928,0.3684352335808733,0.3741924784248052,0.0,True,0.2338298763479912,True,0.21678525889321965,True,10000,20260808,True,split_normal_in_log_mbh,0.1892,0.1892,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-P228-21,GNIRS50-P228-21_shen19,HZA-GNIRS50-P228-21,P228+21,shen19_gnirs50,luminous_quasar_comparison,5.89177,2.0,30.0,0.1,1.0,eddington,1.0,0.0,1.006791297086342,1.006791297086342,0.9628526700821899,0.9802575208612946,1.0063370681541741,1.0330051827850324,1.0502604454682656,0.5923,False,0.1434498174790534,True,0.14248217867416785,True,10000,20260808,True,split_normal_in_log_mbh,0.1963,0.1963,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-P228-21,GNIRS50-P228-21_shen19,HZA-GNIRS50-P228-21,P228+21,shen19_gnirs50,luminous_quasar_comparison,5.89177,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,1.006791297086342,0.503395648543171,0.48142633504109494,0.4901287604306473,0.5031685340770871,0.5165025913925162,0.5251302227341328,0.0,True,0.1434498174790534,True,0.14248217867416785,True,10000,20260808,True,split_normal_in_log_mbh,0.1963,0.1963,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-P228-21,GNIRS50-P228-21_shen19,HZA-GNIRS50-P228-21,P228+21,shen19_gnirs50,luminous_quasar_comparison,5.89177,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,1.006791297086342,0.33559709902878065,0.32095089002739663,0.32675250695376484,0.33544568938472463,0.3443350609283441,0.3500868151560885,0.0,True,0.1434498174790534,True,0.14248217867416785,True,10000,20260808,True,split_normal_in_log_mbh,0.1963,0.1963,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-P333-26,GNIRS50-P333-26_shen19,HZA-GNIRS50-P333-26,P333+26,shen19_gnirs50,luminous_quasar_comparison,6.02651,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.9857783861072748,0.9857783861072748,0.9468337390233027,0.962153084669639,0.98534659825962,1.0098241973308966,1.0256286977583016,0.2737,True,0.5180837850719928,True,0.5255580690076255,True,10000,20260808,True,split_normal_in_log_mbh,0.1712,0.1712,False
v3-shared-science,v3-dataset-catalogue,physical_object,HZA-GNIRS50-P333-26,GNIRS50-P333-26_shen19,HZA-GNIRS50-P333-26,P333+26,shen19_gnirs50,luminous_quasar_comparison,6.02651,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.9857783861072748,0.4928891930536374,0.47341686951165135,0.4810765423348195,0.49267329912981,0.5049120986654483,0.5128143488791508,0.0,True,0.5180837850719928,True,0.5255580690076255,True,10000,20260808,True,split_normal_in_log_mbh,0.1712,0.1712,False
