science_release,input_catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,source_key,object_class,redshift,log_mseed_assumption,z_seed,epsilon,merger_boost,burst_scenario,burst_fedd,quiescent_fedd,required_lifetime_average_fedd_point,required_duty_cycle_point,required_duty_cycle_p5,required_duty_cycle_p16,required_duty_cycle_p50,required_duty_cycle_p84,required_duty_cycle_p95,prob_required_duty_cycle_gt_1,fixed_burst_scenario_feasible_point,reported_current_fedd,current_fedd_comparison_eligible_flag,current_to_required_fedd_ratio,current_fedd_is_instantaneous_not_history,n_samples,random_seed,reported_statistical_errors_sampled,statistical_error_model,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,systematic_combined_with_statistical_error
v3-shared-science,v3-dataset-catalogue,measurement,CEERS02782_harikane23,CEERS02782_harikane23,HZA-CEERS-2782,CEERS-02782,harikane23_nirspec_blagn,broad_line_agn,5.241,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.6440137503139133,0.6440137503139133,0.6217550930434784,0.6306611054357858,0.6439692734762965,0.6565839015213623,0.6646434915971476,0.0,True,0.51,True,0.7919085574669942,True,10000,20260808,True,split_normal_in_log_mbh,0.10914447,0.11809931,False
v3-shared-science,v3-dataset-catalogue,measurement,CEERS02782_harikane23,CEERS02782_harikane23,HZA-CEERS-2782,CEERS-02782,harikane23_nirspec_blagn,broad_line_agn,5.241,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.6440137503139133,0.32200687515695664,0.3108775465217392,0.3153305527178929,0.32198463673814826,0.32829195076068113,0.3323217457985738,0.0,True,0.51,True,0.7919085574669942,True,10000,20260808,True,split_normal_in_log_mbh,0.10914447,0.11809931,False
v3-shared-science,v3-dataset-catalogue,measurement,CEERS02782_harikane23,CEERS02782_harikane23,HZA-CEERS-2782,CEERS-02782,harikane23_nirspec_blagn,broad_line_agn,5.241,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.6440137503139133,0.21467125010463775,0.20725169768115947,0.21022036847859527,0.21465642449209882,0.21886130050712074,0.22154783053238253,0.0,True,0.51,True,0.7919085574669942,True,10000,20260808,True,split_normal_in_log_mbh,0.10914447,0.11809931,False
v3-shared-science,v3-dataset-catalogue,measurement,CEERS1244_taylor24,CEERS1244_taylor24,HZA-CEERS-1244,CEERS-1244,taylor24_ceers_rubies_blagn,broad_line_agn,4.478,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.5390234084690856,0.5390234084690856,0.5359304606988317,0.5371414434954203,0.5389937678928823,0.541712448970513,0.5435539985122868,0.0,True,,False,,True,10000,20260808,True,split_normal_in_log_mbh,0.03,0.02,False
v3-shared-science,v3-dataset-catalogue,measurement,CEERS1244_taylor24,CEERS1244_taylor24,HZA-CEERS-1244,CEERS-1244,taylor24_ceers_rubies_blagn,broad_line_agn,4.478,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.5390234084690856,0.2695117042345428,0.26796523034941583,0.26857072174771013,0.26949688394644117,0.2708562244852565,0.2717769992561434,0.0,True,,False,,True,10000,20260808,True,split_normal_in_log_mbh,0.03,0.02,False
v3-shared-science,v3-dataset-catalogue,measurement,CEERS1244_taylor24,CEERS1244_taylor24,HZA-CEERS-1244,CEERS-1244,taylor24_ceers_rubies_blagn,broad_line_agn,4.478,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.5390234084690856,0.1796744694896952,0.17864348689961054,0.17904714783180672,0.17966458929762744,0.18057081632350433,0.1811846661707623,0.0,True,,False,,True,10000,20260808,True,split_normal_in_log_mbh,0.03,0.02,False
v3-shared-science,v3-dataset-catalogue,measurement,CEERS2782_taylor24,CEERS2782_taylor24,HZA-CEERS-2782,CEERS-2782,taylor24_ceers_rubies_blagn,broad_line_agn,5.24,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.5908035196220459,0.5908035196220459,0.5661341403414227,0.5761197341458119,0.591144092878082,0.6067056182617475,0.6165446835079461,0.0,True,,False,,True,10000,20260808,True,split_normal_in_log_mbh,0.14,0.13,False
v3-shared-science,v3-dataset-catalogue,measurement,CEERS2782_taylor24,CEERS2782_taylor24,HZA-CEERS-2782,CEERS-2782,taylor24_ceers_rubies_blagn,broad_line_agn,5.24,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.5908035196220459,0.29540175981102296,0.28306707017071137,0.28805986707290593,0.295572046439041,0.30335280913087376,0.30827234175397306,0.0,True,,False,,True,10000,20260808,True,split_normal_in_log_mbh,0.14,0.13,False
v3-shared-science,v3-dataset-catalogue,measurement,CEERS2782_taylor24,CEERS2782_taylor24,HZA-CEERS-2782,CEERS-2782,taylor24_ceers_rubies_blagn,broad_line_agn,5.24,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.5908035196220459,0.19693450654068198,0.1887113801138076,0.1920399113819373,0.19704803095936066,0.20223520608724918,0.20551489450264868,0.0,True,,False,,True,10000,20260808,True,split_normal_in_log_mbh,0.14,0.13,False
v3-shared-science,v3-dataset-catalogue,measurement,CEERS397_taylor24,CEERS397_taylor24,HZA-CEERS-397,CEERS-397,taylor24_ceers_rubies_blagn,broad_line_agn,6.0,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.7759667460501792,0.7759667460501792,0.7348337712613694,0.7505906170000658,0.7762760592580782,0.8075609812737177,0.8279905603260046,0.0,True,,False,,True,10000,20260808,True,split_normal_in_log_mbh,0.23,0.18,False
