catalogue_release,physical_object_id,measurement_id,object_id,n_measurements,available_measurement_ids,available_object_ids,ra_deg,dec_deg,redshift,redshift_kind,cosmic_time_gyr,survey,object_class,log_mbh_msun_std,log_mbh_err_plus_std,log_mbh_err_minus_std,mbh_method,detection_evidence,log_mstar_msun_std,log_mstar_err_plus_std,log_mstar_err_minus_std,mstar_method,log_lbol_erg_s_std,log_lbol_err_plus_std,log_lbol_err_minus_std,lbol_method,log_mbh_mstar_ratio,log_mbh_mstar_ratio_err,edd_ratio_std,edd_ratio_err_std,edd_ratio_from_mbh_lbol,edd_ratio_log_residual_dex,edd_ratio_consistency_flag,agn_contam_flag,lensing_mu,lensing_mu_err,missing_mstar_flag,missing_lbol_flag,missing_edd_ratio_flag,missing_lensing_flag,missing_optional_fields,mbh_interpretation_tag,mstar_interpretation_tag,lbol_interpretation_tag,quality_flag,project_version,source_key,source_table,notes,program,field,selection_channel,broad_line_species,halpha_flux_total_1e18_erg_s_cm2,halpha_flux_total_err_plus,halpha_flux_total_err_minus,halpha_flux_narrow_1e18_erg_s_cm2,halpha_flux_narrow_err_plus,halpha_flux_narrow_err_minus,halpha_flux_broad_1e18_erg_s_cm2,halpha_flux_broad_err_plus,halpha_flux_broad_err_minus,halpha_broad_fwhm_km_s,halpha_broad_fwhm_err_plus,halpha_broad_fwhm_err_minus,fwhm_instrument_corrected_flag,lrd_flag,lrd_definition,halpha_absorption_fit_flag,log_mbh_systematic_dex,mbh_systematic_kind,mbh_systematic_applied_flag,mbh_formal_uncertainty_kind,dust_correction_applied_flag,source_caveat_tags,source_paper_version,source_url,source_doi,source_archive_url,source_archive_sha256,extraction_date,selection_criteria,preferred_measurement_flag,preferred_measurement_reason,match_method,match_reference
expanded-blagn-v1,HZA-CEERS-2782,RUBIESEGS50052_taylor24,RUBIES-EGS-50052,2,RUBIESEGS50052_taylor24;CEERS2782_taylor24,RUBIES-EGS-50052;CEERS-2782,214.823454,52.830277,5.24,spec,1.1055092521207228,RUBIES,broad-line-agn,7.58,0.03,0.03,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,expanded-blagn-v1,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),"Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Same physical object as CEERS-2782; Taylor et al. use this higher-S/N RUBIES observation. A possible outflow contribution is discussed, but the source is retained as BLAGN.",RUBIES,EGS,broad-halpha,Halpha,37.85,0.63,0.66,20.07,0.51,0.51,17.78,0.55,0.56,2129.0,82.0,78.0,1.0,0.0,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;duplicate_observation;possible_outflow_contribution;source_preferred_duplicate_measurement,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,True,preferred duplicate: higher-S/N RUBIES spectrum adopted by Taylor et al.,explicit literature duplicate,"Taylor et al. (2025), Section 3.3 / Table 1 notes"
expanded-blagn-v1,HZA-RUBIES-EGS-17146,RUBIESEGS17146_taylor24,RUBIES-EGS-17146,1,RUBIESEGS17146_taylor24,RUBIES-EGS-17146,214.949482,52.845415,5.0,spec,1.1722819008829126,RUBIES,broad-line-agn,6.6,0.25,0.15,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,expanded-blagn-v1,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,EGS,broad-halpha,Halpha,36.8,1.38,1.29,21.82,4.59,5.21,15.01,4.61,3.9,763.0,306.0,150.0,1.0,0.0,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1"
expanded-blagn-v1,HZA-RUBIES-EGS-46985,RUBIESEGS46985_taylor24,RUBIES-EGS-46985,1,RUBIESEGS46985_taylor24,RUBIES-EGS-46985,214.805654,52.809497,4.963,spec,1.1831727889131478,RUBIES,broad-line-agn,6.9,0.21,0.2,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,expanded-blagn-v1,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,EGS,broad-halpha,Halpha,16.06,1.15,0.93,9.46,0.53,0.59,6.67,0.77,0.65,1290.0,307.0,247.0,1.0,0.0,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1"
expanded-blagn-v1,HZA-RUBIES-EGS-42232,RUBIESEGS42232_taylor24,RUBIES-EGS-42232,1,RUBIESEGS42232_taylor24,RUBIES-EGS-42232,214.886792,52.855381,4.954,spec,1.1858473713401363,RUBIES,broad-line-agn,7.67,0.04,0.03,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,expanded-blagn-v1,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,EGS,broad-halpha,Halpha,23.59,0.67,0.68,4.48,0.49,0.53,19.14,0.82,0.86,2375.0,96.0,90.0,1.0,1.0,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1"
expanded-blagn-v1,HZA-RUBIES-EGS-6411,RUBIESEGS6411_taylor24,RUBIES-EGS-6411,1,RUBIESEGS6411_taylor24,RUBIES-EGS-6411,215.109185,52.93977,4.88,spec,1.2082248338162374,RUBIES,broad-line-agn,6.49,0.16,0.16,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,expanded-blagn-v1,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,EGS,broad-halpha,Halpha,7.26,0.31,0.26,4.96,0.24,0.23,2.32,0.28,0.27,1046.0,191.0,163.0,1.0,0.0,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1"
expanded-blagn-v1,HZA-RUBIES-EGS-45599,RUBIESEGS45599_taylor24,RUBIES-EGS-45599,1,RUBIESEGS45599_taylor24,RUBIES-EGS-45599,214.831103,52.824124,4.862,spec,1.2137742718438405,RUBIES,broad-line-agn,6.86,0.13,0.13,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,expanded-blagn-v1,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,EGS,broad-halpha,Halpha,7.57,0.35,0.35,4.68,0.29,0.3,2.9,0.35,0.34,1498.0,228.0,203.0,1.0,0.0,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1"
expanded-blagn-v1,HZA-RUBIES-UDS-182791,RUBIESUDS182791_taylor24,RUBIES-UDS-182791,1,RUBIESUDS182791_taylor24,RUBIES-UDS-182791,34.213813,-5.08705,4.718,spec,1.2597384362661206,RUBIES,broad-line-agn,8.06,0.03,0.03,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,expanded-blagn-v1,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,UDS,broad-halpha,Halpha,40.12,0.89,0.84,8.2,0.65,0.61,31.91,1.12,1.08,3350.0,132.0,116.0,1.0,0.0,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1"
expanded-blagn-v1,HZA-RUBIES-UDS-19484,RUBIESUDS19484_taylor24,RUBIES-UDS-19484,1,RUBIESUDS19484_taylor24,RUBIES-UDS-19484,34.232426,-5.280654,4.656,spec,1.2804267955067032,RUBIES,broad-line-agn,6.62,0.19,0.22,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,expanded-blagn-v1,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,UDS,broad-halpha,Halpha,3.76,0.32,0.29,1.73,0.36,0.41,2.06,0.39,0.41,1278.0,321.0,288.0,1.0,1.0,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1"
expanded-blagn-v1,HZA-RUBIES-EGS-29489,RUBIESEGS29489_taylor24,RUBIES-EGS-29489,1,RUBIESEGS29489_taylor24,RUBIES-EGS-29489,215.022071,52.920786,4.543,spec,1.3196164794339387,RUBIES,broad-line-agn,7.39,0.08,0.09,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,expanded-blagn-v1,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,EGS,broad-halpha,Halpha,13.48,0.74,0.74,2.21,0.63,0.74,11.32,0.78,0.79,2055.0,198.0,185.0,1.0,1.0,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1"
expanded-blagn-v1,HZA-CEERS-1244,CEERS1244_taylor24,CEERS-1244,1,CEERS1244_taylor24,CEERS-1244,215.240652,53.036041,4.478,spec,1.3430711764202312,CEERS,broad-line-agn,7.82,0.03,0.02,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,expanded-blagn-v1,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,CEERS,EGS,broad-halpha,Halpha,50.54,0.83,0.82,16.55,0.71,0.7,34.02,0.98,1.05,2619.0,81.0,73.0,1.0,0.0,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1"
expanded-blagn-v1,HZA-RUBIES-UDS-48507,RUBIESUDS48507_taylor24,RUBIES-UDS-48507,1,RUBIESUDS48507_taylor24,RUBIES-UDS-48507,34.284578,-5.230702,4.468,spec,1.346741054507491,RUBIES,broad-line-agn,6.43,0.04,0.04,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,expanded-blagn-v1,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,UDS,broad-halpha,Halpha,19.68,0.3,0.3,11.22,0.6,0.63,8.47,0.6,0.62,762.0,39.0,37.0,1.0,0.0,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1"
expanded-blagn-v1,HZA-RUBIES-UDS-63139,RUBIESUDS63139_taylor24,RUBIES-UDS-63139,1,RUBIESUDS63139_taylor24,RUBIES-UDS-63139,34.230848,-5.202607,4.435,spec,1.358970606803421,RUBIES,broad-line-agn,6.55,0.09,0.09,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,expanded-blagn-v1,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,UDS,broad-halpha,Halpha,5.45,0.26,0.24,2.53,0.27,0.25,2.92,0.34,0.37,1107.0,111.0,96.0,1.0,0.0,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1"
expanded-blagn-v1,HZA-RUBIES-UDS-35974,RUBIESUDS35974_taylor24,RUBIES-UDS-35974,1,RUBIESUDS35974_taylor24,RUBIES-UDS-35974,34.331644,-5.260593,4.367,spec,1.384760384875935,RUBIES,broad-line-agn,6.8,0.09,0.11,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,expanded-blagn-v1,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,UDS,broad-halpha,Halpha,41.29,0.77,0.76,33.18,1.09,1.16,8.16,1.1,1.11,1179.0,133.0,141.0,1.0,0.0,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1"
expanded-blagn-v1,HZA-RUBIES-UDS-143683,RUBIESUDS143683_taylor24,RUBIES-UDS-143683,1,RUBIESUDS143683_taylor24,RUBIES-UDS-143683,34.316389,-5.144678,4.226,spec,1.4409010539259415,RUBIES,broad-line-agn,6.81,0.16,0.19,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,expanded-blagn-v1,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,RUBIES,UDS,broad-halpha,Halpha,15.94,0.56,0.55,11.95,0.51,0.58,4.05,0.47,0.51,1426.0,268.0,271.0,1.0,0.0,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,0.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1"
expanded-blagn-v1,HZA-RUBIES-EGS-28812,RUBIESEGS28812_taylor24,RUBIES-EGS-28812,1,RUBIESEGS28812_taylor24,RUBIES-EGS-28812,214.924149,52.84905,4.222,spec,1.442548613560481,RUBIES,broad-line-agn,7.35,0.04,0.04,single-epoch-virial-halpha-reines2013,individual_robust,,,,,,,,,,,,,,,not_evaluable,,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,not-published-by-source,robust,expanded-blagn-v1,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Halpha line fit includes the source-specific narrow absorption component described in Section 3.2.,RUBIES,EGS,broad-halpha,Halpha,17.59,1.11,0.96,7.24,1.38,1.22,10.37,0.65,0.65,2098.0,120.0,117.0,1.0,0.0,Kocevski et al. (2024) full photometric selection applied by Taylor et al.,1.0,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,0.0,16th/84th percentiles from correlated Halpha flux and FWHM posteriors,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;halpha_absorption_component_fit,The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,https://arxiv.org/e-print/2409.06772v2,50453a0a975b84f019ceba8da30663e40d83c285376cad119d83fa8e3b31aaa0,2026-08-17,JWST/NIRSpec G395M Halpha; broad FWHM >700 km/s; broad flux S/N >4; Delta BIC >6; secure multi-line spectroscopic redshift; visual QA,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1"
