science_release,input_catalogue_release,object_class,n_objects,z_seed,spin,spin_case,thin_disk_epsilon,effective_epsilon,merger_boost,merger_case,f_edd_avg,seed_model,seed_log_mass_min,seed_log_mass_max,n_compatible,compatible_object_fraction,median_required_log_mseed,min_required_log_mseed,max_required_log_mseed,comparison_scope,demographic_inference_allowed
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.015326538672275158,1.0,no_merger_boost,3.0,pbh,2.0,6.0,0,0.0,-144.53347685094923,-159.65330134089143,-124.08174934150092,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.037749551350623745,2.0,merger_boost_x2,0.1,heavy_dcbh,4.0,6.0,1,0.011904761904761904,7.102180338104345,5.742133568569312,8.266026603365052,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.037749551350623745,2.0,merger_boost_x2,0.1,intermediate_cluster,3.0,4.0,0,0.0,7.102180338104345,5.742133568569312,8.266026603365052,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.037749551350623745,2.0,merger_boost_x2,0.1,light_popiii,1.0,2.0,0,0.0,7.102180338104345,5.742133568569312,8.266026603365052,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.037749551350623745,2.0,merger_boost_x2,0.1,pbh,2.0,6.0,1,0.011904761904761904,7.102180338104345,5.742133568569312,8.266026603365052,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.037749551350623745,2.0,merger_boost_x2,0.3,heavy_dcbh,4.0,6.0,2,0.023809523809523808,2.9763566157912305,1.5546606970358967,4.120602967405387,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.037749551350623745,2.0,merger_boost_x2,0.3,intermediate_cluster,3.0,4.0,36,0.42857142857142855,2.9763566157912305,1.5546606970358967,4.120602967405387,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.037749551350623745,2.0,merger_boost_x2,0.3,light_popiii,1.0,2.0,2,0.023809523809523808,2.9763566157912305,1.5546606970358967,4.120602967405387,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.037749551350623745,2.0,merger_boost_x2,0.3,pbh,2.0,6.0,82,0.9761904761904762,2.9763566157912305,1.5546606970358967,4.120602967405387,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.037749551350623745,2.0,merger_boost_x2,0.5,heavy_dcbh,4.0,6.0,0,0.0,-1.1332094160747737,-2.78280202228677,0.38096901877052325,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.037749551350623745,2.0,merger_boost_x2,0.5,intermediate_cluster,3.0,4.0,0,0.0,-1.1332094160747737,-2.78280202228677,0.38096901877052325,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.037749551350623745,2.0,merger_boost_x2,0.5,light_popiii,1.0,2.0,0,0.0,-1.1332094160747737,-2.78280202228677,0.38096901877052325,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.037749551350623745,2.0,merger_boost_x2,0.5,pbh,2.0,6.0,0,0.0,-1.1332094160747737,-2.78280202228677,0.38096901877052325,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.037749551350623745,2.0,merger_boost_x2,1.0,heavy_dcbh,4.0,6.0,0,0.0,-11.186849202759838,-13.911974048909558,-8.537093487250258,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.037749551350623745,2.0,merger_boost_x2,1.0,intermediate_cluster,3.0,4.0,0,0.0,-11.186849202759838,-13.911974048909558,-8.537093487250258,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.037749551350623745,2.0,merger_boost_x2,1.0,light_popiii,1.0,2.0,0,0.0,-11.186849202759838,-13.911974048909558,-8.537093487250258,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.037749551350623745,2.0,merger_boost_x2,1.0,pbh,2.0,6.0,0,0.0,-11.186849202759838,-13.911974048909558,-8.537093487250258,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.027774567710680258,2.0,merger_boost_x2,2.0,heavy_dcbh,4.0,6.0,0,0.0,-46.68872995201704,-52.78528989819464,-39.37270871188712,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.027774567710680258,2.0,merger_boost_x2,2.0,intermediate_cluster,3.0,4.0,0,0.0,-46.68872995201704,-52.78528989819464,-39.37270871188712,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.027774567710680258,2.0,merger_boost_x2,2.0,light_popiii,1.0,2.0,0,0.0,-46.68872995201704,-52.78528989819464,-39.37270871188712,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.027774567710680258,2.0,merger_boost_x2,2.0,pbh,2.0,6.0,0,0.0,-46.68872995201704,-52.78528989819464,-39.37270871188712,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.015326538672275158,2.0,merger_boost_x2,3.0,heavy_dcbh,4.0,6.0,0,0.0,-144.8345068466132,-159.9543313365554,-124.3827793371649,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.015326538672275158,2.0,merger_boost_x2,3.0,intermediate_cluster,3.0,4.0,0,0.0,-144.8345068466132,-159.9543313365554,-124.3827793371649,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.015326538672275158,2.0,merger_boost_x2,3.0,light_popiii,1.0,2.0,0,0.0,-144.8345068466132,-159.9543313365554,-124.3827793371649,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,-1.0,spin_minus1_eps0p038,0.037749551350623745,0.015326538672275158,2.0,merger_boost_x2,3.0,pbh,2.0,6.0,0,0.0,-144.8345068466132,-159.9543313365554,-124.3827793371649,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,1.0,no_merger_boost,0.1,heavy_dcbh,4.0,6.0,0,0.0,8.124946218553713,6.7828270973531755,9.329332155906304,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,1.0,no_merger_boost,0.1,intermediate_cluster,3.0,4.0,0,0.0,8.124946218553713,6.7828270973531755,9.329332155906304,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,1.0,no_merger_boost,0.1,light_popiii,1.0,2.0,0,0.0,8.124946218553713,6.7828270973531755,9.329332155906304,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,1.0,no_merger_boost,0.1,pbh,2.0,6.0,0,0.0,8.124946218553713,6.7828270973531755,9.329332155906304,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,1.0,no_merger_boost,0.3,heavy_dcbh,4.0,6.0,78,0.9285714285714286,5.437629892408392,4.074681292059526,6.538396467718911,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,1.0,no_merger_boost,0.3,intermediate_cluster,3.0,4.0,0,0.0,5.437629892408392,4.074681292059526,6.538396467718911,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,1.0,no_merger_boost,0.3,light_popiii,1.0,2.0,0,0.0,5.437629892408392,4.074681292059526,6.538396467718911,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,1.0,no_merger_boost,0.3,pbh,2.0,6.0,78,0.9285714285714286,5.437629892408392,4.074681292059526,6.538396467718911,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,1.0,no_merger_boost,0.5,heavy_dcbh,4.0,6.0,0,0.0,2.792448209338865,1.3665354867658754,3.9794246777809787,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,1.0,no_merger_boost,0.5,intermediate_cluster,3.0,4.0,28,0.3333333333333333,2.792448209338865,1.3665354867658754,3.9794246777809787,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,1.0,no_merger_boost,0.5,light_popiii,1.0,2.0,3,0.03571428571428571,2.792448209338865,1.3665354867658754,3.9794246777809787,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,1.0,no_merger_boost,0.5,pbh,2.0,6.0,81,0.9642857142857143,2.792448209338865,1.3665354867658754,3.9794246777809787,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,1.0,no_merger_boost,1.0,heavy_dcbh,4.0,6.0,0,0.0,-3.771211720702774,-5.747640381122828,-1.998627833457041,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,1.0,no_merger_boost,1.0,intermediate_cluster,3.0,4.0,0,0.0,-3.771211720702774,-5.747640381122828,-1.998627833457041,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,1.0,no_merger_boost,1.0,light_popiii,1.0,2.0,0,0.0,-3.771211720702774,-5.747640381122828,-1.998627833457041,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,1.0,no_merger_boost,1.0,pbh,2.0,6.0,0,0.0,-3.771211720702774,-5.747640381122828,-1.998627833457041,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.042078755645699455,1.0,no_merger_boost,2.0,heavy_dcbh,4.0,6.0,0,0.0,-26.864078568137877,-31.109584418944102,-22.116570710547947,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.042078755645699455,1.0,no_merger_boost,2.0,intermediate_cluster,3.0,4.0,0,0.0,-26.864078568137877,-31.109584418944102,-22.116570710547947,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.042078755645699455,1.0,no_merger_boost,2.0,light_popiii,1.0,2.0,0,0.0,-26.864078568137877,-31.109584418944102,-22.116570710547947,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.042078755645699455,1.0,no_merger_boost,2.0,pbh,2.0,6.0,0,0.0,-26.864078568137877,-31.109584418944102,-22.116570710547947,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.023219863668194382,1.0,no_merger_boost,3.0,heavy_dcbh,4.0,6.0,0,0.0,-91.25081384909622,-101.55090938464905,-77.9929873501136,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.023219863668194382,1.0,no_merger_boost,3.0,intermediate_cluster,3.0,4.0,0,0.0,-91.25081384909622,-101.55090938464905,-77.9929873501136,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.023219863668194382,1.0,no_merger_boost,3.0,light_popiii,1.0,2.0,0,0.0,-91.25081384909622,-101.55090938464905,-77.9929873501136,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.023219863668194382,1.0,no_merger_boost,3.0,pbh,2.0,6.0,0,0.0,-91.25081384909622,-101.55090938464905,-77.9929873501136,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,2.0,merger_boost_x2,0.1,heavy_dcbh,4.0,6.0,0,0.0,7.823916222889734,6.481797101689194,9.028302160242323,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,2.0,merger_boost_x2,0.1,intermediate_cluster,3.0,4.0,0,0.0,7.823916222889734,6.481797101689194,9.028302160242323,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,2.0,merger_boost_x2,0.1,light_popiii,1.0,2.0,0,0.0,7.823916222889734,6.481797101689194,9.028302160242323,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,2.0,merger_boost_x2,0.1,pbh,2.0,6.0,0,0.0,7.823916222889734,6.481797101689194,9.028302160242323,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,2.0,merger_boost_x2,0.3,heavy_dcbh,4.0,6.0,80,0.9523809523809523,5.136599896744411,3.7736512963955446,6.23736647205493,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,2.0,merger_boost_x2,0.3,intermediate_cluster,3.0,4.0,1,0.011904761904761904,5.136599896744411,3.7736512963955446,6.23736647205493,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,2.0,merger_boost_x2,0.3,light_popiii,1.0,2.0,0,0.0,5.136599896744411,3.7736512963955446,6.23736647205493,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,2.0,merger_boost_x2,0.3,pbh,2.0,6.0,81,0.9642857142857143,5.136599896744411,3.7736512963955446,6.23736647205493,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,2.0,merger_boost_x2,0.5,heavy_dcbh,4.0,6.0,0,0.0,2.491418213674884,1.0655054911018942,3.6783946821169975,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,2.0,merger_boost_x2,0.5,intermediate_cluster,3.0,4.0,11,0.13095238095238096,2.491418213674884,1.0655054911018942,3.6783946821169975,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,2.0,merger_boost_x2,0.5,light_popiii,1.0,2.0,10,0.11904761904761904,2.491418213674884,1.0655054911018942,3.6783946821169975,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,2.0,merger_boost_x2,0.5,pbh,2.0,6.0,74,0.8809523809523809,2.491418213674884,1.0655054911018942,3.6783946821169975,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,2.0,merger_boost_x2,1.0,heavy_dcbh,4.0,6.0,0,0.0,-4.072241716366755,-6.048670376786809,-2.2996578291210223,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,2.0,merger_boost_x2,1.0,intermediate_cluster,3.0,4.0,0,0.0,-4.072241716366755,-6.048670376786809,-2.2996578291210223,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,2.0,merger_boost_x2,1.0,light_popiii,1.0,2.0,0,0.0,-4.072241716366755,-6.048670376786809,-2.2996578291210223,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.057190958417936644,2.0,merger_boost_x2,1.0,pbh,2.0,6.0,0,0.0,-4.072241716366755,-6.048670376786809,-2.2996578291210223,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.042078755645699455,2.0,merger_boost_x2,2.0,heavy_dcbh,4.0,6.0,0,0.0,-27.16510856380186,-31.410614414608084,-22.41760070621193,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.042078755645699455,2.0,merger_boost_x2,2.0,intermediate_cluster,3.0,4.0,0,0.0,-27.16510856380186,-31.410614414608084,-22.41760070621193,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.042078755645699455,2.0,merger_boost_x2,2.0,light_popiii,1.0,2.0,0,0.0,-27.16510856380186,-31.410614414608084,-22.41760070621193,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.042078755645699455,2.0,merger_boost_x2,2.0,pbh,2.0,6.0,0,0.0,-27.16510856380186,-31.410614414608084,-22.41760070621193,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.023219863668194382,2.0,merger_boost_x2,3.0,heavy_dcbh,4.0,6.0,0,0.0,-91.5518438447602,-101.85193938031303,-78.29401734577758,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.023219863668194382,2.0,merger_boost_x2,3.0,intermediate_cluster,3.0,4.0,0,0.0,-91.5518438447602,-101.85193938031303,-78.29401734577758,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.023219863668194382,2.0,merger_boost_x2,3.0,light_popiii,1.0,2.0,0,0.0,-91.5518438447602,-101.85193938031303,-78.29401734577758,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,0.0,spin_0_eps0p057,0.057190958417936644,0.023219863668194382,2.0,merger_boost_x2,3.0,pbh,2.0,6.0,0,0.0,-91.5518438447602,-101.85193938031303,-78.29401734577758,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,1.0,no_merger_boost,0.1,heavy_dcbh,4.0,6.0,0,0.0,9.312217231580028,8.02469700257454,10.60916687964725,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,1.0,no_merger_boost,0.1,intermediate_cluster,3.0,4.0,0,0.0,9.312217231580028,8.02469700257454,10.60916687964725,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,1.0,no_merger_boost,0.1,light_popiii,1.0,2.0,0,0.0,9.312217231580028,8.02469700257454,10.60916687964725,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,1.0,no_merger_boost,0.1,pbh,2.0,6.0,0,0.0,9.312217231580028,8.02469700257454,10.60916687964725,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,1.0,no_merger_boost,0.3,heavy_dcbh,4.0,6.0,0,0.0,9.106651694740087,7.800291007723617,10.377900638941748,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,1.0,no_merger_boost,0.3,intermediate_cluster,3.0,4.0,0,0.0,9.106651694740087,7.800291007723617,10.377900638941748,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,1.0,no_merger_boost,0.3,light_popiii,1.0,2.0,0,0.0,9.106651694740087,7.800291007723617,10.377900638941748,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,1.0,no_merger_boost,0.3,pbh,2.0,6.0,0,0.0,9.106651694740087,7.800291007723617,10.377900638941748,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,1.0,no_merger_boost,0.5,heavy_dcbh,4.0,6.0,0,0.0,8.891115421269216,7.575885012872694,10.146634398236245,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,1.0,no_merger_boost,0.5,intermediate_cluster,3.0,4.0,0,0.0,8.891115421269216,7.575885012872694,10.146634398236245,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,1.0,no_merger_boost,0.5,light_popiii,1.0,2.0,0,0.0,8.891115421269216,7.575885012872694,10.146634398236245,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,1.0,no_merger_boost,0.5,pbh,2.0,6.0,0,0.0,8.891115421269216,7.575885012872694,10.146634398236245,within_object_class_descriptive_only,False
