release,physical_object_id,object_id,object_class,growth_ranking_eligible_flag,seed_model,spin_case,merger_case,f_edd_avg,required_log_mseed,compatible,status
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,merger_boost_x2,1.0,-14.654515863471882,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,merger_boost_x2,2.0,-54.65454632661458,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,light_seeds,spin_0_eps0p057,no_merger_boost,0.3,4.106318972154225,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,light_seeds,spin_0_eps0p057,no_merger_boost,1.0,-6.262270092819254,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,light_seeds,spin_0_eps0p057,no_merger_boost,2.0,-32.35931151965778,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,light_seeds,spin_0_eps0p057,merger_boost_x2,0.3,3.8052889764902433,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,light_seeds,spin_0_eps0p057,merger_boost_x2,1.0,-6.563300088483235,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,light_seeds,spin_0_eps0p057,merger_boost_x2,2.0,-32.66034151532176,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,no_merger_boost,0.3,8.181781767471795,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,no_merger_boost,1.0,7.322605891572648,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,no_merger_boost,2.0,4.568210010584419,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,merger_boost_x2,0.3,7.880751771807813,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,merger_boost_x2,1.0,7.021575895908667,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,merger_boost_x2,2.0,4.267180014920438,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,no_merger_boost,0.3,1.6789542396576298,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,no_merger_boost,1.0,-14.353485867807901,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,no_merger_boost,2.0,-54.3535163309506,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,merger_boost_x2,0.3,1.3779242439936485,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,merger_boost_x2,1.0,-14.654515863471882,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,merger_boost_x2,2.0,-54.65454632661458,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,no_merger_boost,0.3,4.106318972154225,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,no_merger_boost,1.0,-6.262270092819254,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,no_merger_boost,2.0,-32.35931151965778,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,merger_boost_x2,0.3,3.8052889764902433,True,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,merger_boost_x2,1.0,-6.563300088483235,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,merger_boost_x2,2.0,-32.66034151532176,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,no_merger_boost,0.3,8.181781767471795,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,no_merger_boost,1.0,7.322605891572648,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,no_merger_boost,2.0,4.568210010584419,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,merger_boost_x2,0.3,7.880751771807813,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,merger_boost_x2,1.0,7.021575895908667,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,merger_boost_x2,2.0,4.267180014920438,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,no_merger_boost,0.3,1.6789542396576298,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,no_merger_boost,1.0,-14.353485867807901,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,no_merger_boost,2.0,-54.3535163309506,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,merger_boost_x2,0.3,1.3779242439936485,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,merger_boost_x2,1.0,-14.654515863471882,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,merger_boost_x2,2.0,-54.65454632661458,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,no_merger_boost,0.3,4.106318972154225,True,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,no_merger_boost,1.0,-6.262270092819254,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,no_merger_boost,2.0,-32.35931151965778,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,merger_boost_x2,0.3,3.8052889764902433,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,merger_boost_x2,1.0,-6.563300088483235,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,merger_boost_x2,2.0,-32.66034151532176,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,no_merger_boost,0.3,8.181781767471795,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,no_merger_boost,1.0,7.322605891572648,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,no_merger_boost,2.0,4.568210010584419,True,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,merger_boost_x2,0.3,7.880751771807813,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,merger_boost_x2,1.0,7.021575895908667,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,merger_boost_x2,2.0,4.267180014920438,True,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,no_merger_boost,0.3,1.6789542396576298,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,no_merger_boost,1.0,-14.353485867807901,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,no_merger_boost,2.0,-54.3535163309506,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,merger_boost_x2,0.3,1.3779242439936485,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,merger_boost_x2,1.0,-14.654515863471882,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,merger_boost_x2,2.0,-54.65454632661458,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,no_merger_boost,0.3,4.106318972154225,True,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,no_merger_boost,1.0,-6.262270092819254,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,no_merger_boost,2.0,-32.35931151965778,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,merger_boost_x2,0.3,3.8052889764902433,True,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,merger_boost_x2,1.0,-6.563300088483235,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,merger_boost_x2,2.0,-32.66034151532176,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,no_merger_boost,0.3,8.181781767471795,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,no_merger_boost,1.0,7.322605891572648,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,no_merger_boost,2.0,4.568210010584419,True,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,merger_boost_x2,0.3,7.880751771807813,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,merger_boost_x2,1.0,7.021575895908667,False,calculated
v2,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,merger_boost_x2,2.0,4.267180014920438,True,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,no_merger_boost,0.3,1.1873017784691937,True,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,no_merger_boost,1.0,-13.402327405102689,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,no_merger_boost,2.0,-49.80262629142651,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,merger_boost_x2,0.3,0.8862717828052125,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,merger_boost_x2,1.0,-13.70335740076667,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,merger_boost_x2,2.0,-50.103656287090494,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,light_seeds,spin_0_eps0p057,no_merger_boost,0.3,3.39622014042925,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,light_seeds,spin_0_eps0p057,no_merger_boost,1.0,-6.039266198569167,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,light_seeds,spin_0_eps0p057,no_merger_boost,2.0,-29.787750811874698,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,light_seeds,spin_0_eps0p057,merger_boost_x2,0.3,3.0951901447652688,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,light_seeds,spin_0_eps0p057,merger_boost_x2,1.0,-6.340296194233148,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,light_seeds,spin_0_eps0p057,merger_boost_x2,2.0,-30.08878080753868,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,no_merger_boost,0.3,7.10491891220506,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,no_merger_boost,1.0,6.323063040683535,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,no_merger_boost,2.0,3.8165441166138567,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,merger_boost_x2,0.3,6.803888916541079,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,merger_boost_x2,1.0,6.022033045019554,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,merger_boost_x2,2.0,3.5155141209498755,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,no_merger_boost,0.3,1.1873017784691937,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,no_merger_boost,1.0,-13.402327405102689,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,no_merger_boost,2.0,-49.80262629142651,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,merger_boost_x2,0.3,0.8862717828052125,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,merger_boost_x2,1.0,-13.70335740076667,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,merger_boost_x2,2.0,-50.103656287090494,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,no_merger_boost,0.3,3.39622014042925,True,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,no_merger_boost,1.0,-6.039266198569167,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,no_merger_boost,2.0,-29.787750811874698,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,merger_boost_x2,0.3,3.0951901447652688,True,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,merger_boost_x2,1.0,-6.340296194233148,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,merger_boost_x2,2.0,-30.08878080753868,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,no_merger_boost,0.3,7.10491891220506,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,no_merger_boost,1.0,6.323063040683535,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,no_merger_boost,2.0,3.8165441166138567,True,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,merger_boost_x2,0.3,6.803888916541079,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,merger_boost_x2,1.0,6.022033045019554,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,merger_boost_x2,2.0,3.5155141209498755,True,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,no_merger_boost,0.3,1.1873017784691937,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,no_merger_boost,1.0,-13.402327405102689,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,no_merger_boost,2.0,-49.80262629142651,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,merger_boost_x2,0.3,0.8862717828052125,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,merger_boost_x2,1.0,-13.70335740076667,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,heavy_seeds,spin_minus1_eps0p038,merger_boost_x2,2.0,-50.103656287090494,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,no_merger_boost,0.3,3.39622014042925,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,no_merger_boost,1.0,-6.039266198569167,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,no_merger_boost,2.0,-29.787750811874698,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,merger_boost_x2,0.3,3.0951901447652688,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,merger_boost_x2,1.0,-6.340296194233148,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,heavy_seeds,spin_0_eps0p057,merger_boost_x2,2.0,-30.08878080753868,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,no_merger_boost,0.3,7.10491891220506,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,no_merger_boost,1.0,6.323063040683535,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,no_merger_boost,2.0,3.8165441166138567,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,merger_boost_x2,0.3,6.803888916541079,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,merger_boost_x2,1.0,6.022033045019554,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,heavy_seeds,spin_plus1_eps0p423,merger_boost_x2,2.0,3.5155141209498755,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,no_merger_boost,0.3,1.1873017784691937,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,no_merger_boost,1.0,-13.402327405102689,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,no_merger_boost,2.0,-49.80262629142651,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,merger_boost_x2,0.3,0.8862717828052125,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,merger_boost_x2,1.0,-13.70335740076667,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,pbh_origin_hypothesis,spin_minus1_eps0p038,merger_boost_x2,2.0,-50.103656287090494,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,no_merger_boost,0.3,3.39622014042925,True,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,no_merger_boost,1.0,-6.039266198569167,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,no_merger_boost,2.0,-29.787750811874698,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,merger_boost_x2,0.3,3.0951901447652688,True,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,merger_boost_x2,1.0,-6.340296194233148,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,pbh_origin_hypothesis,spin_0_eps0p057,merger_boost_x2,2.0,-30.08878080753868,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,no_merger_boost,0.3,7.10491891220506,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,no_merger_boost,1.0,6.323063040683535,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,no_merger_boost,2.0,3.8165441166138567,True,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,merger_boost_x2,0.3,6.803888916541079,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,merger_boost_x2,1.0,6.022033045019554,False,calculated
v2,HZA-GS-10013704,GS-10013704,broad_line_agn,True,pbh_origin_hypothesis,spin_plus1_eps0p423,merger_boost_x2,2.0,3.5155141209498755,True,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,no_merger_boost,0.3,-0.3104021563000128,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,no_merger_boost,1.0,-18.394673854333377,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,no_merger_boost,2.0,-63.51390798066234,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,merger_boost_x2,0.3,-0.611432151963994,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,merger_boost_x2,1.0,-18.695703849997358,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,light_seeds,spin_minus1_eps0p038,merger_boost_x2,2.0,-63.81493797632632,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,light_seeds,spin_0_eps0p057,no_merger_boost,0.3,2.4276167003712015,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,light_seeds,spin_0_eps0p057,no_merger_boost,1.0,-9.267944332095993,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,light_seeds,spin_0_eps0p057,no_merger_boost,2.0,-38.70488496710375,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,light_seeds,spin_0_eps0p057,merger_boost_x2,0.3,2.12658670470722,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,light_seeds,spin_0_eps0p057,merger_boost_x2,1.0,-9.568974327759975,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,light_seeds,spin_0_eps0p057,merger_boost_x2,2.0,-39.00591496276773,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,no_merger_boost,0.3,7.024657200240596,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,no_merger_boost,1.0,6.055524000801985,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,no_merger_boost,2.0,2.948620551180463,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,merger_boost_x2,0.3,6.723627204576615,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,merger_boost_x2,1.0,5.754494005138004,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,light_seeds,spin_plus1_eps0p423,merger_boost_x2,2.0,2.647590555516482,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,no_merger_boost,0.3,-0.3104021563000128,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,no_merger_boost,1.0,-18.394673854333377,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,no_merger_boost,2.0,-63.51390798066234,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,merger_boost_x2,0.3,-0.611432151963994,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,merger_boost_x2,1.0,-18.695703849997358,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,intermediate_seeds,spin_minus1_eps0p038,merger_boost_x2,2.0,-63.81493797632632,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,no_merger_boost,0.3,2.4276167003712015,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,no_merger_boost,1.0,-9.267944332095993,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,no_merger_boost,2.0,-38.70488496710375,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,merger_boost_x2,0.3,2.12658670470722,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,merger_boost_x2,1.0,-9.568974327759975,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,intermediate_seeds,spin_0_eps0p057,merger_boost_x2,2.0,-39.00591496276773,False,calculated
v2,HZA-GS-159717,GS-159717,broad_line_agn,True,intermediate_seeds,spin_plus1_eps0p423,no_merger_boost,0.3,7.024657200240596,False,calculated
