science_release,input_catalogue_release,physical_object_id,object_id,object_class,growth_ranking_eligible_flag,growth_product_status,growth_product_status_reason,parameter_map_path,seed_redshift_map_path,growth_track_path
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-EGS-17146,RUBIES-EGS-17146,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-egs-17146.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-egs-17146.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-egs-17146.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-EGS-28812,RUBIES-EGS-28812,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-egs-28812.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-egs-28812.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-egs-28812.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-EGS-29489,RUBIES-EGS-29489,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-egs-29489.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-egs-29489.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-egs-29489.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-EGS-37124,RUBIES-EGS-37124,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-egs-37124.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-egs-37124.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-egs-37124.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-EGS-42046,RUBIES-EGS-42046,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-egs-42046.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-egs-42046.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-egs-42046.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-EGS-42232,RUBIES-EGS-42232,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-egs-42232.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-egs-42232.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-egs-42232.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-EGS-45599,RUBIES-EGS-45599,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-egs-45599.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-egs-45599.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-egs-45599.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-EGS-46985,RUBIES-EGS-46985,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-egs-46985.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-egs-46985.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-egs-46985.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-EGS-49140,RUBIES-EGS-49140,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-egs-49140.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-egs-49140.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-egs-49140.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-EGS-60935,RUBIES-EGS-60935,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-egs-60935.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-egs-60935.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-egs-60935.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-EGS-6411,RUBIES-EGS-6411,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-egs-6411.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-egs-6411.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-egs-6411.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-EGS-926125,RUBIES-EGS-926125,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-egs-926125.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-egs-926125.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-egs-926125.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-UDS-119957,RUBIES-UDS-119957,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-uds-119957.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-uds-119957.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-uds-119957.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-UDS-139709,RUBIES-UDS-139709,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-uds-139709.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-uds-139709.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-uds-139709.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-UDS-143683,RUBIES-UDS-143683,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-uds-143683.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-uds-143683.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-uds-143683.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-UDS-155916,RUBIES-UDS-155916,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-uds-155916.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-uds-155916.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-uds-155916.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-UDS-172350,RUBIES-UDS-172350,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-uds-172350.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-uds-172350.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-uds-172350.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-UDS-174752,RUBIES-UDS-174752,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-uds-174752.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-uds-174752.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-uds-174752.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-UDS-182791,RUBIES-UDS-182791,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-uds-182791.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-uds-182791.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-uds-182791.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-UDS-19484,RUBIES-UDS-19484,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-uds-19484.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-uds-19484.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-uds-19484.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-UDS-19521,RUBIES-UDS-19521,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-uds-19521.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-uds-19521.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-uds-19521.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-UDS-29813,RUBIES-UDS-29813,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-uds-29813.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-uds-29813.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-uds-29813.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-UDS-30969,RUBIES-UDS-30969,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-uds-30969.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-uds-30969.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-uds-30969.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-UDS-31747,RUBIES-UDS-31747,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-uds-31747.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-uds-31747.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-uds-31747.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-UDS-35974,RUBIES-UDS-35974,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-uds-35974.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-uds-35974.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-uds-35974.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-UDS-47509,RUBIES-UDS-47509,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-uds-47509.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-uds-47509.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-uds-47509.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-UDS-48507,RUBIES-UDS-48507,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-uds-48507.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-uds-48507.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-uds-48507.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-UDS-63139,RUBIES-UDS-63139,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-uds-63139.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-uds-63139.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-uds-63139.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-UDS-807469,RUBIES-UDS-807469,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-uds-807469.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-uds-807469.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-uds-807469.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-RUBIES-UDS-970351,RUBIES-UDS-970351,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-rubies-uds-970351.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-rubies-uds-970351.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-rubies-uds-970351.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-THRILS-101567,THRILS-101567,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-thrils-101567.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-thrils-101567.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-thrils-101567.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-THRILS-24975,THRILS-24975,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-thrils-24975.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-thrils-24975.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-thrils-24975.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-THRILS-25501,THRILS-25501,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-thrils-25501.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-thrils-25501.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-thrils-25501.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-THRILS-40467,THRILS-40467,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-thrils-40467.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-thrils-40467.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-thrils-40467.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-THRILS-44774,THRILS-44774,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-thrils-44774.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-thrils-44774.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-thrils-44774.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-THRILS-49400,THRILS-49400,broad_line_agn,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/broad_line_agn/v7_4_parameter_map_hza-thrils-49400.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/broad_line_agn/v7_4_seed_redshift_map_hza-thrils-49400.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/broad_line_agn/v7_4_growth_track_hza-thrils-49400.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-UHZ1,UHZ1 / UNCOVER-26185,xray_agn_candidate,False,unavailable,missing_numeric_mbh,,,
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-CFHQS-J1509-1749,CFHQS J1509-1749,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-cfhqs-j1509-1749.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-cfhqs-j1509-1749.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-cfhqs-j1509-1749.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-DELS-J0923-0402,DELS J0923+0402,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-dels-j0923-0402.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-dels-j0923-0402.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-dels-j0923-0402.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-DELS-J1535-1943,DELS J1535+1943,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-dels-j1535-1943.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-dels-j1535-1943.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-dels-j1535-1943.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J007-04,PSO J007+04,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j007-04.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j007-04.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j007-04.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J009-10,PSO J009-10,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j009-10.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j009-10.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j009-10.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J023-02,PSO J023-02,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j023-02.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j023-02.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j023-02.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J025-11,PSO J025-11,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j025-11.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j025-11.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j025-11.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J029-29,PSO J029-29,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j029-29.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j029-29.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j029-29.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J036-03,PSO J036+03,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j036-03.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j036-03.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j036-03.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J060-24,PSO J060+24,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j060-24.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j060-24.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j060-24.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J065-01,PSO J065+01,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j065-01.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j065-01.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j065-01.png
