science_release,input_catalogue_release,physical_object_id,object_id,object_class,source_key,growth_ranking_eligible_flag,primary_growth_ranking_flag,growth_product_status,growth_product_status_reason,parameter_map_path,seed_redshift_map_path,growth_track_path,compatibility_scope,demographic_inference_allowed
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-XQR30-PSO-J242-12,PSO J242-12,luminous_quasar_comparison,xqr30_mazzucchelli23,True,True,complete,eligible_canonical_numeric_mbh,results/releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j242-12.png,results/releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j242-12.png,results/releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j242-12.png,object_class=luminous_quasar_comparison,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-XQR30-PSO-J308-27,PSO J308-27,luminous_quasar_comparison,xqr30_mazzucchelli23,True,True,complete,eligible_canonical_numeric_mbh,results/releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j308-27.png,results/releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j308-27.png,results/releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j308-27.png,object_class=luminous_quasar_comparison,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-XQR30-PSO-J323-12,PSO J323+12,luminous_quasar_comparison,xqr30_mazzucchelli23,True,True,complete,eligible_canonical_numeric_mbh,results/releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j323-12.png,results/releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j323-12.png,results/releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j323-12.png,object_class=luminous_quasar_comparison,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-XQR30-PSO-J359-06,PSO J359-06,luminous_quasar_comparison,xqr30_mazzucchelli23,True,True,complete,eligible_canonical_numeric_mbh,results/releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j359-06.png,results/releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j359-06.png,results/releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j359-06.png,object_class=luminous_quasar_comparison,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-XQR30-SDSS-J0100-2802,SDSS J0100+2802,luminous_quasar_comparison,xqr30_mazzucchelli23,True,True,complete,eligible_canonical_numeric_mbh,results/releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-sdss-j0100-2802.png,results/releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-sdss-j0100-2802.png,results/releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-sdss-j0100-2802.png,object_class=luminous_quasar_comparison,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-XQR30-SDSS-J0818-1722,SDSS J0818+1722,luminous_quasar_comparison,xqr30_mazzucchelli23,True,True,complete,eligible_canonical_numeric_mbh,results/releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-sdss-j0818-1722.png,results/releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-sdss-j0818-1722.png,results/releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-sdss-j0818-1722.png,object_class=luminous_quasar_comparison,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-XQR30-SDSS-J0836-0054,SDSS J0836+0054,luminous_quasar_comparison,xqr30_mazzucchelli23,True,True,complete,eligible_canonical_numeric_mbh,results/releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-sdss-j0836-0054.png,results/releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-sdss-j0836-0054.png,results/releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-sdss-j0836-0054.png,object_class=luminous_quasar_comparison,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-XQR30-SDSS-J0842-1218,SDSS J0842+1218,luminous_quasar_comparison,xqr30_mazzucchelli23,True,True,complete,eligible_canonical_numeric_mbh,results/releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-sdss-j0842-1218.png,results/releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-sdss-j0842-1218.png,results/releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-sdss-j0842-1218.png,object_class=luminous_quasar_comparison,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-XQR30-SDSS-J0927-2001,SDSS J0927+2001,luminous_quasar_comparison,xqr30_mazzucchelli23,True,True,complete,eligible_canonical_numeric_mbh,results/releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-sdss-j0927-2001.png,results/releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-sdss-j0927-2001.png,results/releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-sdss-j0927-2001.png,object_class=luminous_quasar_comparison,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-XQR30-SDSS-J1030-0524,SDSS J1030+0524,luminous_quasar_comparison,xqr30_mazzucchelli23,True,True,complete,eligible_canonical_numeric_mbh,results/releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-sdss-j1030-0524.png,results/releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-sdss-j1030-0524.png,results/releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-sdss-j1030-0524.png,object_class=luminous_quasar_comparison,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-XQR30-SDSS-J1306-0356,SDSS J1306+0356,luminous_quasar_comparison,xqr30_mazzucchelli23,True,True,complete,eligible_canonical_numeric_mbh,results/releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-sdss-j1306-0356.png,results/releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-sdss-j1306-0356.png,results/releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-sdss-j1306-0356.png,object_class=luminous_quasar_comparison,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-XQR30-SDSS-J2310-1855,SDSS J2310+1855,luminous_quasar_comparison,xqr30_mazzucchelli23,True,True,complete,eligible_canonical_numeric_mbh,results/releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-sdss-j2310-1855.png,results/releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-sdss-j2310-1855.png,results/releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-sdss-j2310-1855.png,object_class=luminous_quasar_comparison,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-XQR30-ULAS-J0148-0600,ULAS J0148+0600,luminous_quasar_comparison,xqr30_mazzucchelli23,True,True,complete,eligible_canonical_numeric_mbh,results/releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-ulas-j0148-0600.png,results/releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-ulas-j0148-0600.png,results/releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-ulas-j0148-0600.png,object_class=luminous_quasar_comparison,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-XQR30-ULAS-J1319-0950,ULAS J1319+0950,luminous_quasar_comparison,xqr30_mazzucchelli23,True,True,complete,eligible_canonical_numeric_mbh,results/releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-ulas-j1319-0950.png,results/releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-ulas-j1319-0950.png,results/releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-ulas-j1319-0950.png,object_class=luminous_quasar_comparison,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-XQR30-VDES-J0224-4711,VDES J0224-4711,luminous_quasar_comparison,xqr30_mazzucchelli23,True,True,complete,eligible_canonical_numeric_mbh,results/releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-vdes-j0224-4711.png,results/releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-vdes-j0224-4711.png,results/releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-vdes-j0224-4711.png,object_class=luminous_quasar_comparison,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-XQR30-VDES-J0408-5632,VDES J0408-5632,luminous_quasar_comparison,xqr30_mazzucchelli23,True,True,complete,eligible_canonical_numeric_mbh,results/releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-vdes-j0408-5632.png,results/releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-vdes-j0408-5632.png,results/releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-vdes-j0408-5632.png,object_class=luminous_quasar_comparison,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-XQR30-VDES-J2211-3206,VDES J2211-3206,luminous_quasar_comparison,xqr30_mazzucchelli23,True,True,complete,eligible_canonical_numeric_mbh,results/releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-vdes-j2211-3206.png,results/releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-vdes-j2211-3206.png,results/releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-vdes-j2211-3206.png,object_class=luminous_quasar_comparison,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-XQR30-VDES-J2250-5015,VDES J2250-5015,luminous_quasar_comparison,xqr30_mazzucchelli23,True,True,complete,eligible_canonical_numeric_mbh,results/releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-vdes-j2250-5015.png,results/releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-vdes-j2250-5015.png,results/releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-vdes-j2250-5015.png,object_class=luminous_quasar_comparison,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-XQR30-VST-ATLAS-J025-33,VST-ATLAS J025-33,luminous_quasar_comparison,xqr30_mazzucchelli23,True,True,complete,eligible_canonical_numeric_mbh,results/releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-vst-atlas-j025-33.png,results/releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-vst-atlas-j025-33.png,results/releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-vst-atlas-j025-33.png,object_class=luminous_quasar_comparison,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-XQR30-VST-ATLAS-J029-36,VST-ATLAS J029-36,luminous_quasar_comparison,xqr30_mazzucchelli23,True,True,complete,eligible_canonical_numeric_mbh,results/releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-vst-atlas-j029-36.png,results/releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-vst-atlas-j029-36.png,results/releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-vst-atlas-j029-36.png,object_class=luminous_quasar_comparison,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-XQR30-WISEA-J0439-1634,WISEA J0439+1634,luminous_quasar_comparison,xqr30_mazzucchelli23,False,False,unavailable,lensing_correction_not_applied,,,,not_calculated,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-JADES-NS-GS00004902,JADES-NS-GS00004902,narrow_line_agn_candidate,scholtz25_jades_narrow_line_agn,False,False,unavailable,missing_numeric_mbh,,,,not_calculated,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-JADES-NS-GS00007762,JADES-NS-GS00007762,narrow_line_agn_candidate,scholtz25_jades_narrow_line_agn,False,False,unavailable,missing_numeric_mbh,,,,not_calculated,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-JADES-NS-GS00009422,JADES-NS-GS00009422,narrow_line_agn_candidate,scholtz25_jades_narrow_line_agn,False,False,unavailable,missing_numeric_mbh,,,,not_calculated,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-JADES-NS-GS00009452,JADES-NS-GS00009452,narrow_line_agn_candidate,scholtz25_jades_narrow_line_agn,False,False,unavailable,missing_numeric_mbh,,,,not_calculated,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-JADES-NS-GS00016745,JADES-NS-GS00016745,narrow_line_agn_candidate,scholtz25_jades_narrow_line_agn,False,False,unavailable,missing_numeric_mbh,,,,not_calculated,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-JADES-NS-GS00017072,JADES-NS-GS00017072,narrow_line_agn_candidate,scholtz25_jades_narrow_line_agn,False,False,unavailable,missing_numeric_mbh,,,,not_calculated,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-JADES-NS-GS00021842,JADES-NS-GS00021842,narrow_line_agn_candidate,scholtz25_jades_narrow_line_agn,False,False,unavailable,missing_numeric_mbh,,,,not_calculated,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-JADES-NS-GS00022251,JADES-NS-GS00022251,narrow_line_agn_candidate,scholtz25_jades_narrow_line_agn,False,False,unavailable,missing_numeric_mbh,,,,not_calculated,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-JADES-NS-GS00095256,JADES-NS-GS00095256,narrow_line_agn_candidate,scholtz25_jades_narrow_line_agn,False,False,unavailable,missing_numeric_mbh,,,,not_calculated,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-JADES-NS-GS00111091,JADES-NS-GS00111091,narrow_line_agn_candidate,scholtz25_jades_narrow_line_agn,False,False,unavailable,missing_numeric_mbh,,,,not_calculated,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-JADES-NS-GS00201127,JADES-NS-GS00201127,narrow_line_agn_candidate,scholtz25_jades_narrow_line_agn,False,False,unavailable,missing_numeric_mbh,,,,not_calculated,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-JADES-NS-GS00202208,JADES-NS-GS00202208,narrow_line_agn_candidate,scholtz25_jades_narrow_line_agn,False,False,unavailable,missing_numeric_mbh,,,,not_calculated,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-JADES-NS-GS00208643,JADES-NS-GS00208643,narrow_line_agn_candidate,scholtz25_jades_narrow_line_agn,False,False,unavailable,missing_numeric_mbh,,,,not_calculated,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-JADES-NS-GS10000626,JADES-NS-GS10000626,narrow_line_agn_candidate,scholtz25_jades_narrow_line_agn,False,False,unavailable,missing_numeric_mbh,,,,not_calculated,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-JADES-NS-GS10013609,JADES-NS-GS10013609,narrow_line_agn_candidate,scholtz25_jades_narrow_line_agn,False,False,unavailable,missing_numeric_mbh,,,,not_calculated,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-JADES-NS-GS10013905,JADES-NS-GS10013905,narrow_line_agn_candidate,scholtz25_jades_narrow_line_agn,False,False,unavailable,missing_numeric_mbh,,,,not_calculated,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-JADES-NS-GS10015338,JADES-NS-GS10015338,narrow_line_agn_candidate,scholtz25_jades_narrow_line_agn,False,False,unavailable,missing_numeric_mbh,,,,not_calculated,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-JADES-NS-GS10056849,JADES-NS-GS10056849,narrow_line_agn_candidate,scholtz25_jades_narrow_line_agn,False,False,unavailable,missing_numeric_mbh,,,,not_calculated,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-JADES-NS-GS10058975,JADES-NS-GS10058975,narrow_line_agn_candidate,scholtz25_jades_narrow_line_agn,False,False,unavailable,missing_numeric_mbh,,,,not_calculated,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,HZA-UHZ1,UHZ1 / UNCOVER-26185,xray_agn_candidate,uhz1_xray_evidence_history,False,False,unavailable,missing_numeric_mbh,,,,not_calculated,False
