catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,n_measurements,available_measurement_ids,preferred_measurement_flag,preferred_measurement_reason,redshift,cosmic_time_gyr,survey,field,object_class,quality_flag,detection_evidence,source_key,source_table,source_paper_version,source_url,source_doi,mbh_method,lrd_flag,lrd_status,halpha_absorption_fit_flag,source_caveat_tags,notes,n_samples,random_seed,z_seed,epsilon,merger_boost,reported_statistical_errors_sampled,statistical_error_model,log_mbh_err_plus_reported,log_mbh_err_minus_reported,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,mbh_uncertainty_mode,systematic_combined_with_statistical_error,scenario,scenario_label,scenario_kind,scenario_scope,mbh_delta_dex,log_mbh_sample_p5,log_mbh_sample_p16,log_mbh_sample_p50,log_mbh_sample_p84,log_mbh_sample_p95,growth_history,f_edd_avg,required_log_mseed_p5,required_log_mseed_p16,required_log_mseed_p50,required_log_mseed_p84,required_log_mseed_p95,prob_required_mseed_gt_1e5,prob_required_mseed_gt_1e6
v3-blagn,measurement,RUBIESEGS49140_taylor24,RUBIESEGS49140_taylor24,HZA-RUBIES-EGS-49140,RUBIES-EGS-49140,1,RUBIESEGS49140_taylor24,True,only catalogue measurement in this release,6.685,0.8094182196919075,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,1.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;halpha_absorption_component_fit;alternative_non_agn_compact_galaxy_broadening,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Halpha line fit includes the source-specific narrow absorption component described in Section 3.2. The paper retains this source as BLAGN while noting a published compact-galaxy alternative for its broad lines.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.02,0.01,0.02,0.01,asymmetric,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,8.743464600515763,8.750167938126344,8.760048679899047,8.779932608210888,8.793006847503461,fedd1,1.0,2.5814105536852128,2.588113891295794,2.597994633068497,2.6178785613803384,2.630952800672911,0.0,0.0
v3-blagn,measurement,RUBIESEGS50052_taylor24,RUBIESEGS50052_taylor24,HZA-CEERS-2782,RUBIES-EGS-50052,1,RUBIESEGS50052_taylor24,True,preferred duplicate: higher-S/N RUBIES spectrum adopted by Taylor et al.,5.24,1.1055092521207228,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;duplicate_observation;possible_outflow_contribution;source_preferred_duplicate_measurement,"Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Same physical object as CEERS-2782; Taylor et al. use this higher-S/N RUBIES observation. A possible outflow contribution is discussed, but the source is retained as BLAGN.",10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.03,0.03,0.03,0.03,symmetric_reported,False,baseline,reported MBH,none,all_sources,0.0,7.530791903092853,7.550277767527611,7.5799051567771745,7.609773975765561,7.629103016714697,fedd0p3,0.3,4.910631479894461,4.930117344329218,4.959744733578781,4.989613552567169,5.008942593516304,0.0898,0.0
v3-blagn,measurement,RUBIESEGS50052_taylor24,RUBIESEGS50052_taylor24,HZA-CEERS-2782,RUBIES-EGS-50052,1,RUBIESEGS50052_taylor24,True,preferred duplicate: higher-S/N RUBIES spectrum adopted by Taylor et al.,5.24,1.1055092521207228,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;duplicate_observation;possible_outflow_contribution;source_preferred_duplicate_measurement,"Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Same physical object as CEERS-2782; Taylor et al. use this higher-S/N RUBIES observation. A possible outflow contribution is discussed, but the source is retained as BLAGN.",10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.03,0.03,0.03,0.03,symmetric_reported,False,baseline,reported MBH,none,all_sources,0.0,7.530791903092853,7.550277767527611,7.5799051567771745,7.609773975765561,7.629103016714697,fedd1,1.0,-1.203076174235124,-1.1835903098003655,-1.1539629205508022,-1.124094101562415,-1.1047650606132793,0.0,0.0
v3-blagn,measurement,RUBIESEGS50052_taylor24,RUBIESEGS50052_taylor24,HZA-CEERS-2782,RUBIES-EGS-50052,1,RUBIESEGS50052_taylor24,True,preferred duplicate: higher-S/N RUBIES spectrum adopted by Taylor et al.,5.24,1.1055092521207228,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;duplicate_observation;possible_outflow_contribution;source_preferred_duplicate_measurement,"Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Same physical object as CEERS-2782; Taylor et al. use this higher-S/N RUBIES observation. A possible outflow contribution is discussed, but the source is retained as BLAGN.",10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.03,0.03,0.03,0.03,symmetric_reported,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,7.230791903092853,7.250277767527611,7.279905156777174,7.3097739757655615,7.329103016714697,fedd0p3,0.3,4.61063147989446,4.630117344329219,4.659744733578782,4.6896135525671685,4.708942593516305,0.0,0.0
v3-blagn,measurement,RUBIESEGS50052_taylor24,RUBIESEGS50052_taylor24,HZA-CEERS-2782,RUBIES-EGS-50052,1,RUBIESEGS50052_taylor24,True,preferred duplicate: higher-S/N RUBIES spectrum adopted by Taylor et al.,5.24,1.1055092521207228,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;duplicate_observation;possible_outflow_contribution;source_preferred_duplicate_measurement,"Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Same physical object as CEERS-2782; Taylor et al. use this higher-S/N RUBIES observation. A possible outflow contribution is discussed, but the source is retained as BLAGN.",10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.03,0.03,0.03,0.03,symmetric_reported,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,7.230791903092853,7.250277767527611,7.279905156777174,7.3097739757655615,7.329103016714697,fedd1,1.0,-1.5030761742351237,-1.4835903098003653,-1.453962920550802,-1.424094101562415,-1.404765060613279,0.0,0.0
v3-blagn,measurement,RUBIESEGS50052_taylor24,RUBIESEGS50052_taylor24,HZA-CEERS-2782,RUBIES-EGS-50052,1,RUBIESEGS50052_taylor24,True,preferred duplicate: higher-S/N RUBIES spectrum adopted by Taylor et al.,5.24,1.1055092521207228,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;duplicate_observation;possible_outflow_contribution;source_preferred_duplicate_measurement,"Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Same physical object as CEERS-2782; Taylor et al. use this higher-S/N RUBIES observation. A possible outflow contribution is discussed, but the source is retained as BLAGN.",10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.03,0.03,0.03,0.03,symmetric_reported,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,7.830791903092853,7.8502777675276105,7.879905156777173,7.909773975765561,7.929103016714697,fedd0p3,0.3,5.2106314798944595,5.230117344329218,5.259744733578781,5.289613552567168,5.308942593516305,1.0,0.0
v3-blagn,measurement,RUBIESEGS50052_taylor24,RUBIESEGS50052_taylor24,HZA-CEERS-2782,RUBIES-EGS-50052,1,RUBIESEGS50052_taylor24,True,preferred duplicate: higher-S/N RUBIES spectrum adopted by Taylor et al.,5.24,1.1055092521207228,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;duplicate_observation;possible_outflow_contribution;source_preferred_duplicate_measurement,"Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Same physical object as CEERS-2782; Taylor et al. use this higher-S/N RUBIES observation. A possible outflow contribution is discussed, but the source is retained as BLAGN.",10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.03,0.03,0.03,0.03,symmetric_reported,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,7.830791903092853,7.8502777675276105,7.879905156777173,7.909773975765561,7.929103016714697,fedd1,1.0,-0.9030761742351241,-0.8835903098003658,-0.8539629205508024,-0.8240941015624151,-0.8047650606132793,0.0,0.0
v3-blagn,measurement,RUBIESEGS50052_taylor24,RUBIESEGS50052_taylor24,HZA-CEERS-2782,RUBIES-EGS-50052,1,RUBIESEGS50052_taylor24,True,preferred duplicate: higher-S/N RUBIES spectrum adopted by Taylor et al.,5.24,1.1055092521207228,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;duplicate_observation;possible_outflow_contribution;source_preferred_duplicate_measurement,"Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Same physical object as CEERS-2782; Taylor et al. use this higher-S/N RUBIES observation. A possible outflow contribution is discussed, but the source is retained as BLAGN.",10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.03,0.03,0.03,0.03,symmetric_reported,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,7.030791903092853,7.050277767527611,7.0799051567771745,7.109773975765561,7.129103016714697,fedd0p3,0.3,4.410631479894461,4.430117344329218,4.459744733578781,4.489613552567169,4.508942593516304,0.0,0.0
v3-blagn,measurement,RUBIESEGS50052_taylor24,RUBIESEGS50052_taylor24,HZA-CEERS-2782,RUBIES-EGS-50052,1,RUBIESEGS50052_taylor24,True,preferred duplicate: higher-S/N RUBIES spectrum adopted by Taylor et al.,5.24,1.1055092521207228,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;duplicate_observation;possible_outflow_contribution;source_preferred_duplicate_measurement,"Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Same physical object as CEERS-2782; Taylor et al. use this higher-S/N RUBIES observation. A possible outflow contribution is discussed, but the source is retained as BLAGN.",10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.03,0.03,0.03,0.03,symmetric_reported,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,7.030791903092853,7.050277767527611,7.0799051567771745,7.109773975765561,7.129103016714697,fedd1,1.0,-1.703076174235124,-1.6835903098003655,-1.6539629205508022,-1.624094101562415,-1.6047650606132793,0.0,0.0
v3-blagn,measurement,RUBIESEGS50052_taylor24,RUBIESEGS50052_taylor24,HZA-CEERS-2782,RUBIES-EGS-50052,1,RUBIESEGS50052_taylor24,True,preferred duplicate: higher-S/N RUBIES spectrum adopted by Taylor et al.,5.24,1.1055092521207228,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;duplicate_observation;possible_outflow_contribution;source_preferred_duplicate_measurement,"Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Same physical object as CEERS-2782; Taylor et al. use this higher-S/N RUBIES observation. A possible outflow contribution is discussed, but the source is retained as BLAGN.",10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.03,0.03,0.03,0.03,symmetric_reported,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,8.030791903092853,8.05027776752761,8.079905156777174,8.109773975765561,8.129103016714698,fedd0p3,0.3,5.410631479894461,5.430117344329218,5.459744733578782,5.489613552567169,5.508942593516306,1.0,0.0
v3-blagn,measurement,RUBIESEGS50052_taylor24,RUBIESEGS50052_taylor24,HZA-CEERS-2782,RUBIES-EGS-50052,1,RUBIESEGS50052_taylor24,True,preferred duplicate: higher-S/N RUBIES spectrum adopted by Taylor et al.,5.24,1.1055092521207228,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;duplicate_observation;possible_outflow_contribution;source_preferred_duplicate_measurement,"Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Same physical object as CEERS-2782; Taylor et al. use this higher-S/N RUBIES observation. A possible outflow contribution is discussed, but the source is retained as BLAGN.",10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.03,0.03,0.03,0.03,symmetric_reported,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,8.030791903092853,8.05027776752761,8.079905156777174,8.109773975765561,8.129103016714698,fedd1,1.0,-0.7030761742351239,-0.6835903098003662,-0.6539629205508017,-0.624094101562415,-0.6047650606132784,0.0,0.0
v3-blagn,measurement,RUBIESEGS60935_taylor24,RUBIESEGS60935_taylor24,HZA-RUBIES-EGS-60935,RUBIES-EGS-60935,1,RUBIESEGS60935_taylor24,True,only catalogue measurement in this release,5.287,1.0931717582379288,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.04,0.04,0.04,0.04,symmetric_reported,False,baseline,reported MBH,none,all_sources,0.0,7.503729091808501,7.53006743071786,7.569895373766377,7.6097855294878505,7.634493112722298,fedd0p3,0.3,4.915717301692984,4.9420556406023435,4.981883583650861,5.021773739372334,5.046481322606781,0.3264,0.0
v3-blagn,measurement,RUBIESEGS60935_taylor24,RUBIESEGS60935_taylor24,HZA-RUBIES-EGS-60935,RUBIES-EGS-60935,1,RUBIESEGS60935_taylor24,True,only catalogue measurement in this release,5.287,1.0931717582379288,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.04,0.04,0.04,0.04,symmetric_reported,False,baseline,reported MBH,none,all_sources,0.0,7.503729091808501,7.53006743071786,7.569895373766377,7.6097855294878505,7.634493112722298,fedd1,1.0,-1.122976875243222,-1.096638536333863,-1.0568105932853462,-1.0169204375638732,-0.9922128543294254,0.0,0.0
v3-blagn,measurement,RUBIESEGS60935_taylor24,RUBIESEGS60935_taylor24,HZA-RUBIES-EGS-60935,RUBIES-EGS-60935,1,RUBIESEGS60935_taylor24,True,only catalogue measurement in this release,5.287,1.0931717582379288,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.04,0.04,0.04,0.04,symmetric_reported,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,7.203729091808501,7.2300674307178605,7.269895373766378,7.309785529487851,7.334493112722298,fedd0p3,0.3,4.615717301692984,4.642055640602344,4.68188358365086,4.721773739372334,4.7464813226067815,0.0,0.0
v3-blagn,measurement,RUBIESEGS60935_taylor24,RUBIESEGS60935_taylor24,HZA-RUBIES-EGS-60935,RUBIES-EGS-60935,1,RUBIESEGS60935_taylor24,True,only catalogue measurement in this release,5.287,1.0931717582379288,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.04,0.04,0.04,0.04,symmetric_reported,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,7.203729091808501,7.2300674307178605,7.269895373766378,7.309785529487851,7.334493112722298,fedd1,1.0,-1.422976875243222,-1.396638536333863,-1.356810593285346,-1.316920437563873,-1.2922128543294251,0.0,0.0
v3-blagn,measurement,RUBIESEGS60935_taylor24,RUBIESEGS60935_taylor24,HZA-RUBIES-EGS-60935,RUBIES-EGS-60935,1,RUBIESEGS60935_taylor24,True,only catalogue measurement in this release,5.287,1.0931717582379288,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.04,0.04,0.04,0.04,symmetric_reported,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,7.803729091808501,7.83006743071786,7.8698953737663775,7.90978552948785,7.934493112722298,fedd0p3,0.3,5.215717301692984,5.242055640602343,5.28188358365086,5.3217737393723334,5.346481322606781,1.0,0.0
v3-blagn,measurement,RUBIESEGS60935_taylor24,RUBIESEGS60935_taylor24,HZA-RUBIES-EGS-60935,RUBIES-EGS-60935,1,RUBIESEGS60935_taylor24,True,only catalogue measurement in this release,5.287,1.0931717582379288,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.04,0.04,0.04,0.04,symmetric_reported,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,7.803729091808501,7.83006743071786,7.8698953737663775,7.90978552948785,7.934493112722298,fedd1,1.0,-0.8229768752432222,-0.7966385363338633,-0.7568105932853464,-0.7169204375638734,-0.6922128543294256,0.0,0.0
v3-blagn,measurement,RUBIESEGS60935_taylor24,RUBIESEGS60935_taylor24,HZA-RUBIES-EGS-60935,RUBIES-EGS-60935,1,RUBIESEGS60935_taylor24,True,only catalogue measurement in this release,5.287,1.0931717582379288,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.04,0.04,0.04,0.04,symmetric_reported,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,7.003729091808501,7.03006743071786,7.069895373766377,7.1097855294878505,7.134493112722298,fedd0p3,0.3,4.415717301692984,4.4420556406023435,4.481883583650861,4.521773739372334,4.546481322606781,0.0,0.0
v3-blagn,measurement,RUBIESEGS60935_taylor24,RUBIESEGS60935_taylor24,HZA-RUBIES-EGS-60935,RUBIES-EGS-60935,1,RUBIESEGS60935_taylor24,True,only catalogue measurement in this release,5.287,1.0931717582379288,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.04,0.04,0.04,0.04,symmetric_reported,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,7.003729091808501,7.03006743071786,7.069895373766377,7.1097855294878505,7.134493112722298,fedd1,1.0,-1.622976875243222,-1.596638536333863,-1.5568105932853462,-1.5169204375638732,-1.4922128543294253,0.0,0.0
v3-blagn,measurement,RUBIESEGS60935_taylor24,RUBIESEGS60935_taylor24,HZA-RUBIES-EGS-60935,RUBIES-EGS-60935,1,RUBIESEGS60935_taylor24,True,only catalogue measurement in this release,5.287,1.0931717582379288,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.04,0.04,0.04,0.04,symmetric_reported,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,8.0037290918085,8.03006743071786,8.069895373766377,8.10978552948785,8.134493112722298,fedd0p3,0.3,5.415717301692983,5.4420556406023435,5.48188358365086,5.521773739372334,5.546481322606781,1.0,0.0
