catalogue_release,input_catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,source_key,survey,field,redshift,evidence_status,primary_growth_ranking_flag,lrd_status,log_mseed_assumption,mseed_assumption_msun,z_seed,epsilon,merger_boost,quiescent_fedd,required_lifetime_average_fedd_point,reported_current_fedd,reported_current_fedd_status,current_fedd_is_instantaneous_not_history,current_to_required_fedd_ratio,n_samples,random_seed,reported_statistical_errors_sampled,statistical_error_model,log_mbh_err_plus_reported,log_mbh_err_minus_reported,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,mbh_uncertainty_mode,mass_systematic_applied,interpretation_note,burst_scenario,burst_fedd,required_duty_cycle_point,required_duty_cycle_p5,required_duty_cycle_p16,required_duty_cycle_p50,required_duty_cycle_p84,required_duty_cycle_p95,prob_required_duty_cycle_gt_1,fixed_burst_scenario_feasible_point
v5-blagn,v5-blagn,measurement,J0224M4711BHAE1_lin24,J0224M4711BHAE1_lin24,HZA-J0224M4711-BHAE-1,J0224M4711-BHAE-1,lin24_aspire_blagn,ASPIRE,J0224M4711,4.0639,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.42695576624523013,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.24,0.24,0.24,0.24,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.42695576624523013,0.3945681727066276,0.40764914604263863,0.42674639812130954,0.44639577370545086,0.45929092225045165,0.0,True
v5-blagn,v5-blagn,measurement,J0224M4711BHAE1_lin24,J0224M4711BHAE1_lin24,HZA-J0224M4711-BHAE-1,J0224M4711-BHAE-1,lin24_aspire_blagn,ASPIRE,J0224M4711,4.0639,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.42695576624523013,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.24,0.24,0.24,0.24,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.21347788312261506,0.1972840863533138,0.20382457302131932,0.21337319906065477,0.22319788685272543,0.22964546112522582,0.0,True
v5-blagn,v5-blagn,measurement,J0224M4711BHAE1_lin24,J0224M4711BHAE1_lin24,HZA-J0224M4711-BHAE-1,J0224M4711-BHAE-1,lin24_aspire_blagn,ASPIRE,J0224M4711,4.0639,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.42695576624523013,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.24,0.24,0.24,0.24,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.14231858874841005,0.1315227242355425,0.13588304868087955,0.14224879937376983,0.1487985912351503,0.15309697408348388,0.0,True
v5-blagn,v5-blagn,measurement,J0229M0808BHAE1_lin24,J0229M0808BHAE1_lin24,HZA-J0229M0808-BHAE-1,J0229M0808-BHAE-1,lin24_aspire_blagn,ASPIRE,J0229M0808,4.3653,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.4755889820082617,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.12,0.12,0.12,0.12,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.4755889820082617,0.4578958371901507,0.4648687494469152,0.47558573741352816,0.48633803732561187,0.49341040609476977,0.0,True
v5-blagn,v5-blagn,measurement,J0229M0808BHAE1_lin24,J0229M0808BHAE1_lin24,HZA-J0229M0808-BHAE-1,J0229M0808-BHAE-1,lin24_aspire_blagn,ASPIRE,J0229M0808,4.3653,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.4755889820082617,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.12,0.12,0.12,0.12,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.23779449100413086,0.22894791859507535,0.2324343747234576,0.23779286870676408,0.24316901866280594,0.24670520304738489,0.0,True
v5-blagn,v5-blagn,measurement,J0229M0808BHAE1_lin24,J0229M0808BHAE1_lin24,HZA-J0229M0808-BHAE-1,J0229M0808-BHAE-1,lin24_aspire_blagn,ASPIRE,J0229M0808,4.3653,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.4755889820082617,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.12,0.12,0.12,0.12,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.15852966066942056,0.15263194573005023,0.1549562498156384,0.1585285791378427,0.1621126791085373,0.16447013536492328,0.0,True
v5-blagn,v5-blagn,measurement,J0229M0808BHAE2_lin24,J0229M0808BHAE2_lin24,HZA-J0229M0808-BHAE-2,J0229M0808-BHAE-2,lin24_aspire_blagn,ASPIRE,J0229M0808,5.0369,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6203272541303377,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.15,0.15,0.15,0.15,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.6203272541303377,0.5937262646144527,0.6043040716866469,0.6205381769302298,0.6367590375811965,0.6472118020494924,0.0,True
v5-blagn,v5-blagn,measurement,J0229M0808BHAE2_lin24,J0229M0808BHAE2_lin24,HZA-J0229M0808-BHAE-2,J0229M0808-BHAE-2,lin24_aspire_blagn,ASPIRE,J0229M0808,5.0369,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6203272541303377,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.15,0.15,0.15,0.15,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.31016362706516887,0.29686313230722633,0.30215203584332345,0.3102690884651149,0.3183795187905982,0.3236059010247462,0.0,True
v5-blagn,v5-blagn,measurement,J0229M0808BHAE2_lin24,J0229M0808BHAE2_lin24,HZA-J0229M0808-BHAE-2,J0229M0808-BHAE-2,lin24_aspire_blagn,ASPIRE,J0229M0808,5.0369,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6203272541303377,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.15,0.15,0.15,0.15,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.20677575137677925,0.19790875487148424,0.2014346905622156,0.20684605897674327,0.2122530125270655,0.21573726734983079,0.0,True
v5-blagn,v5-blagn,measurement,J0430M1445BHAE1_lin24,J0430M1445BHAE1_lin24,HZA-J0430M1445-BHAE-1,J0430M1445-BHAE-1,lin24_aspire_blagn,ASPIRE,J0430M1445,4.0947,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.47150441430022033,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.04,0.04,0.04,0.04,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.47150441430022033,0.466059494009109,0.4682438310691578,0.471531225256825,0.4748864718147785,0.47712194158850363,0.0,True
v5-blagn,v5-blagn,measurement,J0430M1445BHAE1_lin24,J0430M1445BHAE1_lin24,HZA-J0430M1445-BHAE-1,J0430M1445-BHAE-1,lin24_aspire_blagn,ASPIRE,J0430M1445,4.0947,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.47150441430022033,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.04,0.04,0.04,0.04,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.23575220715011017,0.2330297470045545,0.2341219155345789,0.2357656126284125,0.23744323590738925,0.23856097079425181,0.0,True
v5-blagn,v5-blagn,measurement,J0430M1445BHAE1_lin24,J0430M1445BHAE1_lin24,HZA-J0430M1445-BHAE-1,J0430M1445-BHAE-1,lin24_aspire_blagn,ASPIRE,J0430M1445,4.0947,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.47150441430022033,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.04,0.04,0.04,0.04,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.15716813810007343,0.155353164669703,0.1560812770230526,0.15717707508560835,0.15829549060492615,0.15904064719616787,0.0,True
v5-blagn,v5-blagn,measurement,J0910M0414BHAE1_lin24,J0910M0414BHAE1_lin24,HZA-J0910M0414-BHAE-1,J0910M0414-BHAE-1,lin24_aspire_blagn,ASPIRE,J0910M0414,4.9102,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6222507640065763,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.13,0.13,0.13,0.13,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.6222507640065763,0.600438999253149,0.6087748597209355,0.6222350622720845,0.6357248069941853,0.6446812157456752,0.0,True
v5-blagn,v5-blagn,measurement,J0910M0414BHAE1_lin24,J0910M0414BHAE1_lin24,HZA-J0910M0414-BHAE-1,J0910M0414-BHAE-1,lin24_aspire_blagn,ASPIRE,J0910M0414,4.9102,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6222507640065763,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.13,0.13,0.13,0.13,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.31112538200328815,0.3002194996265745,0.30438742986046774,0.31111753113604224,0.31786240349709266,0.3223406078728376,0.0,True
v5-blagn,v5-blagn,measurement,J0910M0414BHAE1_lin24,J0910M0414BHAE1_lin24,HZA-J0910M0414-BHAE-1,J0910M0414-BHAE-1,lin24_aspire_blagn,ASPIRE,J0910M0414,4.9102,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6222507640065763,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.13,0.13,0.13,0.13,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.20741692133552544,0.20014633308438304,0.20292495324031182,0.20741168742402813,0.21190826899806178,0.21489373858189173,0.0,True
v5-blagn,v5-blagn,measurement,J0923P0402BHAE1_lin24,J0923P0402BHAE1_lin24,HZA-J0923P0402-BHAE-1,J0923P0402-BHAE-1,lin24_aspire_blagn,ASPIRE,J0923P0402,4.8688,probable_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6079125973182067,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.09,0.09,0.09,0.09,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.6079125973182067,0.5927811669789685,0.5986954659395047,0.6078496421264594,0.6169229290806931,0.6232054712775921,0.0,True
v5-blagn,v5-blagn,measurement,J0923P0402BHAE1_lin24,J0923P0402BHAE1_lin24,HZA-J0923P0402-BHAE-1,J0923P0402-BHAE-1,lin24_aspire_blagn,ASPIRE,J0923P0402,4.8688,probable_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6079125973182067,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.09,0.09,0.09,0.09,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.30395629865910334,0.29639058348948427,0.29934773296975237,0.3039248210632297,0.30846146454034656,0.31160273563879604,0.0,True
v5-blagn,v5-blagn,measurement,J0923P0402BHAE1_lin24,J0923P0402BHAE1_lin24,HZA-J0923P0402-BHAE-1,J0923P0402-BHAE-1,lin24_aspire_blagn,ASPIRE,J0923P0402,4.8688,probable_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6079125973182067,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.09,0.09,0.09,0.09,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.20263753243940222,0.19759372232632286,0.19956515531316826,0.20261654737548648,0.20564097636023104,0.20773515709253068,0.0,True
v5-blagn,v5-blagn,measurement,J112014389_matthee23,J112014389_matthee23,HZA-J1120-14389,J1120-14389,matthee23_eiger_fresco_blagn,EIGER,J1120,4.897,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.5897176795115445,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.07,0.07,0.07,0.07,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.5897176795115445,0.5775909374678859,0.5822385347322578,0.5895530000096061,0.5967773324681832,0.6016157599082198,0.0,True
v5-blagn,v5-blagn,measurement,J112014389_matthee23,J112014389_matthee23,HZA-J1120-14389,J1120-14389,matthee23_eiger_fresco_blagn,EIGER,J1120,4.897,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.5897176795115445,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.07,0.07,0.07,0.07,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.29485883975577226,0.28879546873394296,0.2911192673661289,0.29477650000480304,0.2983886662340916,0.3008078799541099,0.0,True
v5-blagn,v5-blagn,measurement,J112014389_matthee23,J112014389_matthee23,HZA-J1120-14389,J1120-14389,matthee23_eiger_fresco_blagn,EIGER,J1120,4.897,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.5897176795115445,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.07,0.07,0.07,0.07,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.1965725598371815,0.1925303124892953,0.1940795115774193,0.1965176666698687,0.19892577748939438,0.20053858663607327,0.0,True
v5-blagn,v5-blagn,measurement,J11207546_matthee23,J11207546_matthee23,HZA-J1120-7546,J1120-7546,matthee23_eiger_fresco_blagn,EIGER,J1120,4.967,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.5916059218319842,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.11,0.11,0.11,0.11,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.5916059218319842,0.5721082044513742,0.5798769866965174,0.591508477990619,0.6033921881385129,0.6109025233294412,0.0,True
v5-blagn,v5-blagn,measurement,J11207546_matthee23,J11207546_matthee23,HZA-J1120-7546,J1120-7546,matthee23_eiger_fresco_blagn,EIGER,J1120,4.967,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.5916059218319842,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.11,0.11,0.11,0.11,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.2958029609159921,0.2860541022256871,0.2899384933482587,0.2957542389953095,0.30169609406925646,0.3054512616647206,0.0,True
v5-blagn,v5-blagn,measurement,J11207546_matthee23,J11207546_matthee23,HZA-J1120-7546,J1120-7546,matthee23_eiger_fresco_blagn,EIGER,J1120,4.967,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.5916059218319842,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.11,0.11,0.11,0.11,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.19720197394399475,0.19070273481712474,0.19329232889883913,0.19716949266353964,0.2011307293795043,0.20363417444314708,0.0,True
v5-blagn,v5-blagn,measurement,J114818404_matthee23,J114818404_matthee23,HZA-J1148-18404,J1148-18404,matthee23_eiger_fresco_blagn,EIGER,J1148,5.011,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6235190547868262,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.14,0.14,0.14,0.14,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.6235190547868262,0.5987046481986782,0.6087854306237159,0.623742140929002,0.6387939493577002,0.6482147216132823,0.0,True
v5-blagn,v5-blagn,measurement,J114818404_matthee23,J114818404_matthee23,HZA-J1148-18404,J1148-18404,matthee23_eiger_fresco_blagn,EIGER,J1148,5.011,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6235190547868262,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.14,0.14,0.14,0.14,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.3117595273934131,0.2993523240993391,0.30439271531185796,0.311871070464501,0.3193969746788501,0.32410736080664115,0.0,True
v5-blagn,v5-blagn,measurement,J114818404_matthee23,J114818404_matthee23,HZA-J1148-18404,J1148-18404,matthee23_eiger_fresco_blagn,EIGER,J1148,5.011,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6235190547868262,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.14,0.14,0.14,0.14,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.2078396849289421,0.19956821606622607,0.202928476874572,0.20791404697633403,0.21293131645256674,0.21607157387109413,0.0,True
v5-blagn,v5-blagn,measurement,J114821787_matthee23,J114821787_matthee23,HZA-J1148-21787,J1148-21787,matthee23_eiger_fresco_blagn,EIGER,J1148,4.277,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.4874884970106959,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.18,0.18,0.18,0.18,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.4874884970106959,0.46166852928657964,0.47184411015347194,0.48755249747834134,0.5029300715304733,0.5130904293130925,0.0,True
v5-blagn,v5-blagn,measurement,J114821787_matthee23,J114821787_matthee23,HZA-J1148-21787,J1148-21787,matthee23_eiger_fresco_blagn,EIGER,J1148,4.277,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.4874884970106959,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.18,0.18,0.18,0.18,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.24374424850534795,0.23083426464328982,0.23592205507673597,0.24377624873917067,0.25146503576523666,0.2565452146565462,0.0,True
v5-blagn,v5-blagn,measurement,J114821787_matthee23,J114821787_matthee23,HZA-J1148-21787,J1148-21787,matthee23_eiger_fresco_blagn,EIGER,J1148,4.277,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.4874884970106959,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.18,0.18,0.18,0.18,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.16249616567023198,0.1538895097621932,0.1572813700511573,0.16251749915944713,0.16764335717682444,0.17103014310436415,0.0,True
v5-blagn,v5-blagn,measurement,J11487111_matthee23,J11487111_matthee23,HZA-J1148-7111,J1148-7111,matthee23_eiger_fresco_blagn,EIGER,J1148,4.339,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.526048711864607,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.1,0.1,0.1,0.1,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.526048711864607,0.5115255690778069,0.5170538887438545,0.5259164258788593,0.5350249404543401,0.5408197493470869,0.0,True
v5-blagn,v5-blagn,measurement,J11487111_matthee23,J11487111_matthee23,HZA-J1148-7111,J1148-7111,matthee23_eiger_fresco_blagn,EIGER,J1148,4.339,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.526048711864607,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.1,0.1,0.1,0.1,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.2630243559323035,0.25576278453890344,0.25852694437192725,0.26295821293942967,0.26751247022717006,0.27040987467354344,0.0,True
v5-blagn,v5-blagn,measurement,J11487111_matthee23,J11487111_matthee23,HZA-J1148-7111,J1148-7111,matthee23_eiger_fresco_blagn,EIGER,J1148,4.339,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.526048711864607,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.1,0.1,0.1,0.1,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.17534957062153567,0.1705085230259356,0.17235129624795148,0.1753054752929531,0.17834164681811338,0.1802732497823623,0.0,True
v5-blagn,v5-blagn,measurement,J1526M2050BHAE1_lin24,J1526M2050BHAE1_lin24,HZA-J1526M2050-BHAE-1,J1526M2050-BHAE-1,lin24_aspire_blagn,ASPIRE,J1526M2050,4.1573,probable_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.4917348866094347,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.1,0.1,0.1,0.1,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.4917348866094347,0.4779519664921705,0.48355163313376837,0.49177240439671177,0.5000993905451736,0.5053643111483519,0.0,True
v5-blagn,v5-blagn,measurement,J1526M2050BHAE1_lin24,J1526M2050BHAE1_lin24,HZA-J1526M2050-BHAE-1,J1526M2050-BHAE-1,lin24_aspire_blagn,ASPIRE,J1526M2050,4.1573,probable_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.4917348866094347,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.1,0.1,0.1,0.1,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.24586744330471735,0.23897598324608524,0.24177581656688418,0.24588620219835589,0.2500496952725868,0.25268215557417595,0.0,True
v5-blagn,v5-blagn,measurement,J1526M2050BHAE1_lin24,J1526M2050BHAE1_lin24,HZA-J1526M2050-BHAE-1,J1526M2050-BHAE-1,lin24_aspire_blagn,ASPIRE,J1526M2050,4.1573,probable_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.4917348866094347,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.1,0.1,0.1,0.1,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.16391162886981156,0.1593173221640568,0.1611838777112561,0.16392413479890391,0.16669979684839117,0.16845477038278395,0.0,True
v5-blagn,v5-blagn,measurement,J1526M2050BHAE2_lin24,J1526M2050BHAE2_lin24,HZA-J1526M2050-BHAE-2,J1526M2050-BHAE-2,lin24_aspire_blagn,ASPIRE,J1526M2050,4.8708,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6289741623543484,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.12,0.12,0.12,0.12,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.6289741623543484,0.6088818172398969,0.6168919561995133,0.6290365629118551,0.6415746953836884,0.6494317141812209,0.0,True
v5-blagn,v5-blagn,measurement,J1526M2050BHAE2_lin24,J1526M2050BHAE2_lin24,HZA-J1526M2050-BHAE-2,J1526M2050-BHAE-2,lin24_aspire_blagn,ASPIRE,J1526M2050,4.8708,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6289741623543484,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.12,0.12,0.12,0.12,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.3144870811771742,0.30444090861994844,0.30844597809975666,0.31451828145592753,0.3207873476918442,0.32471585709061046,0.0,True
v5-blagn,v5-blagn,measurement,J1526M2050BHAE2_lin24,J1526M2050BHAE2_lin24,HZA-J1526M2050-BHAE-2,J1526M2050-BHAE-2,lin24_aspire_blagn,ASPIRE,J1526M2050,4.8708,secure_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.6289741623543484,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.12,0.12,0.12,0.12,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_3,3.0,0.20965805411811614,0.2029606057466323,0.20563065206650444,0.20967885430395167,0.21385823179456281,0.21647723806040695,0.0,True
v5-blagn,v5-blagn,measurement,J1526M2050BHAE3_lin24,J1526M2050BHAE3_lin24,HZA-J1526M2050-BHAE-3,J1526M2050-BHAE-3,lin24_aspire_blagn,ASPIRE,J1526M2050,4.8751,probable_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.5633288743398293,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.31,0.31,0.31,0.31,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_1,1.0,0.5633288743398293,0.5099708256188568,0.5312645510889227,0.5634036228121495,0.5960748803665682,0.6170007708771924,0.0,True
v5-blagn,v5-blagn,measurement,J1526M2050BHAE3_lin24,J1526M2050BHAE3_lin24,HZA-J1526M2050-BHAE-3,J1526M2050-BHAE-3,lin24_aspire_blagn,ASPIRE,J1526M2050,4.8751,probable_accreting_mbh,True,lrd,2.0,100.0,30.0,0.1,1.0,0.0,0.5633288743398293,,unavailable_in_source:edd_ratio,True,,10000,20260808,True,split-normal-in-log-mbh,0.31,0.31,0.31,0.31,symmetric_reported,False,effective two-state sensitivity; required mean and current reported fEdd are not the same observable,burst_fedd_2,2.0,0.2816644371699146,0.2549854128094284,0.26563227554446134,0.28170181140607475,0.2980374401832841,0.3085003854385962,0.0,True
