measurement_id,object_id,redshift,quality_flag,detection_evidence,mbh_method,scenario,scenario_label,mbh_delta_dex,n_samples,random_seed,z_seed,epsilon,merger_boost,growth_history,f_edd_avg,log_mbh_err_plus_reported,log_mbh_err_minus_reported,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,mbh_uncertainty_mode,log_mbh_sample_p5,log_mbh_sample_p16,log_mbh_sample_p50,log_mbh_sample_p84,log_mbh_sample_p95,required_log_mseed_p5,required_log_mseed_p16,required_log_mseed_p50,required_log_mseed_p84,required_log_mseed_p95,required_mseed_msun_p5,required_mseed_msun_p16,required_mseed_msun_p50,required_mseed_msun_p84,required_mseed_msun_p95,p_required_mseed_gt1e5,p_required_mseed_gt1e6,prob_required_mseed_gt_1e5,prob_required_mseed_gt_1e6
GN1093_juodzbalis25,GN-1093,5.594,robust,individual_robust,single-epoch-virial-halpha,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,fedd1,1.0,0.34,0.33,0.34,0.33,asymmetric,6.298290194890725,6.514857297645573,6.839872502066009,7.178674401129335,7.39950033865744,-1.6747963530661554,-1.4582292503113068,-1.1332140458908713,-0.7944121468275454,-0.5735862092994403,0.021144803354950937,0.03481534892076121,0.07358443970949682,0.16054170194544903,0.26694008272224656,0.0,0.0,0.0,0.0
GN1093_juodzbalis25,GN-1093,5.594,robust,individual_robust,single-epoch-virial-halpha,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,fedd0p3,0.3,0.34,0.33,0.34,0.33,asymmetric,6.898290194890724,7.114857297645573,7.439872502066009,7.778674401129335,7.999500338657439,4.50636423050366,4.722931333258509,5.047946537678945,5.3867484367422716,5.607574374270376,32089.594869150744,52836.17082368201,111672.58542502936,243639.91892254568,405111.3157734245,0.556,0.0026,0.556,0.0026
GN1093_juodzbalis25,GN-1093,5.594,robust,individual_robust,single-epoch-virial-halpha,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,fedd1,1.0,0.34,0.33,0.34,0.33,asymmetric,6.898290194890724,7.114857297645573,7.439872502066009,7.778674401129335,7.999500338657439,-1.0747963530661557,-0.8582292503113071,-0.5332140458908716,-0.19441214682754573,0.026413790700559436,0.08417897835549606,0.1386024005067699,0.29294493089512164,0.6391280271734555,1.0627076103987,0.0,0.0,0.0,0.0
GN954_juodzbalis25,GN-954,6.759,robust,individual_robust,single-epoch-virial-halpha,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,fedd0p3,0.3,0.31,0.32,0.31,0.32,asymmetric,7.177612516758182,7.379382438167307,7.6989547338557305,8.016505242229405,8.211544428664416,5.359050861235963,5.560820782645089,5.880393078333512,6.197943586707187,6.392982773142196,228586.65296215494,363764.8949197171,759264.4720986532,1577406.393725771,2471626.1492541963,0.9975,0.3561,0.9975,0.3561
GN954_juodzbalis25,GN-954,6.759,robust,individual_robust,single-epoch-virial-halpha,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,fedd1,1.0,0.31,0.32,0.31,0.32,asymmetric,7.177612516758182,7.379382438167307,7.6989547338557305,8.016505242229405,8.211544428664416,1.1157403316841201,1.3175102530932452,1.637082548781668,1.9546330571553436,2.149672243590353,13.053901731714488,20.773527807485806,43.35932863411247,90.08097274202387,141.14719495561226,0.0,0.0,0.0,0.0
GN954_juodzbalis25,GN-954,6.759,robust,individual_robust,single-epoch-virial-halpha,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,fedd0p3,0.3,0.31,0.32,0.31,0.32,asymmetric,6.877612516758182,7.079382438167308,7.39895473385573,7.716505242229406,7.911544428664415,5.0590508612359635,5.260820782645089,5.580393078333511,5.897943586707187,6.092982773142197,114564.71224221982,182314.32137552847,380533.66036259546,790575.9467773914,1238747.4723055388,0.9665,0.091,0.9665,0.091
GN954_juodzbalis25,GN-954,6.759,robust,individual_robust,single-epoch-virial-halpha,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,fedd1,1.0,0.31,0.32,0.31,0.32,asymmetric,6.877612516758182,7.079382438167308,7.39895473385573,7.716505242229406,7.911544428664415,0.8157403316841204,1.0175102530932454,1.3370825487816682,1.6546330571553438,1.8496722435903532,6.542448896960246,10.411426934513031,21.731141970066616,45.14743353102868,70.74117217405262,0.0,0.0,0.0,0.0
GN954_juodzbalis25,GN-954,6.759,robust,individual_robust,single-epoch-virial-halpha,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,fedd0p3,0.3,0.31,0.32,0.31,0.32,asymmetric,7.477612516758182,7.679382438167307,7.998954733855729,8.316505242229406,8.511544428664417,5.659050861235963,5.860820782645089,6.180393078333511,6.497943586707188,6.692982773142197,456090.33436025697,725806.3863419256,1514931.7882731827,3147339.532791999,4931542.512298553,1.0,0.7139,1.0,0.7139
GN954_juodzbalis25,GN-954,6.759,robust,individual_robust,single-epoch-virial-halpha,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,fedd1,1.0,0.31,0.32,0.31,0.32,asymmetric,7.477612516758182,7.679382438167307,7.998954733855729,8.316505242229406,8.511544428664417,1.41574033168412,1.617510253093245,1.9370825487816679,2.254633057155344,2.4496722435903537,26.045958188596906,41.44863718323451,86.51323442599565,179.7351702078994,281.6256789584991,0.0,0.0,0.0,0.0
GS200679_juodzbalis25,GS-200679,4.547,tentative,individual_tentative,single-epoch-virial-halpha,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,fedd0p3,0.3,0.6,0.3,0.6,0.3,asymmetric,5.69346392490452,5.8889316027255285,6.196013867544441,6.788901710598514,7.184957403594804,2.5190930808736436,2.7145607586946516,3.021643023513565,3.614530866567638,4.010586559563928,330.4403556338611,518.2755955880137,1051.0975494498903,4116.526611395093,10246.761665884309,0.0004,0.0,0.0004,0.0
GS200679_juodzbalis25,GS-200679,4.547,tentative,individual_tentative,single-epoch-virial-halpha,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,fedd1,1.0,0.6,0.3,0.6,0.3,asymmetric,5.69346392490452,5.8889316027255285,6.196013867544441,6.788901710598514,7.184957403594804,-4.887772221865068,-4.692304544044059,-4.385222279225146,-3.792334436171073,-3.396278743174784,1.294874797494794e-05,2.0309323466142446e-05,4.1188665466734885e-05,0.00016131160953653,0.0004015330818670053,0.0,0.0,0.0,0.0
GS200679_juodzbalis25,GS-200679,4.547,tentative,individual_tentative,single-epoch-virial-halpha,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,fedd0p3,0.3,0.6,0.3,0.6,0.3,asymmetric,5.39346392490452,5.588931602725529,5.896013867544442,6.4889017105985145,6.884957403594804,2.2190930808736438,2.414560758694652,2.721643023513565,3.314530866567638,3.710586559563927,165.61248771894697,259.75311200928365,526.7966730811956,2063.150584518157,5135.546132962534,0.0001,0.0,0.0001,0.0
GS200679_juodzbalis25,GS-200679,4.547,tentative,individual_tentative,single-epoch-virial-halpha,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,fedd1,1.0,0.6,0.3,0.6,0.3,asymmetric,5.39346392490452,5.588931602725529,5.896013867544442,6.4889017105985145,6.884957403594804,-5.1877722218650675,-4.9923045440440585,-4.685222279225146,-4.092334436171073,-3.696278743174784,6.489747176500905e-06,1.0178773644837381e-05,2.0643233302072023e-05,8.084731933557622e-05,0.00020124325451075753,0.0,0.0,0.0,0.0
GS200679_juodzbalis25,GS-200679,4.547,tentative,individual_tentative,single-epoch-virial-halpha,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,fedd0p3,0.3,0.6,0.3,0.6,0.3,asymmetric,5.993463924904519,6.188931602725528,6.496013867544441,7.088901710598514,7.484957403594803,2.8190930808736434,3.0145607586946515,3.3216430235135648,3.9145308665676377,4.310586559563927,659.3151889411573,1034.0957646448146,2097.215329773503,8213.550416283168,20444.977402406654,0.0023,0.0,0.0023,0.0
GS200679_juodzbalis25,GS-200679,4.547,tentative,individual_tentative,single-epoch-virial-halpha,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,fedd1,1.0,0.6,0.3,0.6,0.3,asymmetric,5.993463924904519,6.188931602725528,6.496013867544441,7.088901710598514,7.484957403594803,-4.587772221865068,-4.392304544044059,-4.085222279225146,-3.492334436171073,-3.0962787431747842,2.583614886044321e-05,4.0522427754507145e-05,8.218219200963614e-05,0.00032185897547521277,0.0008011638264625494,0.0,0.0,0.0,0.0
GS20057765_juodzbalis25,GS-20057765,8.913,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,fedd0p3,0.3,0.62,0.7,0.62,0.7,asymmetric,6.187374713876177,6.640600710763422,7.336445170701266,7.944373472294325,8.345261410615608,5.007618778712556,5.460844775599801,6.156689235537645,6.764617537130704,7.165505475451987,101769.77565027411,288964.6896084798,1434462.6205169323,5815908.123208801,14638800.009257227,0.9513,0.5851,0.9513,0.5851
GS20057765_juodzbalis25,GS-20057765,8.913,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,fedd1,1.0,0.62,0.7,0.62,0.7,asymmetric,6.187374713876177,6.640600710763422,7.336445170701266,7.944373472294325,8.345261410615608,2.25485492999744,2.7080809268846857,3.403925386822529,4.011853688415588,4.412741626736871,179.82702868340544,510.60013834839856,2534.693126291436,10276.700230590544,25866.735898107927,0.0045,0.0,0.0045,0.0
GS20057765_juodzbalis25,GS-20057765,8.913,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,fedd0p3,0.3,0.62,0.7,0.62,0.7,asymmetric,5.887374713876177,6.340600710763423,7.036445170701267,7.644373472294325,8.045261410615607,4.707618778712556,5.160844775599801,5.856689235537646,6.464617537130704,6.865505475451986,51005.71232502904,144825.41340083742,718934.3525186093,2914858.9033014015,7336779.680262506,0.8913,0.4041,0.8913,0.4041
GS20057765_juodzbalis25,GS-20057765,8.913,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,fedd1,1.0,0.62,0.7,0.62,0.7,asymmetric,5.887374713876177,6.340600710763423,7.036445170701267,7.644373472294325,8.045261410615607,1.9548549299974398,2.408080926884686,3.1039253868225294,3.711853688415588,4.11274162673687,90.12701103724815,255.9062708285365,1270.3558360600678,5150.550959386428,12964.077807739948,0.0009,0.0,0.0009,0.0
GS20057765_juodzbalis25,GS-20057765,8.913,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,fedd0p3,0.3,0.62,0.7,0.62,0.7,asymmetric,6.487374713876177,6.940600710763422,7.636445170701267,8.244373472294326,8.645261410615609,5.3076187787125555,5.760844775599801,6.456689235537645,7.0646175371307045,7.465505475451987,203057.39815782933,576560.3555324789,2862129.2089489386,11604262.305559924,29208245.99483708,0.9813,0.7408,0.9813,0.7408
GS20057765_juodzbalis25,GS-20057765,8.913,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,fedd1,1.0,0.62,0.7,0.62,0.7,asymmetric,6.487374713876177,6.940600710763422,7.636445170701267,8.244373472294326,8.645261410615609,2.5548549299974397,3.0080809268846855,3.703925386822529,4.311853688415589,4.712741626736872,358.8020935448265,1018.7812140644555,5057.377674899955,20504.712692329344,51610.92334874753,0.0175,0.0,0.0175,0.0
GS20030333_juodzbalis25,GS-20030333,7.891,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,fedd0p3,0.3,0.65,0.48,0.65,0.48,asymmetric,6.6303284946874985,6.9367267353381195,7.411843410225941,8.06272611664605,8.479702243075696,5.195472382582472,5.501870623233093,5.976987298120916,6.627870004541024,7.04484613097067,156845.6249873833,317592.78224116017,948390.7647760012,4244924.898626818,11087820.4145354,0.9813,0.483,0.9813,0.483
GS20030333_juodzbalis25,GS-20030333,7.891,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,fedd1,1.0,0.65,0.48,0.65,0.48,asymmetric,6.6303284946874985,6.9367267353381195,7.411843410225941,8.06272611664605,8.479702243075696,1.847474787670743,2.153873028321364,2.6289897032091862,3.279872409629295,3.696848536058941,70.3841409249597,142.51908616392697,425.58834041621435,1904.9010280322057,4975.6358500282095,0.0,0.0,0.0,0.0
GS20030333_juodzbalis25,GS-20030333,7.891,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,fedd0p3,0.3,0.65,0.48,0.65,0.48,asymmetric,6.330328494687499,6.63672673533812,7.1118434102259425,7.762726116646051,8.179702243075695,4.895472382582472,5.201870623233093,5.676987298120915,6.327870004541024,6.744846130970669,78609.02489396723,159173.4479514358,475321.34379573737,2127502.166898305,5557074.040516983,0.923,0.3135,0.923,0.3135
GS20030333_juodzbalis25,GS-20030333,7.891,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,fedd1,1.0,0.65,0.48,0.65,0.48,asymmetric,6.330328494687499,6.63672673533812,7.1118434102259425,7.762726116646051,8.179702243075695,1.547474787670743,1.853873028321364,2.3289897032091864,2.9798724096292952,3.39684853605894,35.27563288141265,71.42874653358544,213.2994429972244,954.7120765732086,2493.7251672123157,0.0,0.0,0.0,0.0
GS20030333_juodzbalis25,GS-20030333,7.891,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,fedd0p3,0.3,0.65,0.48,0.65,0.48,asymmetric,6.930328494687498,7.236726735338119,7.711843410225942,8.362726116646051,8.779702243075697,5.495472382582472,5.801870623233093,6.276987298120915,6.927870004541025,7.34484613097067,312948.164805067,633680.9099119041,1892288.3528220695,8469738.680103196,22123110.22826514,0.9968,0.7207,0.9968,0.7207
GS20030333_juodzbalis25,GS-20030333,7.891,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,fedd1,1.0,0.65,0.48,0.65,0.48,asymmetric,6.930328494687498,7.236726735338119,7.711843410225942,8.362726116646051,8.779702243075697,2.1474747876707427,2.4538730283213637,2.928989703209186,3.5798724096292958,3.9968485360589416,140.4348239590309,284.362961786686,849.1603773226191,3800.7772349781435,9927.69870456945,0.0007,0.0,0.0007,0.0
GS164055_juodzbalis25,GS-164055,7.397,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,fedd0p3,0.3,0.59,0.66,0.59,0.66,asymmetric,6.550658633195793,6.987702965824251,7.627334162559942,8.21137659473583,8.60721986698662,4.964189454711571,5.401233787340029,6.04086498407572,6.624907416251608,7.020750688502399,92085.11925538362,251903.25990655995,1098664.2275344245,4216066.149368566,10489401.794111334,0.9435,0.5239,0.9435,0.5239
GS164055_juodzbalis25,GS-164055,7.397,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,fedd1,1.0,0.59,0.66,0.59,0.66,asymmetric,6.550658633195793,6.987702965824251,7.627334162559942,8.21137659473583,8.60721986698662,1.2624280382483837,1.6994723708768422,2.339103567612533,2.9231459997884204,3.318989272039212,18.299028705157102,50.05787060088211,218.3250496882677,837.8108875134689,2084.4395498694853,0.0,0.0,0.0,0.0
GS164055_juodzbalis25,GS-164055,7.397,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,fedd0p3,0.3,0.59,0.66,0.59,0.66,asymmetric,6.250658633195793,6.6877029658242515,7.327334162559943,7.91137659473583,8.30721986698662,4.664189454711571,5.101233787340029,5.740864984075721,6.324907416251608,6.720750688502398,46151.8861778432,126250.69797426059,550636.4848832225,2113038.530191619,5257154.267595598,0.8754,0.3342,0.8754,0.3342
GS164055_juodzbalis25,GS-164055,7.397,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,fedd1,1.0,0.59,0.66,0.59,0.66,asymmetric,6.250658633195793,6.6877029658242515,7.327334162559943,7.91137659473583,8.30721986698662,0.9624280382483839,1.3994723708768424,2.0391035676125333,2.6231459997884206,3.018989272039211,9.171239574803739,25.08836568772808,109.42172768479972,419.90012101568544,1044.6944916623622,0.0,0.0,0.0,0.0
GS164055_juodzbalis25,GS-164055,7.397,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,fedd0p3,0.3,0.59,0.66,0.59,0.66,asymmetric,6.850658633195793,7.287702965824251,7.9273341625599425,8.51137659473583,8.90721986698662,5.264189454711571,5.701233787340029,6.34086498407572,6.924907416251608,7.320750688502399,183733.968219682,502613.08150936995,2192123.3300038306,8412157.90525107,20929108.10635733,0.9801,0.7057,0.9801,0.7057
GS164055_juodzbalis25,GS-164055,7.397,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,fedd1,1.0,0.59,0.66,0.59,0.66,asymmetric,6.850658633195793,7.287702965824251,7.9273341625599425,8.51137659473583,8.90721986698662,1.5624280382483835,1.999472370876842,2.639103567612533,3.223145999788421,3.6189892720392125,36.51136237593373,99.8785827775286,435.61574405670854,1671.6524909262582,4159.003681685285,0.0,0.0,0.0,0.0
GN4685_juodzbalis25,GN-4685,7.415,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,fedd0p3,0.3,0.45,0.42,0.45,0.42,asymmetric,6.65281492598327,6.93441095024996,7.358535794229488,7.816408036834594,8.110372291417864,5.072261609232778,5.3538576334994685,5.7779824774789965,6.235854720084102,6.529818974667373,118103.18519765788,225869.52238200462,599766.8773128327,1721292.6729355732,3387029.4889664478,0.965,0.3133,0.965,0.3133
GN4685_juodzbalis25,GN-4685,7.415,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,fedd1,1.0,0.45,0.42,0.45,0.42,asymmetric,6.65281492598327,6.93441095024996,7.358535794229488,7.816408036834594,8.110372291417864,1.384303870148297,1.6658998944149879,2.090024738394516,2.5478969809996213,2.8418612355828925,24.227236089620547,46.33401067922407,123.03388525105285,353.0994011444421,694.802286105695,0.0,0.0,0.0,0.0
GN4685_juodzbalis25,GN-4685,7.415,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,fedd0p3,0.3,0.45,0.42,0.45,0.42,asymmetric,6.35281492598327,6.63441095024996,7.058535794229488,7.516408036834594,7.810372291417865,4.772261609232778,5.053857633499469,5.477982477478997,5.9358547200841025,6.229818974667373,59191.80867178358,113202.9210833502,300595.50206168636,862689.9130114735,1697535.9397890884,0.8704,0.1286,0.8704,0.1286
GN4685_juodzbalis25,GN-4685,7.415,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,fedd1,1.0,0.45,0.42,0.45,0.42,asymmetric,6.35281492598327,6.63441095024996,7.058535794229488,7.516408036834594,7.810372291417865,1.0843038701482972,1.365899894414988,1.790024738394516,2.2478969809996214,2.5418612355828927,12.14238143419174,23.222014635176812,61.663012591390455,176.96891205502953,348.22603569121793,0.0,0.0,0.0,0.0
GN4685_juodzbalis25,GN-4685,7.415,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,fedd0p3,0.3,0.45,0.42,0.45,0.42,asymmetric,6.95281492598327,7.23441095024996,7.658535794229488,8.116408036834594,8.410372291417865,5.372261609232778,5.653857633499468,6.077982477478996,6.535854720084102,6.829818974667374,235646.83470267706,450668.94610883354,1196692.2480688584,3434430.4033404007,6758012.299023068,0.9943,0.5704,0.9943,0.5704
GN4685_juodzbalis25,GN-4685,7.415,tentative,stack_supported_tentative_hbeta,single-epoch-virial-hbeta,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,fedd1,1.0,0.45,0.42,0.45,0.42,asymmetric,6.95281492598327,7.23441095024996,7.658535794229488,8.116408036834594,8.410372291417865,1.6843038701482969,1.9658998944149877,2.3900247383945157,2.847896980999621,3.141861235582893,48.33969116547386,92.44850540962136,245.4848747056311,704.5259285415843,1386.312817820921,0.0,0.0,0.0,0.0
