measurement_id,object_id,redshift,redshift_kind,survey,object_class,quality_flag,source_key,source_table,missing_mstar_flag,missing_lbol_flag,missing_edd_ratio_flag,missing_lensing_flag,z_seed,delta_t_gyr,interpretation_variant,mbh_delta_dex,mstar_agn_fraction,log_mbh_eval,log_mstar_eval,log_mbh_mstar_ratio_eval,growth_config,f_edd_avg,epsilon,merger_boost,seed_model,seed_assumption_log_mseed_mid,seed_assumption_mseed_mid_msun,required_fedd,model_name,required_log_mseed,model_log_mseed_min,model_log_mseed_max,is_feasible,seed_mass_score,fedd_score,feasibility_score,required_fedd_label,required_mseed_label,feasibility_label
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mbh_minus_0p3dex,-0.3,0.0,6.32,8.36,-2.039999999999999,merger_boost_x2,1.0,0.1,2.0,intermediate_cluster,3.5,3162.2776601683795,0.2919421447055462,intermediate_cluster,-2.609349167863872,3.0,4.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mbh_minus_0p3dex,-0.3,0.0,6.32,8.36,-2.039999999999999,merger_boost_x2,1.0,0.1,2.0,heavy_dcbh,5.0,100000.0,0.11809600270920674,heavy_dcbh,-2.609349167863872,4.0,6.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mbh_minus_0p3dex,-0.3,0.0,6.32,8.36,-2.039999999999999,merger_boost_x2,1.0,0.1,2.0,pbh,4.0,10000.0,0.23399343070676634,pbh,-2.609349167863872,2.0,6.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mbh_plus_0p3dex,0.3,0.0,6.92,8.36,-1.4399999999999995,eddington_eps0p1,1.0,0.1,1.0,light_popiii,1.5,31.622776601683793,0.628164059746773,light_popiii,-1.7083191721998912,1.0,2.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mbh_plus_0p3dex,0.3,0.0,6.92,8.36,-1.4399999999999995,eddington_eps0p1,1.0,0.1,1.0,intermediate_cluster,3.5,3162.2776601683795,0.3963692037516538,intermediate_cluster,-1.7083191721998912,3.0,4.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mbh_plus_0p3dex,0.3,0.0,6.92,8.36,-1.4399999999999995,eddington_eps0p1,1.0,0.1,1.0,heavy_dcbh,5.0,100000.0,0.22252306175531442,heavy_dcbh,-1.7083191721998912,4.0,6.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mbh_plus_0p3dex,0.3,0.0,6.92,8.36,-1.4399999999999995,eddington_eps0p1,1.0,0.1,1.0,pbh,4.0,10000.0,0.33842048975287403,pbh,-1.7083191721998912,2.0,6.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mbh_plus_0p3dex,0.3,0.0,6.92,8.36,-1.4399999999999995,subeddington_eps0p1,0.3,0.1,1.0,light_popiii,1.5,31.622776601683793,0.628164059746773,light_popiii,4.331504248340033,1.0,2.0,False,0.0,1.0,0.4,eddington_or_below,heavy_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mbh_plus_0p3dex,0.3,0.0,6.92,8.36,-1.4399999999999995,subeddington_eps0p1,0.3,0.1,1.0,intermediate_cluster,3.5,3162.2776601683795,0.3963692037516538,intermediate_cluster,4.331504248340033,3.0,4.0,False,0.33699150331993444,1.0,0.6021949019919607,eddington_or_below,heavy_seed_scale,partial
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mbh_plus_0p3dex,0.3,0.0,6.92,8.36,-1.4399999999999995,subeddington_eps0p1,0.3,0.1,1.0,heavy_dcbh,5.0,100000.0,0.22252306175531442,heavy_dcbh,4.331504248340033,4.0,6.0,True,1.0,1.0,1.0,eddington_or_below,heavy_seed_scale,strong
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mbh_plus_0p3dex,0.3,0.0,6.92,8.36,-1.4399999999999995,subeddington_eps0p1,0.3,0.1,1.0,pbh,4.0,10000.0,0.33842048975287403,pbh,4.331504248340033,2.0,6.0,True,1.0,1.0,1.0,eddington_or_below,heavy_seed_scale,strong
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mbh_plus_0p3dex,0.3,0.0,6.92,8.36,-1.4399999999999995,supercritical_eps0p05,2.0,0.05,1.0,light_popiii,1.5,31.622776601683793,0.2975513967221557,light_popiii,-29.51068094928842,1.0,2.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mbh_plus_0p3dex,0.3,0.0,6.92,8.36,-1.4399999999999995,supercritical_eps0p05,2.0,0.05,1.0,intermediate_cluster,3.5,3162.2776601683795,0.18775383335604653,intermediate_cluster,-29.51068094928842,3.0,4.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mbh_plus_0p3dex,0.3,0.0,6.92,8.36,-1.4399999999999995,supercritical_eps0p05,2.0,0.05,1.0,heavy_dcbh,5.0,100000.0,0.10540566083146474,heavy_dcbh,-29.51068094928842,4.0,6.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mbh_plus_0p3dex,0.3,0.0,6.92,8.36,-1.4399999999999995,supercritical_eps0p05,2.0,0.05,1.0,pbh,4.0,10000.0,0.1603044425145193,pbh,-29.51068094928842,2.0,6.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mbh_plus_0p3dex,0.3,0.0,6.92,8.36,-1.4399999999999995,merger_boost_x2,1.0,0.1,2.0,light_popiii,1.5,31.622776601683793,0.593275457499201,light_popiii,-2.0093491678638724,1.0,2.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mbh_plus_0p3dex,0.3,0.0,6.92,8.36,-1.4399999999999995,merger_boost_x2,1.0,0.1,2.0,intermediate_cluster,3.5,3162.2776601683795,0.3614806015040819,intermediate_cluster,-2.0093491678638724,3.0,4.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mbh_plus_0p3dex,0.3,0.0,6.92,8.36,-1.4399999999999995,merger_boost_x2,1.0,0.1,2.0,heavy_dcbh,5.0,100000.0,0.1876344595077425,heavy_dcbh,-2.0093491678638724,4.0,6.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mbh_plus_0p3dex,0.3,0.0,6.92,8.36,-1.4399999999999995,merger_boost_x2,1.0,0.1,2.0,pbh,4.0,10000.0,0.3035318875053021,pbh,-2.0093491678638724,2.0,6.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mstar_agn_20pct,0.0,0.2,6.62,8.263089986991943,-1.643089986991943,eddington_eps0p1,1.0,0.1,1.0,light_popiii,1.5,31.622776601683793,0.5933948313475051,light_popiii,-2.008319172199891,1.0,2.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mstar_agn_20pct,0.0,0.2,6.62,8.263089986991943,-1.643089986991943,eddington_eps0p1,1.0,0.1,1.0,intermediate_cluster,3.5,3162.2776601683795,0.36159997535238597,intermediate_cluster,-2.008319172199891,3.0,4.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mstar_agn_20pct,0.0,0.2,6.62,8.263089986991943,-1.643089986991943,eddington_eps0p1,1.0,0.1,1.0,heavy_dcbh,5.0,100000.0,0.18775383335604656,heavy_dcbh,-2.008319172199891,4.0,6.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mstar_agn_20pct,0.0,0.2,6.62,8.263089986991943,-1.643089986991943,eddington_eps0p1,1.0,0.1,1.0,pbh,4.0,10000.0,0.30365126135360615,pbh,-2.008319172199891,2.0,6.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mstar_agn_20pct,0.0,0.2,6.62,8.263089986991943,-1.643089986991943,subeddington_eps0p1,0.3,0.1,1.0,light_popiii,1.5,31.622776601683793,0.5933948313475051,light_popiii,4.031504248340033,1.0,2.0,False,0.0,1.0,0.4,eddington_or_below,heavy_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mstar_agn_20pct,0.0,0.2,6.62,8.263089986991943,-1.643089986991943,subeddington_eps0p1,0.3,0.1,1.0,intermediate_cluster,3.5,3162.2776601683795,0.36159997535238597,intermediate_cluster,4.031504248340033,3.0,4.0,False,0.9369915033199341,1.0,0.9621949019919604,eddington_or_below,heavy_seed_scale,strong
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mstar_agn_20pct,0.0,0.2,6.62,8.263089986991943,-1.643089986991943,subeddington_eps0p1,0.3,0.1,1.0,heavy_dcbh,5.0,100000.0,0.18775383335604656,heavy_dcbh,4.031504248340033,4.0,6.0,True,1.0,1.0,1.0,eddington_or_below,heavy_seed_scale,strong
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mstar_agn_20pct,0.0,0.2,6.62,8.263089986991943,-1.643089986991943,subeddington_eps0p1,0.3,0.1,1.0,pbh,4.0,10000.0,0.30365126135360615,pbh,4.031504248340033,2.0,6.0,True,1.0,1.0,1.0,eddington_or_below,heavy_seed_scale,strong
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mstar_agn_20pct,0.0,0.2,6.62,8.263089986991943,-1.643089986991943,supercritical_eps0p05,2.0,0.05,1.0,light_popiii,1.5,31.622776601683793,0.2810817622172393,light_popiii,-29.81068094928842,1.0,2.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mstar_agn_20pct,0.0,0.2,6.62,8.263089986991943,-1.643089986991943,supercritical_eps0p05,2.0,0.05,1.0,intermediate_cluster,3.5,3162.2776601683795,0.1712841988511302,intermediate_cluster,-29.81068094928842,3.0,4.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mstar_agn_20pct,0.0,0.2,6.62,8.263089986991943,-1.643089986991943,supercritical_eps0p05,2.0,0.05,1.0,heavy_dcbh,5.0,100000.0,0.08893602632654837,heavy_dcbh,-29.81068094928842,4.0,6.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mstar_agn_20pct,0.0,0.2,6.62,8.263089986991943,-1.643089986991943,supercritical_eps0p05,2.0,0.05,1.0,pbh,4.0,10000.0,0.1438348080096029,pbh,-29.81068094928842,2.0,6.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mstar_agn_20pct,0.0,0.2,6.62,8.263089986991943,-1.643089986991943,merger_boost_x2,1.0,0.1,2.0,light_popiii,1.5,31.622776601683793,0.5585062290999332,light_popiii,-2.3093491678638722,1.0,2.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mstar_agn_20pct,0.0,0.2,6.62,8.263089986991943,-1.643089986991943,merger_boost_x2,1.0,0.1,2.0,intermediate_cluster,3.5,3162.2776601683795,0.32671137310481396,intermediate_cluster,-2.3093491678638722,3.0,4.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mstar_agn_20pct,0.0,0.2,6.62,8.263089986991943,-1.643089986991943,merger_boost_x2,1.0,0.1,2.0,heavy_dcbh,5.0,100000.0,0.1528652311084746,heavy_dcbh,-2.3093491678638722,4.0,6.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN77652_juodzbalis25,GN-77652,5.229,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,0.9933719551751099,mstar_agn_20pct,0.0,0.2,6.62,8.263089986991943,-1.643089986991943,merger_boost_x2,1.0,0.1,2.0,pbh,4.0,10000.0,0.26876265910603425,pbh,-2.3093491678638722,2.0,6.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN73488_juodzbalis25,GN-73488,4.133,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,1.3593000033223943,baseline,0.0,0.0,7.83,9.71,-1.8800000000000008,eddington_eps0p1,1.0,0.1,1.0,light_popiii,1.5,31.622776601683793,0.5361349077844214,light_popiii,-3.9767298138797536,1.0,2.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN73488_juodzbalis25,GN-73488,4.133,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,1.3593000033223943,baseline,0.0,0.0,7.83,9.71,-1.8800000000000008,eddington_eps0p1,1.0,0.1,1.0,intermediate_cluster,3.5,3162.2776601683795,0.3667399922127243,intermediate_cluster,-3.9767298138797536,3.0,4.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN73488_juodzbalis25,GN-73488,4.133,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,1.3593000033223943,baseline,0.0,0.0,7.83,9.71,-1.8800000000000008,eddington_eps0p1,1.0,0.1,1.0,heavy_dcbh,5.0,100000.0,0.2396938055339514,heavy_dcbh,-3.9767298138797536,4.0,6.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN73488_juodzbalis25,GN-73488,4.133,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,1.3593000033223943,baseline,0.0,0.0,7.83,9.71,-1.8800000000000008,eddington_eps0p1,1.0,0.1,1.0,pbh,4.0,10000.0,0.32439126331979995,pbh,-3.9767298138797536,2.0,6.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN73488_juodzbalis25,GN-73488,4.133,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,1.3593000033223943,baseline,0.0,0.0,7.83,9.71,-1.8800000000000008,subeddington_eps0p1,0.3,0.1,1.0,light_popiii,1.5,31.622776601683793,0.5361349077844214,light_popiii,4.287981055836075,1.0,2.0,False,0.0,1.0,0.4,eddington_or_below,heavy_seed_scale,poor
GN73488_juodzbalis25,GN-73488,4.133,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,1.3593000033223943,baseline,0.0,0.0,7.83,9.71,-1.8800000000000008,subeddington_eps0p1,0.3,0.1,1.0,intermediate_cluster,3.5,3162.2776601683795,0.3667399922127243,intermediate_cluster,4.287981055836075,3.0,4.0,False,0.4240378883278506,1.0,0.6544227329967104,eddington_or_below,heavy_seed_scale,partial
GN73488_juodzbalis25,GN-73488,4.133,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,1.3593000033223943,baseline,0.0,0.0,7.83,9.71,-1.8800000000000008,subeddington_eps0p1,0.3,0.1,1.0,heavy_dcbh,5.0,100000.0,0.2396938055339514,heavy_dcbh,4.287981055836075,4.0,6.0,True,1.0,1.0,1.0,eddington_or_below,heavy_seed_scale,strong
GN73488_juodzbalis25,GN-73488,4.133,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,1.3593000033223943,baseline,0.0,0.0,7.83,9.71,-1.8800000000000008,subeddington_eps0p1,0.3,0.1,1.0,pbh,4.0,10000.0,0.32439126331979995,pbh,4.287981055836075,2.0,6.0,True,1.0,1.0,1.0,eddington_or_below,heavy_seed_scale,strong
GN73488_juodzbalis25,GN-73488,4.133,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,1.3593000033223943,baseline,0.0,0.0,7.83,9.71,-1.8800000000000008,supercritical_eps0p05,2.0,0.05,1.0,light_popiii,1.5,31.622776601683793,0.2539586405294628,light_popiii,-42.020636991936726,1.0,2.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN73488_juodzbalis25,GN-73488,4.133,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,1.3593000033223943,baseline,0.0,0.0,7.83,9.71,-1.8800000000000008,supercritical_eps0p05,2.0,0.05,1.0,intermediate_cluster,3.5,3162.2776601683795,0.17371894367971152,intermediate_cluster,-42.020636991936726,3.0,4.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN73488_juodzbalis25,GN-73488,4.133,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,1.3593000033223943,baseline,0.0,0.0,7.83,9.71,-1.8800000000000008,supercritical_eps0p05,2.0,0.05,1.0,heavy_dcbh,5.0,100000.0,0.11353917104239804,heavy_dcbh,-42.020636991936726,4.0,6.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN73488_juodzbalis25,GN-73488,4.133,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,1.3593000033223943,baseline,0.0,0.0,7.83,9.71,-1.8800000000000008,supercritical_eps0p05,2.0,0.05,1.0,pbh,4.0,10000.0,0.15365901946727367,pbh,-42.020636991936726,2.0,6.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN73488_juodzbalis25,GN-73488,4.133,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,1.3593000033223943,baseline,0.0,0.0,7.83,9.71,-1.8800000000000008,merger_boost_x2,1.0,0.1,2.0,light_popiii,1.5,31.622776601683793,0.5106384324343972,light_popiii,-4.277759809543735,1.0,2.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN73488_juodzbalis25,GN-73488,4.133,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,1.3593000033223943,baseline,0.0,0.0,7.83,9.71,-1.8800000000000008,merger_boost_x2,1.0,0.1,2.0,intermediate_cluster,3.5,3162.2776601683795,0.34124351686270005,intermediate_cluster,-4.277759809543735,3.0,4.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN73488_juodzbalis25,GN-73488,4.133,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,1.3593000033223943,baseline,0.0,0.0,7.83,9.71,-1.8800000000000008,merger_boost_x2,1.0,0.1,2.0,heavy_dcbh,5.0,100000.0,0.2141973301839272,heavy_dcbh,-4.277759809543735,4.0,6.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN73488_juodzbalis25,GN-73488,4.133,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,1.3593000033223943,baseline,0.0,0.0,7.83,9.71,-1.8800000000000008,merger_boost_x2,1.0,0.1,2.0,pbh,4.0,10000.0,0.29889478796977575,pbh,-4.277759809543735,2.0,6.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN73488_juodzbalis25,GN-73488,4.133,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,1.3593000033223943,mbh_minus_0p3dex,-0.3,0.0,7.53,9.71,-2.1800000000000006,eddington_eps0p1,1.0,0.1,1.0,light_popiii,1.5,31.622776601683793,0.5107256704486669,light_popiii,-4.276729813879753,1.0,2.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
GN73488_juodzbalis25,GN-73488,4.133,spec,JADES,broad-line-agn,robust,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",False,False,False,True,30.0,1.3593000033223943,mbh_minus_0p3dex,-0.3,0.0,7.53,9.71,-2.1800000000000006,eddington_eps0p1,1.0,0.1,1.0,intermediate_cluster,3.5,3162.2776601683795,0.34133075487696973,intermediate_cluster,-4.276729813879753,3.0,4.0,False,0.0,1.0,0.4,eddington_or_below,light_seed_scale,poor
