measurement_id,object_id,redshift,quality_flag,scenario,scenario_label,mbh_delta_dex,n_samples,random_seed,z_seed,epsilon,merger_boost,seed_mass_assumption,seed_mass_short,log_mseed_assumption,mseed_assumption_msun,log_mbh_err_plus_reported,log_mbh_err_minus_reported,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,mbh_uncertainty_mode,log_mbh_sample_p5,log_mbh_sample_p16,log_mbh_sample_p50,log_mbh_sample_p84,log_mbh_sample_p95,required_fedd_p5,required_fedd_p16,required_fedd_p50,required_fedd_p84,required_fedd_p95,p_required_fedd_gt1,prob_required_fedd_gt_1
GN20621_juodzbalis25,GN-20621,4.682,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.35,0.34,0.35,0.34,asymmetric,6.196459143469673,6.406454002718168,6.742910117789445,7.0828630606685845,7.304485749046101,0.41233792029394545,0.4329717071543963,0.46603139152534073,0.4994346690677243,0.5212109893633108,0.0,0.0
GN20621_juodzbalis25,GN-20621,4.682,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.35,0.34,0.35,0.34,asymmetric,6.196459143469673,6.406454002718168,6.742910117789445,7.0828630606685845,7.304485749046101,0.21582085378771923,0.23645464064817018,0.26951432501911454,0.30291760256149813,0.32469392285708465,0.0,0.0
GN20621_juodzbalis25,GN-20621,4.682,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.35,0.34,0.35,0.34,asymmetric,6.196459143469673,6.406454002718168,6.742910117789445,7.0828630606685845,7.304485749046101,0.11756232053460615,0.13819610739505708,0.17125579176600142,0.20465906930838504,0.22643538960397155,0.0,0.0
GN20621_juodzbalis25,GN-20621,4.682,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.35,0.34,0.35,0.34,asymmetric,6.796459143469673,7.006454002718168,7.342910117789445,7.682863060668584,7.904485749046101,0.47129304024581326,0.49192682710626423,0.5249865114772085,0.5583897890195922,0.5801661093151786,0.0,0.0
GN20621_juodzbalis25,GN-20621,4.682,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.35,0.34,0.35,0.34,asymmetric,6.796459143469673,7.006454002718168,7.342910117789445,7.682863060668584,7.904485749046101,0.27477597373958706,0.295409760600038,0.3284694449709824,0.361872722513366,0.38364904280895246,0.0,0.0
GN20621_juodzbalis25,GN-20621,4.682,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.35,0.34,0.35,0.34,asymmetric,6.796459143469673,7.006454002718168,7.342910117789445,7.682863060668584,7.904485749046101,0.17651744048647397,0.19715122734692492,0.23021091171786928,0.2636141892602529,0.2853905095558394,0.0,0.0
GN11836_juodzbalis25,GN-11836,4.409,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.32,0.32,0.32,0.32,symmetric_reported,5.520160323889288,5.738428127199047,6.057744717707399,6.374500125085354,6.577852171086051,0.3194270935723058,0.33923319432246046,0.36820868437139287,0.3969517670274299,0.41540437913863537,0.0,0.0
GN11836_juodzbalis25,GN-11836,4.409,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.32,0.32,0.32,0.32,symmetric_reported,5.520160323889288,5.738428127199047,6.057744717707399,6.374500125085354,6.577852171086051,0.13794269275991142,0.15774879351006602,0.1867242835589985,0.2154673662150355,0.233919978326241,0.0,0.0
GN11836_juodzbalis25,GN-11836,4.409,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.32,0.32,0.32,0.32,symmetric_reported,5.520160323889288,5.738428127199047,6.057744717707399,6.374500125085354,6.577852171086051,0.04720049235371421,0.0670065931038688,0.09598208315280127,0.12472516580883829,0.1431777779200438,0.0,0.0
GN11836_juodzbalis25,GN-11836,4.409,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.32,0.32,0.32,0.32,symmetric_reported,5.220160323889288,5.438428127199047,5.757744717707399,6.074500125085354,6.277852171086051,0.29220443345044667,0.31201053420060126,0.3409860242495337,0.3697291069055707,0.3881817190167763,0.0,0.0
GN11836_juodzbalis25,GN-11836,4.409,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.32,0.32,0.32,0.32,symmetric_reported,5.220160323889288,5.438428127199047,5.757744717707399,6.074500125085354,6.277852171086051,0.11072003263805226,0.13052613338820684,0.15950162343713933,0.18824470609317637,0.20669731820438186,0.0,0.0
GN11836_juodzbalis25,GN-11836,4.409,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.32,0.32,0.32,0.32,symmetric_reported,5.220160323889288,5.438428127199047,5.757744717707399,6.074500125085354,6.277852171086051,0.019977832231855067,0.03978393298200966,0.06875942303094212,0.09750250568697916,0.11595511779818467,0.0,0.0
GN11836_juodzbalis25,GN-11836,4.409,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.32,0.32,0.32,0.32,symmetric_reported,5.820160323889287,6.0384281271990465,6.357744717707399,6.674500125085354,6.877852171086051,0.34664975369416495,0.36645585444431955,0.395431344493252,0.42417442714928905,0.44262703926049457,0.0,0.0
GN11836_juodzbalis25,GN-11836,4.409,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.32,0.32,0.32,0.32,symmetric_reported,5.820160323889287,6.0384281271990465,6.357744717707399,6.674500125085354,6.877852171086051,0.16516535288177056,0.18497145363192516,0.21394694368085762,0.24269002633689465,0.26114263844810015,0.0,0.0
GN11836_juodzbalis25,GN-11836,4.409,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.32,0.32,0.32,0.32,symmetric_reported,5.820160323889287,6.0384281271990465,6.357744717707399,6.674500125085354,6.877852171086051,0.07442315247557335,0.09422925322572795,0.12320474327466041,0.15194782593069747,0.17040043804190294,0.0,0.0
GS8083_juodzbalis25,GS-8083,4.753,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.31,0.31,0.31,0.31,symmetric_reported,6.593942199966867,6.7974893470035225,7.103025168063538,7.409367963515735,7.6059058421886,0.4605842207294323,0.4809916616633328,0.5116243888336636,0.5423380224793902,0.562042720917479,0.0,0.0
GS8083_juodzbalis25,GS-8083,4.753,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.31,0.31,0.31,0.31,symmetric_reported,6.593942199966867,6.7974893470035225,7.103025168063538,7.409367963515735,7.6059058421886,0.2600661468482441,0.2804735877821446,0.31110631495247537,0.34181994859820214,0.3615246470362908,0.0,0.0
GS8083_juodzbalis25,GS-8083,4.753,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.31,0.31,0.31,0.31,symmetric_reported,6.593942199966867,6.7974893470035225,7.103025168063538,7.409367963515735,7.6059058421886,0.15980710990764999,0.1802145508415505,0.2108472780118813,0.24156091165760804,0.2612656100956967,0.0,0.0
GS8083_juodzbalis25,GS-8083,4.753,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.31,0.31,0.31,0.31,symmetric_reported,6.293942199966867,6.497489347003523,6.803025168063538,7.109367963515735,7.3059058421886,0.43050650964725395,0.4509139505811545,0.4815466777514853,0.5122603113972121,0.5319650098353008,0.0,0.0
GS8083_juodzbalis25,GS-8083,4.753,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.31,0.31,0.31,0.31,symmetric_reported,6.293942199966867,6.497489347003523,6.803025168063538,7.109367963515735,7.3059058421886,0.22998843576606587,0.2503958766999664,0.2810286038702972,0.3117422375160239,0.3314469359541126,0.0,0.0
GS8083_juodzbalis25,GS-8083,4.753,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.31,0.31,0.31,0.31,symmetric_reported,6.293942199966867,6.497489347003523,6.803025168063538,7.109367963515735,7.3059058421886,0.12972939882547177,0.15013683975937228,0.18076956692970314,0.2114832005754298,0.23118789901351852,0.0,0.0
GS8083_juodzbalis25,GS-8083,4.753,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.31,0.31,0.31,0.31,symmetric_reported,6.893942199966867,7.097489347003522,7.403025168063538,7.709367963515735,7.9059058421885995,0.4906619318116104,0.5110693727455109,0.5417020999158417,0.5724157335615684,0.5921204319996571,0.0,0.0
GS8083_juodzbalis25,GS-8083,4.753,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.31,0.31,0.31,0.31,symmetric_reported,6.893942199966867,7.097489347003522,7.403025168063538,7.709367963515735,7.9059058421885995,0.29014385793042224,0.3105512988643228,0.3411840260346536,0.37189765968038035,0.391602358118469,0.0,0.0
GS8083_juodzbalis25,GS-8083,4.753,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.31,0.31,0.31,0.31,symmetric_reported,6.893942199966867,7.097489347003522,7.403025168063538,7.709367963515735,7.9059058421885995,0.18988482098982817,0.2102922619237287,0.24092498909405952,0.27163862273978623,0.2913433211778749,0.0,0.0
GN1093_juodzbalis25,GN-1093,5.594,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.34,0.33,0.34,0.33,asymmetric,6.598290194890724,6.814857297645573,7.139872502066009,7.478674401129335,7.699500338657439,0.5767264869423806,0.6038887535818096,0.6446527917576802,0.6871459839518806,0.7148424019199876,0.0,0.0
GN1093_juodzbalis25,GN-1093,5.594,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.34,0.33,0.34,0.33,asymmetric,6.598290194890724,6.814857297645573,7.139872502066009,7.478674401129335,7.699500338657439,0.32588260258588836,0.35304486922531725,0.393808907401188,0.4363020995953884,0.46399851756349547,0.0,0.0
GN1093_juodzbalis25,GN-1093,5.594,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.34,0.33,0.34,0.33,asymmetric,6.598290194890724,6.814857297645573,7.139872502066009,7.478674401129335,7.699500338657439,0.20046066040764224,0.22762292704707113,0.2683869652229418,0.31088015741714226,0.3385765753852493,0.0,0.0
GN1093_juodzbalis25,GN-1093,5.594,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.34,0.33,0.34,0.33,asymmetric,6.298290194890725,6.514857297645573,6.839872502066009,7.178674401129335,7.39950033865744,0.5390999042889069,0.5662621709283358,0.6070262091042065,0.6495194012984068,0.6772158192665138,0.0,0.0
GN1093_juodzbalis25,GN-1093,5.594,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.34,0.33,0.34,0.33,asymmetric,6.298290194890725,6.514857297645573,6.839872502066009,7.178674401129335,7.39950033865744,0.2882560199324145,0.31541828657184345,0.3561823247477141,0.39867551694191466,0.4263719349100216,0.0,0.0
GN1093_juodzbalis25,GN-1093,5.594,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.34,0.33,0.34,0.33,asymmetric,6.298290194890725,6.514857297645573,6.839872502066009,7.178674401129335,7.39950033865744,0.16283407775416836,0.1899963443935973,0.23076038256946801,0.27325357476366846,0.30094999273177553,0.0,0.0
GN1093_juodzbalis25,GN-1093,5.594,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.34,0.33,0.34,0.33,asymmetric,6.898290194890724,7.114857297645573,7.439872502066009,7.778674401129335,7.999500338657439,0.6143530695958543,0.6415153362352835,0.6822793744111542,0.7247725666053546,0.7524689845734615,0.0,0.0
GN1093_juodzbalis25,GN-1093,5.594,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.34,0.33,0.34,0.33,asymmetric,6.898290194890724,7.114857297645573,7.439872502066009,7.778674401129335,7.999500338657439,0.36350918523936215,0.39067145187879104,0.4314354900546618,0.47392868224886225,0.5016251002169692,0.0,0.0
GN1093_juodzbalis25,GN-1093,5.594,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.34,0.33,0.34,0.33,asymmetric,6.898290194890724,7.114857297645573,7.439872502066009,7.778674401129335,7.999500338657439,0.23808724306111603,0.2652495097005449,0.30601354787641566,0.3485067400706161,0.3762031580387231,0.0,0.0
GN954_juodzbalis25,GN-954,6.759,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.31,0.32,0.31,0.32,asymmetric,7.177612516758182,7.379382438167307,7.6989547338557305,8.016505242229405,8.211544428664416,0.8541276290032703,0.8874127124311156,0.940131127787232,0.9925160179133501,1.024690762032048,0.1271,0.1271
GN954_juodzbalis25,GN-954,6.759,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.31,0.32,0.31,0.32,asymmetric,7.177612516758182,7.379382438167307,7.6989547338557305,8.016505242229405,8.211544428664416,0.5241965550811691,0.5574816385090144,0.6102000538651307,0.6625849439912487,0.6947596881099465,0.0,0.0
GN954_juodzbalis25,GN-954,6.759,robust,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.31,0.32,0.31,0.32,asymmetric,7.177612516758182,7.379382438167307,7.6989547338557305,8.016505242229405,8.211544428664416,0.3592310181201185,0.39251610154796374,0.4452345169040801,0.4976194070301981,0.5297941511488958,0.0,0.0
GN954_juodzbalis25,GN-954,6.759,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.31,0.32,0.31,0.32,asymmetric,6.877612516758182,7.079382438167308,7.39895473385573,7.716505242229406,7.911544428664415,0.8046379679149551,0.8379230513428005,0.8906414666989169,0.9430263568250348,0.9752011009437326,0.0167,0.0167
GN954_juodzbalis25,GN-954,6.759,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.31,0.32,0.31,0.32,asymmetric,6.877612516758182,7.079382438167308,7.39895473385573,7.716505242229406,7.911544428664415,0.47470689399285393,0.5079919774206992,0.5607103927768156,0.6130952829029336,0.6452700270216313,0.0,0.0
GN954_juodzbalis25,GN-954,6.759,robust,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.31,0.32,0.31,0.32,asymmetric,6.877612516758182,7.079382438167308,7.39895473385573,7.716505242229406,7.911544428664415,0.3097413570318033,0.3430264404596486,0.3957448558157649,0.4481297459418829,0.48030449006058074,0.0,0.0
GN954_juodzbalis25,GN-954,6.759,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.31,0.32,0.31,0.32,asymmetric,7.477612516758182,7.679382438167307,7.998954733855729,8.316505242229406,8.511544428664417,0.9036172900915856,0.9369023735194308,0.9896207888755473,1.0420056790016654,1.074180423120363,0.423,0.423
GN954_juodzbalis25,GN-954,6.759,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.31,0.32,0.31,0.32,asymmetric,7.477612516758182,7.679382438167307,7.998954733855729,8.316505242229406,8.511544428664417,0.5736862161694842,0.6069712995973296,0.6596897149534459,0.7120746050795641,0.7442493491982618,0.0,0.0
GN954_juodzbalis25,GN-954,6.759,robust,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.31,0.32,0.31,0.32,asymmetric,7.477612516758182,7.679382438167307,7.998954733855729,8.316505242229406,8.511544428664417,0.4087206792084336,0.4420057626362789,0.4947241779923952,0.5471090681185133,0.5792838122372111,0.0,0.0
GS200679_juodzbalis25,GS-200679,4.547,tentative,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.6,0.3,0.6,0.3,asymmetric,5.69346392490452,5.8889316027255285,6.196013867544441,6.788901710598514,7.184957403594804,0.3490578864013087,0.3675309338893079,0.39655233182046207,0.45258433364239287,0.49001433591270444,0.0,0.0
GS200679_juodzbalis25,GS-200679,4.547,tentative,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.6,0.3,0.6,0.3,asymmetric,5.69346392490452,5.8889316027255285,6.196013867544441,6.788901710598514,7.184957403594804,0.16004405358834448,0.17851710107634372,0.20753849900749793,0.2635705008294287,0.3010005030997403,0.0,0.0
GS200679_juodzbalis25,GS-200679,4.547,tentative,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.6,0.3,0.6,0.3,asymmetric,5.69346392490452,5.8889316027255285,6.196013867544441,6.788901710598514,7.184957403594804,0.06553713718186241,0.08401018466986164,0.11303158260101584,0.1690635844229466,0.2064935866932582,0.0,0.0
GS200679_juodzbalis25,GS-200679,4.547,tentative,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.6,0.3,0.6,0.3,asymmetric,5.39346392490452,5.588931602725529,5.896013867544442,6.4889017105985145,6.884957403594804,0.32070581147936406,0.3391788589673633,0.36820025689851754,0.4242322587204482,0.46166226099075985,0.0,0.0
GS200679_juodzbalis25,GS-200679,4.547,tentative,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.6,0.3,0.6,0.3,asymmetric,5.39346392490452,5.588931602725529,5.896013867544442,6.4889017105985145,6.884957403594804,0.1316919786663999,0.1501650261543991,0.1791864240855533,0.23521842590748407,0.27264842817779567,0.0,0.0
GS200679_juodzbalis25,GS-200679,4.547,tentative,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.6,0.3,0.6,0.3,asymmetric,5.39346392490452,5.588931602725529,5.896013867544442,6.4889017105985145,6.884957403594804,0.037185062259917814,0.05565810974791704,0.08467950767907126,0.140711509501002,0.1781415117713136,0.0,0.0
GS200679_juodzbalis25,GS-200679,4.547,tentative,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.6,0.3,0.6,0.3,asymmetric,5.993463924904519,6.188931602725528,6.496013867544441,7.088901710598514,7.484957403594803,0.37740996132325333,0.3958830088112525,0.4249044067424067,0.4809364085643374,0.5183664108346491,0.0,0.0
GS200679_juodzbalis25,GS-200679,4.547,tentative,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.6,0.3,0.6,0.3,asymmetric,5.993463924904519,6.188931602725528,6.496013867544441,7.088901710598514,7.484957403594803,0.18839612851028914,0.2068691759982883,0.23589057392944254,0.29192257575137326,0.3293525780216849,0.0,0.0
GS200679_juodzbalis25,GS-200679,4.547,tentative,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.6,0.3,0.6,0.3,asymmetric,5.993463924904519,6.188931602725528,6.496013867544441,7.088901710598514,7.484957403594803,0.09388921210380702,0.11236225959180625,0.14138365752296045,0.1974156593448912,0.23484566161520276,0.0,0.0
GS20057765_juodzbalis25,GS-20057765,8.913,tentative,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.62,0.7,0.62,0.7,asymmetric,6.187374713876177,6.640600710763422,7.336445170701266,7.944373472294325,8.345261410615608,1.0648070306072484,1.1800578168194968,1.3570040238774854,1.5115940412208804,1.613535788587216,0.9769,0.9769
GS20057765_juodzbalis25,GS-20057765,8.913,tentative,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.62,0.7,0.62,0.7,asymmetric,6.187374713876177,6.640600710763422,7.336445170701266,7.944373472294325,8.345261410615608,0.5562272624395336,0.6714780486517821,0.8484242557097706,1.0030142730531657,1.1049560204195013,0.165,0.165
GS20057765_juodzbalis25,GS-20057765,8.913,tentative,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.62,0.7,0.62,0.7,asymmetric,6.187374713876177,6.640600710763422,7.336445170701266,7.944373472294325,8.345261410615608,0.3019373783556763,0.41718816456792474,0.5941343716259133,0.7487243889693084,0.850666136335644,0.0045,0.0045
GS20057765_juodzbalis25,GS-20057765,8.913,tentative,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.62,0.7,0.62,0.7,asymmetric,5.887374713876177,6.340600710763423,7.036445170701267,7.644373472294325,8.045261410615607,0.9885200653820913,1.1037708515943399,1.2807170586523282,1.4353070759957234,1.5372488233620585,0.9435,0.9435
GS20057765_juodzbalis25,GS-20057765,8.913,tentative,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.62,0.7,0.62,0.7,asymmetric,5.887374713876177,6.340600710763423,7.036445170701267,7.644373472294325,8.045261410615607,0.4799402972143765,0.5951910834266249,0.7721372904846135,0.9267273078280087,1.028669055194344,0.0714,0.0714
GS20057765_juodzbalis25,GS-20057765,8.913,tentative,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.62,0.7,0.62,0.7,asymmetric,5.887374713876177,6.340600710763423,7.036445170701267,7.644373472294325,8.045261410615607,0.22565041313051912,0.3409011993427676,0.5178474064007561,0.6724374237441513,0.7743791711104867,0.0009,0.0009
GS20057765_juodzbalis25,GS-20057765,8.913,tentative,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.62,0.7,0.62,0.7,asymmetric,6.487374713876177,6.940600710763422,7.636445170701267,8.244373472294326,8.645261410615609,1.1410939958324056,1.256344782044654,1.4332909891026426,1.5878810064460378,1.6898227538123736,0.9908,0.9908
GS20057765_juodzbalis25,GS-20057765,8.913,tentative,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.62,0.7,0.62,0.7,asymmetric,6.487374713876177,6.940600710763422,7.636445170701267,8.244373472294326,8.645261410615609,0.6325142276646908,0.7477650138769392,0.924711220934928,1.0793012382783231,1.1812429856446587,0.3061,0.3061
GS20057765_juodzbalis25,GS-20057765,8.913,tentative,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.62,0.7,0.62,0.7,asymmetric,6.487374713876177,6.940600710763422,7.636445170701267,8.244373472294326,8.645261410615609,0.37822434358083346,0.4934751297930819,0.6704213368510705,0.8250113541944659,0.9269531015608016,0.0175,0.0175
GS20030333_juodzbalis25,GS-20030333,7.891,tentative,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.65,0.48,0.65,0.48,asymmetric,6.6303284946874985,6.9367267353381195,7.411843410225941,8.06272611664605,8.479702243075696,0.9681099984083786,1.0321718032260996,1.1315092916779825,1.267595976801808,1.3547774278710545,0.9086,0.9086
GS20030333_juodzbalis25,GS-20030333,7.891,tentative,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.65,0.48,0.65,0.48,asymmetric,6.6303284946874985,6.9367267353381195,7.411843410225941,8.06272611664605,8.479702243075696,0.5499496024368542,0.6140114072545754,0.7133488957064582,0.8494355808302834,0.9366170318995299,0.018,0.018
GS20030333_juodzbalis25,GS-20030333,7.891,tentative,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.65,0.48,0.65,0.48,asymmetric,6.6303284946874985,6.9367267353381195,7.411843410225941,8.06272611664605,8.479702243075696,0.34086940445109193,0.40493120926881304,0.5042686977206959,0.6403553828445211,0.7275368339137677,0.0,0.0
GS20030333_juodzbalis25,GS-20030333,7.891,tentative,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.65,0.48,0.65,0.48,asymmetric,6.330328494687499,6.63672673533812,7.1118434102259425,7.762726116646051,8.179702243075695,0.90538593901265,0.969447743830371,1.068785232282254,1.2048719174060791,1.2920533684753257,0.7549,0.7549
GS20030333_juodzbalis25,GS-20030333,7.891,tentative,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.65,0.48,0.65,0.48,asymmetric,6.330328494687499,6.63672673533812,7.1118434102259425,7.762726116646051,8.179702243075695,0.4872255430411256,0.5512873478588466,0.6506248363107296,0.7867115214345547,0.8738929725038012,0.0055,0.0055
