catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,n_measurements,available_measurement_ids,preferred_measurement_flag,preferred_measurement_reason,redshift,cosmic_time_gyr,survey,field,object_class,quality_flag,detection_evidence,source_key,source_table,source_paper_version,source_url,source_doi,mbh_method,lrd_flag,lrd_status,halpha_absorption_fit_flag,source_caveat_tags,notes,n_samples,random_seed,z_seed,epsilon,merger_boost,reported_statistical_errors_sampled,statistical_error_model,log_mbh_err_plus_reported,log_mbh_err_minus_reported,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,mbh_uncertainty_mode,systematic_combined_with_statistical_error,scenario,scenario_label,scenario_kind,scenario_scope,mbh_delta_dex,log_mbh_sample_p5,log_mbh_sample_p16,log_mbh_sample_p50,log_mbh_sample_p84,log_mbh_sample_p95,seed_mass_short,log_mseed_assumption,mseed_assumption_msun,required_fedd_p5,required_fedd_p16,required_fedd_p50,required_fedd_p84,required_fedd_p95,prob_required_fedd_gt_1,evidence_status,evidence_status_basis,spectroscopic_type,selection_channels,phenotype_tags,lensing_status,growth_ranking_eligible_flag,preferred_measurement_phenotype_tags,all_measurements_phenotype_tags,phenotype_evidence_measurement_ids,phenotype_evidence_source_keys
v5-blagn,physical_object,HZA-RUBIES-UDS-48507,RUBIESUDS48507_taylor24,HZA-RUBIES-UDS-48507,RUBIES-UDS-48507,1,RUBIESUDS48507_taylor24,True,only catalogue measurement in this release,4.468,1.346741054507491,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.04,0.04,0.04,0.04,symmetric_reported,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,5.864661969646883,5.890383128144982,5.929364906198028,5.969171629931482,5.994421484941316,seed1e5,5.0,100000.0,0.07984555604212593,0.08222072723551964,0.08582042498263734,0.08949630076101919,0.09182795033509102,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-48507,RUBIESUDS48507_taylor24,HZA-RUBIES-UDS-48507,RUBIES-UDS-48507,1,RUBIESUDS48507_taylor24,True,only catalogue measurement in this release,4.468,1.346741054507491,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.04,0.04,0.04,0.04,symmetric_reported,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,6.864661969646883,6.890383128144982,6.929364906198028,6.969171629931482,6.994421484941316,seed1e2,2.0,100.0,0.44921790660235167,0.45159307779574537,0.4551927755428631,0.4588686513212449,0.4612003008953167,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-48507,RUBIESUDS48507_taylor24,HZA-RUBIES-UDS-48507,RUBIES-UDS-48507,1,RUBIESUDS48507_taylor24,True,only catalogue measurement in this release,4.468,1.346741054507491,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.04,0.04,0.04,0.04,symmetric_reported,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,6.864661969646883,6.890383128144982,6.929364906198028,6.969171629931482,6.994421484941316,seed1e4,4.0,10000.0,0.26453173132223873,0.2669069025156325,0.2705066002627502,0.27418247604113205,0.2765141256152039,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-48507,RUBIESUDS48507_taylor24,HZA-RUBIES-UDS-48507,RUBIES-UDS-48507,1,RUBIESUDS48507_taylor24,True,only catalogue measurement in this release,4.468,1.346741054507491,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.04,0.04,0.04,0.04,symmetric_reported,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,6.864661969646883,6.890383128144982,6.929364906198028,6.969171629931482,6.994421484941316,seed1e5,5.0,100000.0,0.17218864368218234,0.17456381487557604,0.17816351262269378,0.18183938840107564,0.18417103797514747,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-63139,RUBIESUDS63139_taylor24,HZA-RUBIES-UDS-63139,RUBIES-UDS-63139,1,RUBIESUDS63139_taylor24,True,only catalogue measurement in this release,4.435,1.358970606803421,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.09,0.09,0.09,0.09,symmetric_reported,False,baseline,reported MBH,none,all_sources,0.0,6.402318533324688,6.460056808623738,6.549325428018806,6.638079418407214,6.697435913340371,seed1e2,2.0,100.0,0.4025747889142493,0.40785472806786477,0.4160179937056412,0.42413419853621864,0.4295621175378814,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-63139,RUBIESUDS63139_taylor24,HZA-RUBIES-UDS-63139,RUBIES-UDS-63139,1,RUBIESUDS63139_taylor24,True,only catalogue measurement in this release,4.435,1.358970606803421,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.09,0.09,0.09,0.09,symmetric_reported,False,baseline,reported MBH,none,all_sources,0.0,6.402318533324688,6.460056808623738,6.549325428018806,6.638079418407214,6.697435913340371,seed1e4,4.0,10000.0,0.2196826215861302,0.22496256073974571,0.2331258263775221,0.2412420312080996,0.24666995020976237,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-63139,RUBIESUDS63139_taylor24,HZA-RUBIES-UDS-63139,RUBIES-UDS-63139,1,RUBIESUDS63139_taylor24,True,only catalogue measurement in this release,4.435,1.358970606803421,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.09,0.09,0.09,0.09,symmetric_reported,False,baseline,reported MBH,none,all_sources,0.0,6.402318533324688,6.460056808623738,6.549325428018806,6.638079418407214,6.697435913340371,seed1e5,5.0,100000.0,0.12823653792207065,0.13351647707568617,0.14167974271346256,0.1497959475440401,0.15522386654570283,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-63139,RUBIESUDS63139_taylor24,HZA-RUBIES-UDS-63139,RUBIES-UDS-63139,1,RUBIESUDS63139_taylor24,True,only catalogue measurement in this release,4.435,1.358970606803421,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.09,0.09,0.09,0.09,symmetric_reported,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.102318533324688,6.160056808623739,6.249325428018806,6.338079418407214,6.397435913340371,seed1e2,2.0,100.0,0.37514096381503137,0.38042090296864695,0.3885841686064233,0.3967003734370008,0.4021282924386636,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-63139,RUBIESUDS63139_taylor24,HZA-RUBIES-UDS-63139,RUBIES-UDS-63139,1,RUBIESUDS63139_taylor24,True,only catalogue measurement in this release,4.435,1.358970606803421,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.09,0.09,0.09,0.09,symmetric_reported,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.102318533324688,6.160056808623739,6.249325428018806,6.338079418407214,6.397435913340371,seed1e4,4.0,10000.0,0.19224879648691232,0.19752873564052786,0.20569200127830425,0.21380820610888174,0.21923612511054458,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-63139,RUBIESUDS63139_taylor24,HZA-RUBIES-UDS-63139,RUBIES-UDS-63139,1,RUBIESUDS63139_taylor24,True,only catalogue measurement in this release,4.435,1.358970606803421,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.09,0.09,0.09,0.09,symmetric_reported,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.102318533324688,6.160056808623739,6.249325428018806,6.338079418407214,6.397435913340371,seed1e5,5.0,100000.0,0.10080271282285283,0.10608265197646832,0.11424591761424471,0.12236212244482222,0.127790041446485,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-63139,RUBIESUDS63139_taylor24,HZA-RUBIES-UDS-63139,RUBIES-UDS-63139,1,RUBIESUDS63139_taylor24,True,only catalogue measurement in this release,4.435,1.358970606803421,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.09,0.09,0.09,0.09,symmetric_reported,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,6.7023185333246875,6.760056808623738,6.849325428018806,6.938079418407214,6.997435913340371,seed1e2,2.0,100.0,0.430008614013467,0.4352885531670826,0.44345181880485895,0.45156802363543647,0.4569959426370993,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-63139,RUBIESUDS63139_taylor24,HZA-RUBIES-UDS-63139,RUBIES-UDS-63139,1,RUBIESUDS63139_taylor24,True,only catalogue measurement in this release,4.435,1.358970606803421,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.09,0.09,0.09,0.09,symmetric_reported,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,6.7023185333246875,6.760056808623738,6.849325428018806,6.938079418407214,6.997435913340371,seed1e4,4.0,10000.0,0.24711644668534805,0.2523963858389635,0.26055965147673993,0.26867585630731744,0.2741037753089802,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-63139,RUBIESUDS63139_taylor24,HZA-RUBIES-UDS-63139,RUBIES-UDS-63139,1,RUBIESUDS63139_taylor24,True,only catalogue measurement in this release,4.435,1.358970606803421,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.09,0.09,0.09,0.09,symmetric_reported,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,6.7023185333246875,6.760056808623738,6.849325428018806,6.938079418407214,6.997435913340371,seed1e5,5.0,100000.0,0.1556703630212885,0.16095030217490403,0.1691135678126804,0.17722977264325793,0.18265769164492068,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-63139,RUBIESUDS63139_taylor24,HZA-RUBIES-UDS-63139,RUBIES-UDS-63139,1,RUBIESUDS63139_taylor24,True,only catalogue measurement in this release,4.435,1.358970606803421,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.09,0.09,0.09,0.09,symmetric_reported,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,5.902318533324688,5.960056808623738,6.049325428018806,6.138079418407214,6.197435913340371,seed1e2,2.0,100.0,0.3568517470822195,0.36213168623583497,0.3702949518736114,0.3784111567041889,0.3838390757058517,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-63139,RUBIESUDS63139_taylor24,HZA-RUBIES-UDS-63139,RUBIES-UDS-63139,1,RUBIESUDS63139_taylor24,True,only catalogue measurement in this release,4.435,1.358970606803421,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.09,0.09,0.09,0.09,symmetric_reported,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,5.902318533324688,5.960056808623738,6.049325428018806,6.138079418407214,6.197435913340371,seed1e4,4.0,10000.0,0.17395957975410042,0.17923951890771594,0.1874027845454923,0.19551898937606982,0.2009469083777326,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-63139,RUBIESUDS63139_taylor24,HZA-RUBIES-UDS-63139,RUBIES-UDS-63139,1,RUBIESUDS63139_taylor24,True,only catalogue measurement in this release,4.435,1.358970606803421,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.09,0.09,0.09,0.09,symmetric_reported,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,5.902318533324688,5.960056808623738,6.049325428018806,6.138079418407214,6.197435913340371,seed1e5,5.0,100000.0,0.0825134960900409,0.08779343524365642,0.0959567008814328,0.10407290571201033,0.10950082471367306,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-63139,RUBIESUDS63139_taylor24,HZA-RUBIES-UDS-63139,RUBIES-UDS-63139,1,RUBIESUDS63139_taylor24,True,only catalogue measurement in this release,4.435,1.358970606803421,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.09,0.09,0.09,0.09,symmetric_reported,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,6.902318533324688,6.960056808623738,7.049325428018806,7.138079418407214,7.197435913340371,seed1e2,2.0,100.0,0.44829783074627905,0.4535777698998945,0.4617410355376709,0.46985724036824833,0.47528515936991117,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-63139,RUBIESUDS63139_taylor24,HZA-RUBIES-UDS-63139,RUBIES-UDS-63139,1,RUBIESUDS63139_taylor24,True,only catalogue measurement in this release,4.435,1.358970606803421,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.09,0.09,0.09,0.09,symmetric_reported,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,6.902318533324688,6.960056808623738,7.049325428018806,7.138079418407214,7.197435913340371,seed1e4,4.0,10000.0,0.26540566341815996,0.2706856025717755,0.27884886820955185,0.28696507304012936,0.29239299204179214,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-63139,RUBIESUDS63139_taylor24,HZA-RUBIES-UDS-63139,RUBIES-UDS-63139,1,RUBIESUDS63139_taylor24,True,only catalogue measurement in this release,4.435,1.358970606803421,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.09,0.09,0.09,0.09,symmetric_reported,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,6.902318533324688,6.960056808623738,7.049325428018806,7.138079418407214,7.197435913340371,seed1e5,5.0,100000.0,0.17395957975410042,0.17923951890771594,0.1874027845454923,0.19551898937606982,0.2009469083777326,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
