rank_growth_pressure,rank_followup_priority,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,redshift,source_key,survey,field,lrd_status,log_mbh_msun,physical_growth_pressure_tier,physical_pressure_score_0_100,measurement_confidence_tier,measurement_confidence_score_0_100,followup_priority_category,catalogue_release,n_measurements,available_measurement_ids,preferred_measurement_flag,preferred_measurement_reason,cosmic_time_gyr,object_class,quality_flag,detection_evidence,source_table,source_paper_version,source_url,source_doi,mbh_method,lrd_flag,halpha_absorption_fit_flag,source_caveat_tags,notes,scenario,scenario_label,scenario_kind,scenario_scope,mbh_delta_dex,reported_statistical_errors_applied,systematic_combined_with_statistical_error,z_seed,epsilon,merger_boost,delta_t_z30_gyr,log_mbh_err_plus_reported,log_mbh_err_minus_reported,mstar_diagnostic_status,lbol_diagnostic_status,edd_ratio_diagnostic_status,log_mstar_msun,log_lbol_erg_s,edd_ratio_reported,log_mbh_mstar_ratio,edd_ratio_consistency_flag,edd_ratio_log_residual_dex,req_fedd_seed1e2_z30_eps0p1_b1,req_fedd_seed1e4_z30_eps0p1_b1,req_fedd_seed1e5_z30_eps0p1_b1,req_log_mseed_fedd0p3_z30_eps0p1_b1,req_log_mseed_fedd1_z30_eps0p1_b1,req_fedd_seed1e2_mbh_minus0p3,req_log_mseed_fedd0p3_mbh_minus0p3,req_fedd_seed1e2_mbh_plus0p3,req_log_mseed_fedd0p3_mbh_plus0p3,req_fedd_seed1e2_taylor_virial_minus0p5,req_log_mseed_fedd0p3_taylor_virial_minus0p5,req_fedd_seed1e2_taylor_virial_plus0p5,req_log_mseed_fedd0p3_taylor_virial_plus0p5,growth_pressure_robustness_0p3,taylor_virial_sensitivity_label,missing_diagnostics_penalized_flag,diagnostic_availability_note,ranking_note,req_fedd_seed1e2_matthee_virial_minus_0p5dex,req_log_mseed_fedd0p3_matthee_virial_minus_0p5dex,req_fedd_seed1e2_matthee_virial_plus_0p5dex,req_log_mseed_fedd0p3_matthee_virial_plus_0p5dex,req_fedd_seed1e2_aspire_virial_minus_0p5dex,req_log_mseed_fedd0p3_aspire_virial_minus_0p5dex,req_fedd_seed1e2_aspire_virial_plus_0p5dex,req_log_mseed_fedd0p3_aspire_virial_plus_0p5dex,source_virial_sensitivity_note,input_catalogue_release,detection_confidence_tier,detection_confidence_score_0_100,mass_measurement_reliability_tier,mass_measurement_reliability_score_0_100,evidence_status,evidence_status_basis,spectroscopic_type,selection_channels,phenotype_tags,lensing_status,growth_ranking_eligible_flag
81,84,measurement,CEERS01236_harikane23,CEERS01236_harikane23,HZA-CEERS-01236,CEERS-01236,4.484,harikane23_nirspec_blagn,CEERS,EGS,not_reported_by_source,7.25527251,low,15.631776778936512,high,90,F_context,v5-blagn,1,CEERS01236_harikane23,True,only catalogue measurement in this release,1.340877214423135,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 959:39 (2023); arXiv:2303.11946v3,https://doi.org/10.3847/1538-4357/ad029e,10.3847/1538-4357/ad029e,single-epoch-virial-halpha-greeneho2005,,,dual_agn_candidate;virial_calibration_at_z0;source_does_not_state_numeric_virial_systematic,Extinction-corrected broad-Halpha Greene & Ho (2005) mass; source gives no numeric virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.2408916842540105,0.19188553,0.17609126,available,available,available,8.94,44.25527251,0.08,-1.684727489999999,consistent,0.0034605321095069,0.48758132134723814,0.3020224105887785,0.20924295520954866,4.021798043333106,-3.522975712222979,0.45974748473346916,3.721798043333107,0.515415157961007,4.321798043333107,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,available;available;available,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,"Harikane statistical errors are propagated; no numeric virial-calibration systematic is published, so no source-specific scenario is inferred",v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True
82,85,measurement,J114821787_matthee23,J114821787_matthee23,HZA-J1148-21787,J1148-21787,4.277,matthee23_eiger_fresco_blagn,EIGER,J1148,lrd,7.59,low,15.624041417557994,high,90,F_context,v5-blagn,1,J114821787_matthee23,True,only catalogue measurement in this release,1.42016546762048,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 963:129 (2024); arXiv:2306.05448v3,https://doi.org/10.3847/1538-4357/ad2345,10.3847/1538-4357/ad2345,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.3201799374513556,0.18,0.18,unavailable_in_source:mstar,available,unavailable_in_source:edd_ratio,,44.82607480270082,,,not_evaluable,,0.4874884970106959,0.3130740079192126,0.2258667633734709,4.149918828272977,-3.8769372390900756,0.4613263236469734,3.8499188282729775,0.5136506703744185,4.449918828272978,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,unavailable_in_source:mstar;available;unavailable_in_source:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,0.4438848747378251,3.6499188282729773,0.5310921192835667,4.649918828272977,,,,,Matthee statistical errors and +/-0.5 dex calibration scenarios are separate,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
83,86,measurement,GN73488_juodzbalis25,GN73488_juodzbalis25,HZA-GN-73488,GN-73488,4.133,juodzbalis25_jades_blagn,JADES,,not_reported_by_source,7.83,low,15.53025865330091,high,90,F_context,v5-blagn,1,GN73488_juodzbalis25,True,only catalogue measurement in this release,1.4800317329113224,broad-line-agn,robust,individual_robust,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,,,,Robust sample; Mstar uses BEAGLE value.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.380046202742198,0.3,0.3,available,available,available,9.71,45.22,0.2,-1.8800000000000008,consistent,0.011400540781544,0.4863631038396109,0.3195146977196758,0.2360904946597082,4.233921296265163,-4.156929012449458,0.4613358429216207,3.9339212962651633,0.5113903647576012,4.533921296265164,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,available;available;available,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True
84,87,measurement,GN62309_juodzbalis25,GN62309_juodzbalis25,HZA-GN-62309,GN-62309,5.172,juodzbalis25_jades_blagn,JADES,,not_reported_by_source,6.29,low,15.202365715824826,high,90,F_context,v5-blagn,1,GN62309_juodzbalis25,True,only catalogue measurement in this release,1.123773752688261,broad-line-agn,robust,individual_robust,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,,,,Robust sample; Mstar uses BEAGLE value.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.0237882225191366,0.36,0.33,available,available,available,7.78,43.56,0.15,-1.4900000000000002,consistent,0.0064618041732414,0.4824283885898979,0.2575200489209478,0.1450658790864728,3.6222465459344035,-2.602511513551989,0.44869213763955546,3.3222465459344037,0.5161646395402403,3.9222465459344034,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,available;available;available,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True
85,88,measurement,J0218P0007BHAE1_lin24,J0218P0007BHAE1_lin24,HZA-J0218P0007-BHAE-1,J0218P0007-BHAE-1,4.2291,lin24_aspire_blagn,ASPIRE,J0218P0007,lrd,7.55,low,14.747430644063286,high,90,F_context,v5-blagn,1,J0218P0007BHAE1_lin24,True,only catalogue measurement in this release,1.4396263424851368,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 974:147 (2024); arXiv:2407.17570v1,https://doi.org/10.3847/1538-4357/ad6565,10.3847/1538-4357/ad6565,single-epoch-virial-halpha-reines2013,1.0,0.0,narrow_halpha_unresolved;formal_mbh_errors_exclude_virial_systematic;nominal_mass_and_lbol_uncorrected_for_dust,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.3396408123160124,0.08,0.08,unavailable_in_source:mstar,available,unavailable_in_source:edd_ratio,,44.98,,,not_evaluable,,0.4769691677287594,0.3050883865652425,0.21914799598348406,4.059208324872596,-4.085972250424679,0.45118705055423197,3.7592083248725965,0.502751284903287,4.359208324872596,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,unavailable_in_source:mstar;available;unavailable_in_source:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,0.43399897243788027,3.5592083248725963,0.5199393630196388,4.559208324872597,ASPIRE statistical errors and +/-0.5 dex calibration scenarios are separate,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
86,89,measurement,J0229M0808BHAE1_lin24,J0229M0808BHAE1_lin24,HZA-J0229M0808-BHAE-1,J0229M0808-BHAE-1,4.3653,lin24_aspire_blagn,ASPIRE,J0229M0808,lrd,7.31,low,14.632415167355145,high,90,F_context,v5-blagn,1,J0229M0808BHAE1_lin24,True,only catalogue measurement in this release,1.385415523960064,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 974:147 (2024); arXiv:2407.17570v1,https://doi.org/10.3847/1538-4357/ad6565,10.3847/1538-4357/ad6565,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_and_lbol_uncorrected_for_dust,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.2854299937909397,0.12,0.12,unavailable_in_source:mstar,available,unavailable_in_source:edd_ratio,,44.81,,,not_evaluable,,0.4755889820082617,0.29645942192982033,0.2068946418905997,3.9604690809419822,-3.855103063526726,0.4487195479964955,3.6604690809419824,0.5024584160200279,4.2604690809419825,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,unavailable_in_source:mstar;available;unavailable_in_source:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,0.43080659198865134,3.4604690809419822,0.520371372027872,4.460469080941982,ASPIRE statistical errors and +/-0.5 dex calibration scenarios are separate,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
87,17,measurement,J0430M1445BHAE1_lin24,J0430M1445BHAE1_lin24,HZA-J0430M1445-BHAE-1,J0430M1445-BHAE-1,4.0947,lin24_aspire_blagn,ASPIRE,J0430M1445,lrd,7.72,low,14.292034525018362,robust_with_measurement_caveat,75,C_interpretation_or_measurement_check,v5-blagn,1,J0430M1445BHAE1_lin24,True,only catalogue measurement in this release,1.4966624575180725,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 974:147 (2024); arXiv:2407.17570v1,https://doi.org/10.3847/1538-4357/ad6565,10.3847/1538-4357/ad6565,single-epoch-virial-halpha-reines2013,1.0,0.0,two_broad_components_total_profile_used_for_mass;formal_mbh_errors_exclude_virial_systematic;nominal_mass_and_lbol_uncorrected_for_dust,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.3966769273489479,0.04,0.04,unavailable_in_source:mstar,available,unavailable_in_source:edd_ratio,,45.57,,,not_evaluable,,0.47150441430022033,0.306642730978465,0.22421188931758732,4.080585504704578,-4.4113816509847394,0.4467751618019571,3.7805855047045784,0.49623366679848374,4.3805855047045785,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,unavailable_in_source:mstar;available;unavailable_in_source:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; robust_with_measurement_caveat mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,0.4302889934697815,3.5805855047045783,0.5127198351306592,4.580585504704578,ASPIRE statistical errors and +/-0.5 dex calibration scenarios are separate,v5-blagn,high,90,robust_with_measurement_caveat,75,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
88,90,measurement,J014812884_matthee23,J014812884_matthee23,HZA-J0148-12884,J0148-12884,4.602,matthee23_eiger_fresco_blagn,EIGER,J0148,lrd,6.91,low,14.291097070056349,high,90,F_context,v5-blagn,1,J014812884_matthee23,True,only catalogue measurement in this release,1.2989098889581974,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 963:129 (2024); arXiv:2306.05448v3,https://doi.org/10.3847/1538-4357/ad2345,10.3847/1538-4357/ad2345,single-epoch-virial-halpha-reines2013,1.0,0.0,complex_morphology_five_exponential_components;formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.198924358789073,0.15,0.15,unavailable_in_source:mstar,available,unavailable_in_source:edd_ratio,,44.69897000433602,,,not_evaluable,,0.47149316484067616,0.2794389225430484,0.18341180139423452,3.7858826005510675,-3.5037246648297753,0.44268502849603203,3.4858826005510677,0.5003013011853203,4.085882600551067,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,unavailable_in_source:mstar;available;unavailable_in_source:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,0.4234796042662692,3.2858826005510675,0.5195067254150831,4.2858826005510675,,,,,Matthee statistical errors and +/-0.5 dex calibration scenarios are separate,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
89,91,measurement,RUBIESEGS6411_taylor24,RUBIESEGS6411_taylor24,HZA-RUBIES-EGS-6411,RUBIES-EGS-6411,4.88,taylor24_ceers_rubies_blagn,RUBIES,EGS,non_lrd,6.49,low,13.870241568163827,high,90,F_context,v5-blagn,1,RUBIESEGS6411_taylor24,True,only catalogue measurement in this release,1.2082248338162374,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.108239303647113,0.16,0.16,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.4664428988179659,0.2586732334202083,0.15478840072132946,3.60218671478654,-3.1360442840448695,0.4352774490083023,3.30218671478654,0.49760834862762954,3.9021867147865397,0.41450048246852655,3.10218671478654,0.5183853151674054,4.10218671478654,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True
90,18,measurement,RUBIESEGS28812_taylor24,RUBIESEGS28812_taylor24,HZA-RUBIES-EGS-28812,RUBIES-EGS-28812,4.222,taylor24_ceers_rubies_blagn,RUBIES,EGS,non_lrd,7.35,low,13.231692796886414,robust_with_measurement_caveat,75,C_interpretation_or_measurement_check,v5-blagn,1,RUBIESEGS28812_taylor24,True,only catalogue measurement in this release,1.442548613560481,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,1.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;halpha_absorption_component_fit,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Halpha line fit includes the source-specific narrow absorption component described in Section 3.2.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.3425630833913567,0.04,0.04,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.45878031356263693,0.28727365428688484,0.20152032464900876,3.8515935676567112,-4.311354774477628,0.43305431467127414,3.5515935676567114,0.4845063124539997,4.151593567656711,0.41590364874369895,3.3515935676567112,0.5016569783815751,4.351593567656711,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; robust_with_measurement_caveat mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,robust_with_measurement_caveat,75,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True
91,92,measurement,RUBIESUDS19484_taylor24,RUBIESUDS19484_taylor24,HZA-RUBIES-UDS-19484,RUBIES-UDS-19484,4.656,taylor24_ceers_rubies_blagn,RUBIES,UDS,lrd,6.62,low,12.549316803542556,high,90,F_context,v5-blagn,1,RUBIESUDS19484_taylor24,True,only catalogue measurement in this release,1.2804267955067032,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.1804412653375789,0.19,0.22,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.45059180164251067,0.25553041565008183,0.15799972265386739,3.544045233517984,-3.6331825549400554,0.42133259374364646,3.2440452335179844,0.47985100954137505,3.844045233517984,0.4018264551444035,3.044045233517984,0.49935714814061793,4.044045233517984,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
92,93,measurement,J2232P2930BHAE2_lin24,J2232P2930BHAE2_lin24,HZA-J2232P2930-BHAE-2,J2232P2930-BHAE-2,4.4693,lin24_aspire_blagn,ASPIRE,J2232P2930,lrd,6.78,low,11.797438619014015,high,90,F_context,v5-blagn,1,J2232P2930BHAE2_lin24,True,only catalogue measurement in this release,1.3462630290899693,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 974:147 (2024); arXiv:2407.17570v1,https://doi.org/10.3847/1538-4357/ad6565,10.3847/1538-4357/ad6565,single-epoch-virial-halpha-reines2013,1.0,0.0,broad_fwhm_near_1000_km_s_selection_boundary;formal_mbh_errors_exclude_virial_systematic;nominal_mass_and_lbol_uncorrected_for_dust,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.246277498920845,0.13,0.13,unavailable_in_source:mstar,available,unavailable_in_source:edd_ratio,,44.63,,,not_evaluable,,0.44156926342816816,0.25681224944148684,0.1644337424481463,3.5324913557909476,-4.045028814030176,0.4138557113301659,3.232491355790948,0.4692828155261703,3.8324913557909475,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,unavailable_in_source:mstar;available;unavailable_in_source:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,0.3953800099314978,3.0324913557909476,0.4877585169248383,4.032491355790947,ASPIRE statistical errors and +/-0.5 dex calibration scenarios are separate,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
93,94,measurement,GLASS150029_harikane23,GLASS150029_harikane23,HZA-GLASS-150029,GLASS-150029,4.583,harikane23_nirspec_blagn,GLASS,Abell-2744,not_reported_by_source,6.56820172,low,11.355531602295867,high,90,F_context,v5-blagn,1,GLASS150029_harikane23,True,only catalogue measurement in this release,1.305518856033707,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 959:39 (2023); arXiv:2303.11946v3,https://doi.org/10.3847/1538-4357/ad029e,10.3847/1538-4357/ad029e,single-epoch-virial-halpha-greeneho2005,,,narrow_oiii_outflow_component;virial_calibration_at_z0;source_does_not_state_numeric_virial_systematic,Extinction-corrected broad-Halpha Greene & Ho (2005) mass; source gives no numeric virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.2055333258645826,0.02286288,0.03672281,available,available,available,9.1,44.95904139,1.89,-2.5317982799999994,consistent,-0.0140073207091978,0.4362663792275504,0.24526501546660406,0.1497643335861309,3.4268628929592233,-3.902927703469257,0.4076161746634085,3.1268628929592235,0.46491658379169226,3.726862892959223,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,available;available;available,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,"Harikane statistical errors are propagated; no numeric virial-calibration systematic is published, so no source-specific scenario is inferred",v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True
94,95,measurement,RUBIESUDS119957_taylor24,RUBIESUDS119957_taylor24,HZA-RUBIES-UDS-119957,RUBIES-UDS-119957,4.149,taylor24_ceers_rubies_blagn,RUBIES,UDS,lrd,7.19,low,11.261136260834359,high,90,F_context,v5-blagn,1,RUBIESUDS119957_taylor24,True,only catalogue measurement in this release,1.4731747837496332,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.3731892535805088,0.06,0.05,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.4351336351300123,0.2674520801666164,0.1836113026849185,3.61178890736684,-4.737370308777201,0.4099814018855029,3.3117889073668403,0.4602858683745216,3.91178890736684,0.3932132463891633,3.11178890736684,0.47705402387086127,4.11178890736684,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
95,96,measurement,RUBIESUDS31747_taylor24,RUBIESUDS31747_taylor24,HZA-RUBIES-UDS-31747,RUBIES-UDS-31747,4.13,taylor24_ceers_rubies_blagn,RUBIES,UDS,lrd,7.17,low,10.908321132651999,high,90,F_context,v5-blagn,1,RUBIESUDS31747_taylor24,True,only catalogue measurement in this release,1.4813233087212372,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.3813377785521128,0.05,0.05,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.430899853591824,0.26420745374972576,0.18086125382867663,3.5705557507819283,-4.828147497393571,0.40589599361550927,3.2705557507819285,0.4559037135681388,3.870555750781928,0.3892267536312995,3.0705557507819283,0.47257295355234863,4.070555750781928,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
