measurement_id,object_id,redshift,quality_flag,interpretation_variant,growth_config,seed_model,delta_t_gyr,log_mbh_eval,log_mstar_eval,log_mbh_mstar_ratio_eval,required_fedd,model_name,required_log_mseed,model_log_mseed_min,model_log_mseed_max,is_feasible
GS204851_juodzbalis25,GS-204851,5.48,robust,mbh_plus_0p3dex,merger_boost_x2,intermediate_cluster,0.9307342084270425,7.9799999999999995,10.74,-2.7600000000000007,0.5169270640817784,intermediate_cluster,-0.4052846124330917,3.0,4.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mbh_plus_0p3dex,merger_boost_x2,heavy_dcbh,0.9307342084270425,7.9799999999999995,10.74,-2.7600000000000007,0.3313812010298451,heavy_dcbh,-0.4052846124330917,4.0,6.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mbh_plus_0p3dex,merger_boost_x2,pbh,0.9307342084270425,7.9799999999999995,10.74,-2.7600000000000007,0.4550784430644672,pbh,-0.4052846124330917,2.0,6.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mstar_agn_20pct,eddington_eps0p1,light_popiii,0.9307342084270425,7.68,10.643089986991944,-2.9630899869919443,0.7644489557739647,light_popiii,-0.40425461676911034,1.0,2.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mstar_agn_20pct,eddington_eps0p1,intermediate_cluster,0.9307342084270425,7.68,10.643089986991944,-2.9630899869919443,0.5170544717047204,intermediate_cluster,-0.40425461676911034,3.0,4.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mstar_agn_20pct,eddington_eps0p1,heavy_dcbh,0.9307342084270425,7.68,10.643089986991944,-2.9630899869919443,0.33150860865278725,heavy_dcbh,-0.40425461676911034,4.0,6.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mstar_agn_20pct,eddington_eps0p1,pbh,0.9307342084270425,7.68,10.643089986991944,-2.9630899869919443,0.4552058506874094,pbh,-0.40425461676911034,2.0,6.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mstar_agn_20pct,subeddington_eps0p1,light_popiii,0.9307342084270425,7.68,10.643089986991944,-2.9630899869919443,0.7644489557739647,light_popiii,5.254723614969267,1.0,2.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mstar_agn_20pct,subeddington_eps0p1,intermediate_cluster,0.9307342084270425,7.68,10.643089986991944,-2.9630899869919443,0.5170544717047204,intermediate_cluster,5.254723614969267,3.0,4.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mstar_agn_20pct,subeddington_eps0p1,heavy_dcbh,0.9307342084270425,7.68,10.643089986991944,-2.9630899869919443,0.33150860865278725,heavy_dcbh,5.254723614969267,4.0,6.0,True
GS204851_juodzbalis25,GS-204851,5.48,robust,mstar_agn_20pct,subeddington_eps0p1,pbh,0.9307342084270425,7.68,10.643089986991944,-2.9630899869919443,0.4552058506874094,pbh,5.254723614969267,2.0,6.0,True
GS204851_juodzbalis25,GS-204851,5.48,robust,mstar_agn_20pct,supercritical_eps0p05,light_popiii,0.9307342084270425,7.68,10.643089986991944,-2.9630899869919443,0.36210740010345693,light_popiii,-26.453519493025134,1.0,2.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mstar_agn_20pct,supercritical_eps0p05,intermediate_cluster,0.9307342084270425,7.68,10.643089986991944,-2.9630899869919443,0.2449205392285518,intermediate_cluster,-26.453519493025134,3.0,4.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mstar_agn_20pct,supercritical_eps0p05,heavy_dcbh,0.9307342084270425,7.68,10.643089986991944,-2.9630899869919443,0.1570303935723729,heavy_dcbh,-26.453519493025134,4.0,6.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mstar_agn_20pct,supercritical_eps0p05,pbh,0.9307342084270425,7.68,10.643089986991944,-2.9630899869919443,0.2156238240098255,pbh,-26.453519493025134,2.0,6.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mstar_agn_20pct,merger_boost_x2,light_popiii,0.9307342084270425,7.68,10.643089986991944,-2.9630899869919443,0.727212375540636,light_popiii,-0.7052846124330916,1.0,2.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mstar_agn_20pct,merger_boost_x2,intermediate_cluster,0.9307342084270425,7.68,10.643089986991944,-2.9630899869919443,0.4798178914713917,intermediate_cluster,-0.7052846124330916,3.0,4.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mstar_agn_20pct,merger_boost_x2,heavy_dcbh,0.9307342084270425,7.68,10.643089986991944,-2.9630899869919443,0.2942720284194585,heavy_dcbh,-0.7052846124330916,4.0,6.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mstar_agn_20pct,merger_boost_x2,pbh,0.9307342084270425,7.68,10.643089986991944,-2.9630899869919443,0.4179692704540806,pbh,-0.7052846124330916,2.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,baseline,eddington_eps0p1,light_popiii,1.1349620291845366,7.25,8.98,-1.7300000000000004,0.5832734463472988,light_popiii,-2.608154928891233,1.0,2.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,baseline,eddington_eps0p1,intermediate_cluster,1.1349620291845366,7.25,8.98,-1.7300000000000004,0.3803957258786732,intermediate_cluster,-2.608154928891233,3.0,4.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,baseline,eddington_eps0p1,heavy_dcbh,1.1349620291845366,7.25,8.98,-1.7300000000000004,0.2282374355272039,heavy_dcbh,-2.608154928891233,4.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,baseline,eddington_eps0p1,pbh,1.1349620291845366,7.25,8.98,-1.7300000000000004,0.32967629576151675,pbh,-2.608154928891233,2.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,baseline,subeddington_eps0p1,light_popiii,1.1349620291845366,7.25,8.98,-1.7300000000000004,0.5832734463472988,light_popiii,4.29255352133263,1.0,2.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,baseline,subeddington_eps0p1,intermediate_cluster,1.1349620291845366,7.25,8.98,-1.7300000000000004,0.3803957258786732,intermediate_cluster,4.29255352133263,3.0,4.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,baseline,subeddington_eps0p1,heavy_dcbh,1.1349620291845366,7.25,8.98,-1.7300000000000004,0.2282374355272039,heavy_dcbh,4.29255352133263,4.0,6.0,True
GS172975_juodzbalis25,GS-172975,4.741,robust,baseline,subeddington_eps0p1,pbh,1.1349620291845366,7.25,8.98,-1.7300000000000004,0.32967629576151675,pbh,4.29255352133263,2.0,6.0,True
GS172975_juodzbalis25,GS-172975,4.741,robust,baseline,supercritical_eps0p05,light_popiii,1.1349620291845366,7.25,8.98,-1.7300000000000004,0.2762874219539837,light_popiii,-34.37332081087409,1.0,2.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,baseline,supercritical_eps0p05,intermediate_cluster,1.1349620291845366,7.25,8.98,-1.7300000000000004,0.18018744910042414,intermediate_cluster,-34.37332081087409,3.0,4.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,baseline,supercritical_eps0p05,heavy_dcbh,1.1349620291845366,7.25,8.98,-1.7300000000000004,0.10811246946025449,heavy_dcbh,-34.37332081087409,4.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,baseline,supercritical_eps0p05,pbh,1.1349620291845366,7.25,8.98,-1.7300000000000004,0.15616245588703426,pbh,-34.37332081087409,2.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,baseline,merger_boost_x2,light_popiii,1.1349620291845366,7.25,8.98,-1.7300000000000004,0.5527373066908045,light_popiii,-2.9091849245552144,1.0,2.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,baseline,merger_boost_x2,intermediate_cluster,1.1349620291845366,7.25,8.98,-1.7300000000000004,0.3498595862221788,intermediate_cluster,-2.9091849245552144,3.0,4.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,baseline,merger_boost_x2,heavy_dcbh,1.1349620291845366,7.25,8.98,-1.7300000000000004,0.1977012958707095,heavy_dcbh,-2.9091849245552144,4.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,baseline,merger_boost_x2,pbh,1.1349620291845366,7.25,8.98,-1.7300000000000004,0.29914015610502237,pbh,-2.9091849245552144,2.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_minus_0p3dex,eddington_eps0p1,light_popiii,1.1349620291845366,6.95,8.98,-2.0300000000000002,0.5528417882770049,light_popiii,-2.908154928891233,1.0,2.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_minus_0p3dex,eddington_eps0p1,intermediate_cluster,1.1349620291845366,6.95,8.98,-2.0300000000000002,0.3499640678083793,intermediate_cluster,-2.908154928891233,3.0,4.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_minus_0p3dex,eddington_eps0p1,heavy_dcbh,1.1349620291845366,6.95,8.98,-2.0300000000000002,0.19780577745691008,heavy_dcbh,-2.908154928891233,4.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_minus_0p3dex,eddington_eps0p1,pbh,1.1349620291845366,6.95,8.98,-2.0300000000000002,0.29924463769122295,pbh,-2.908154928891233,2.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_minus_0p3dex,subeddington_eps0p1,light_popiii,1.1349620291845366,6.95,8.98,-2.0300000000000002,0.5528417882770049,light_popiii,3.9925535213326304,1.0,2.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_minus_0p3dex,subeddington_eps0p1,intermediate_cluster,1.1349620291845366,6.95,8.98,-2.0300000000000002,0.3499640678083793,intermediate_cluster,3.9925535213326304,3.0,4.0,True
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_minus_0p3dex,subeddington_eps0p1,heavy_dcbh,1.1349620291845366,6.95,8.98,-2.0300000000000002,0.19780577745691008,heavy_dcbh,3.9925535213326304,4.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_minus_0p3dex,subeddington_eps0p1,pbh,1.1349620291845366,6.95,8.98,-2.0300000000000002,0.29924463769122295,pbh,3.9925535213326304,2.0,6.0,True
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_minus_0p3dex,supercritical_eps0p05,light_popiii,1.1349620291845366,6.95,8.98,-2.0300000000000002,0.26187242602594973,light_popiii,-34.67332081087409,1.0,2.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_minus_0p3dex,supercritical_eps0p05,intermediate_cluster,1.1349620291845366,6.95,8.98,-2.0300000000000002,0.1657724531723902,intermediate_cluster,-34.67332081087409,3.0,4.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_minus_0p3dex,supercritical_eps0p05,heavy_dcbh,1.1349620291845366,6.95,8.98,-2.0300000000000002,0.09369747353222055,heavy_dcbh,-34.67332081087409,4.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_minus_0p3dex,supercritical_eps0p05,pbh,1.1349620291845366,6.95,8.98,-2.0300000000000002,0.14174745995900032,pbh,-34.67332081087409,2.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_minus_0p3dex,merger_boost_x2,light_popiii,1.1349620291845366,6.95,8.98,-2.0300000000000002,0.5223056486205105,light_popiii,-3.209184924555214,1.0,2.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_minus_0p3dex,merger_boost_x2,intermediate_cluster,1.1349620291845366,6.95,8.98,-2.0300000000000002,0.3194279281518849,intermediate_cluster,-3.209184924555214,3.0,4.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_minus_0p3dex,merger_boost_x2,heavy_dcbh,1.1349620291845366,6.95,8.98,-2.0300000000000002,0.16726963780041568,heavy_dcbh,-3.209184924555214,4.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_minus_0p3dex,merger_boost_x2,pbh,1.1349620291845366,6.95,8.98,-2.0300000000000002,0.2687084980347285,pbh,-3.209184924555214,2.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_plus_0p3dex,eddington_eps0p1,light_popiii,1.1349620291845366,7.55,8.98,-1.4300000000000006,0.6137051044175927,light_popiii,-2.3081549288912333,1.0,2.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_plus_0p3dex,eddington_eps0p1,intermediate_cluster,1.1349620291845366,7.55,8.98,-1.4300000000000006,0.410827383948967,intermediate_cluster,-2.3081549288912333,3.0,4.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_plus_0p3dex,eddington_eps0p1,heavy_dcbh,1.1349620291845366,7.55,8.98,-1.4300000000000006,0.2586690935974978,heavy_dcbh,-2.3081549288912333,4.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_plus_0p3dex,eddington_eps0p1,pbh,1.1349620291845366,7.55,8.98,-1.4300000000000006,0.36010795383181055,pbh,-2.3081549288912333,2.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_plus_0p3dex,subeddington_eps0p1,light_popiii,1.1349620291845366,7.55,8.98,-1.4300000000000006,0.6137051044175927,light_popiii,4.59255352133263,1.0,2.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_plus_0p3dex,subeddington_eps0p1,intermediate_cluster,1.1349620291845366,7.55,8.98,-1.4300000000000006,0.410827383948967,intermediate_cluster,4.59255352133263,3.0,4.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_plus_0p3dex,subeddington_eps0p1,heavy_dcbh,1.1349620291845366,7.55,8.98,-1.4300000000000006,0.2586690935974978,heavy_dcbh,4.59255352133263,4.0,6.0,True
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_plus_0p3dex,subeddington_eps0p1,pbh,1.1349620291845366,7.55,8.98,-1.4300000000000006,0.36010795383181055,pbh,4.59255352133263,2.0,6.0,True
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_plus_0p3dex,supercritical_eps0p05,light_popiii,1.1349620291845366,7.55,8.98,-1.4300000000000006,0.29070241788201756,light_popiii,-34.073320810874094,1.0,2.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_plus_0p3dex,supercritical_eps0p05,intermediate_cluster,1.1349620291845366,7.55,8.98,-1.4300000000000006,0.19460244502845805,intermediate_cluster,-34.073320810874094,3.0,4.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_plus_0p3dex,supercritical_eps0p05,heavy_dcbh,1.1349620291845366,7.55,8.98,-1.4300000000000006,0.12252746538828839,heavy_dcbh,-34.073320810874094,4.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_plus_0p3dex,supercritical_eps0p05,pbh,1.1349620291845366,7.55,8.98,-1.4300000000000006,0.17057745181506814,pbh,-34.073320810874094,2.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_plus_0p3dex,merger_boost_x2,light_popiii,1.1349620291845366,7.55,8.98,-1.4300000000000006,0.5831689647610984,light_popiii,-2.6091849245552146,1.0,2.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_plus_0p3dex,merger_boost_x2,intermediate_cluster,1.1349620291845366,7.55,8.98,-1.4300000000000006,0.38029124429247263,intermediate_cluster,-2.6091849245552146,3.0,4.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_plus_0p3dex,merger_boost_x2,heavy_dcbh,1.1349620291845366,7.55,8.98,-1.4300000000000006,0.22813295394100333,heavy_dcbh,-2.6091849245552146,4.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mbh_plus_0p3dex,merger_boost_x2,pbh,1.1349620291845366,7.55,8.98,-1.4300000000000006,0.32957181417531617,pbh,-2.6091849245552146,2.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mstar_agn_20pct,eddington_eps0p1,light_popiii,1.1349620291845366,7.25,8.883089986991944,-1.6330899869919442,0.5832734463472988,light_popiii,-2.608154928891233,1.0,2.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mstar_agn_20pct,eddington_eps0p1,intermediate_cluster,1.1349620291845366,7.25,8.883089986991944,-1.6330899869919442,0.3803957258786732,intermediate_cluster,-2.608154928891233,3.0,4.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mstar_agn_20pct,eddington_eps0p1,heavy_dcbh,1.1349620291845366,7.25,8.883089986991944,-1.6330899869919442,0.2282374355272039,heavy_dcbh,-2.608154928891233,4.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mstar_agn_20pct,eddington_eps0p1,pbh,1.1349620291845366,7.25,8.883089986991944,-1.6330899869919442,0.32967629576151675,pbh,-2.608154928891233,2.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mstar_agn_20pct,subeddington_eps0p1,light_popiii,1.1349620291845366,7.25,8.883089986991944,-1.6330899869919442,0.5832734463472988,light_popiii,4.29255352133263,1.0,2.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mstar_agn_20pct,subeddington_eps0p1,intermediate_cluster,1.1349620291845366,7.25,8.883089986991944,-1.6330899869919442,0.3803957258786732,intermediate_cluster,4.29255352133263,3.0,4.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mstar_agn_20pct,subeddington_eps0p1,heavy_dcbh,1.1349620291845366,7.25,8.883089986991944,-1.6330899869919442,0.2282374355272039,heavy_dcbh,4.29255352133263,4.0,6.0,True
GS172975_juodzbalis25,GS-172975,4.741,robust,mstar_agn_20pct,subeddington_eps0p1,pbh,1.1349620291845366,7.25,8.883089986991944,-1.6330899869919442,0.32967629576151675,pbh,4.29255352133263,2.0,6.0,True
GS172975_juodzbalis25,GS-172975,4.741,robust,mstar_agn_20pct,supercritical_eps0p05,light_popiii,1.1349620291845366,7.25,8.883089986991944,-1.6330899869919442,0.2762874219539837,light_popiii,-34.37332081087409,1.0,2.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mstar_agn_20pct,supercritical_eps0p05,intermediate_cluster,1.1349620291845366,7.25,8.883089986991944,-1.6330899869919442,0.18018744910042414,intermediate_cluster,-34.37332081087409,3.0,4.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mstar_agn_20pct,supercritical_eps0p05,heavy_dcbh,1.1349620291845366,7.25,8.883089986991944,-1.6330899869919442,0.10811246946025449,heavy_dcbh,-34.37332081087409,4.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mstar_agn_20pct,supercritical_eps0p05,pbh,1.1349620291845366,7.25,8.883089986991944,-1.6330899869919442,0.15616245588703426,pbh,-34.37332081087409,2.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mstar_agn_20pct,merger_boost_x2,light_popiii,1.1349620291845366,7.25,8.883089986991944,-1.6330899869919442,0.5527373066908045,light_popiii,-2.9091849245552144,1.0,2.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mstar_agn_20pct,merger_boost_x2,intermediate_cluster,1.1349620291845366,7.25,8.883089986991944,-1.6330899869919442,0.3498595862221788,intermediate_cluster,-2.9091849245552144,3.0,4.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mstar_agn_20pct,merger_boost_x2,heavy_dcbh,1.1349620291845366,7.25,8.883089986991944,-1.6330899869919442,0.1977012958707095,heavy_dcbh,-2.9091849245552144,4.0,6.0,False
GS172975_juodzbalis25,GS-172975,4.741,robust,mstar_agn_20pct,merger_boost_x2,pbh,1.1349620291845366,7.25,8.883089986991944,-1.6330899869919442,0.29914015610502237,pbh,-2.9091849245552144,2.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,baseline,eddington_eps0p1,light_popiii,1.0344533460036003,7.44,,,0.661090976467151,light_popiii,-1.5451475991143768,1.0,2.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,baseline,eddington_eps0p1,intermediate_cluster,1.0344533460036003,7.44,,,0.4385014221011069,intermediate_cluster,-1.5451475991143768,3.0,4.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,baseline,eddington_eps0p1,heavy_dcbh,1.0344533460036003,7.44,,,0.27155925632657385,heavy_dcbh,-1.5451475991143768,4.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,baseline,eddington_eps0p1,pbh,1.0344533460036003,7.44,,,0.3828540335095959,pbh,-1.5451475991143768,2.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,baseline,subeddington_eps0p1,light_popiii,1.0344533460036003,7.44,,,0.661090976467151,light_popiii,4.744455720265687,1.0,2.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,baseline,subeddington_eps0p1,intermediate_cluster,1.0344533460036003,7.44,,,0.4385014221011069,intermediate_cluster,4.744455720265687,3.0,4.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,baseline,subeddington_eps0p1,heavy_dcbh,1.0344533460036003,7.44,,,0.27155925632657385,heavy_dcbh,4.744455720265687,4.0,6.0,True
GS159717_juodzbalis25,GS-159717,5.077,robust,baseline,subeddington_eps0p1,pbh,1.0344533460036003,7.44,,,0.3828540335095959,pbh,4.744455720265687,2.0,6.0,True
GS159717_juodzbalis25,GS-159717,5.077,robust,baseline,supercritical_eps0p05,light_popiii,1.0344533460036003,7.44,,,0.3131483572739136,light_popiii,-30.497289862927364,1.0,2.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,baseline,supercritical_eps0p05,intermediate_cluster,1.0344533460036003,7.44,,,0.20771119994262957,intermediate_cluster,-30.497289862927364,3.0,4.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,baseline,supercritical_eps0p05,heavy_dcbh,1.0344533460036003,7.44,,,0.12863333194416654,heavy_dcbh,-30.497289862927364,4.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,baseline,supercritical_eps0p05,pbh,1.0344533460036003,7.44,,,0.18135191060980857,pbh,-30.497289862927364,2.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,baseline,merger_boost_x2,light_popiii,1.0344533460036003,7.44,,,0.6275879101743221,light_popiii,-1.846177594778358,1.0,2.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,baseline,merger_boost_x2,intermediate_cluster,1.0344533460036003,7.44,,,0.404998355808278,intermediate_cluster,-1.846177594778358,3.0,4.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,baseline,merger_boost_x2,heavy_dcbh,1.0344533460036003,7.44,,,0.23805619003374495,heavy_dcbh,-1.846177594778358,4.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,baseline,merger_boost_x2,pbh,1.0344533460036003,7.44,,,0.349350967216767,pbh,-1.846177594778358,2.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_minus_0p3dex,eddington_eps0p1,light_popiii,1.0344533460036003,7.140000000000001,,,0.6277025433122444,light_popiii,-1.8451475991143766,1.0,2.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_minus_0p3dex,eddington_eps0p1,intermediate_cluster,1.0344533460036003,7.140000000000001,,,0.4051129889462003,intermediate_cluster,-1.8451475991143766,3.0,4.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_minus_0p3dex,eddington_eps0p1,heavy_dcbh,1.0344533460036003,7.140000000000001,,,0.23817082317166724,heavy_dcbh,-1.8451475991143766,4.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_minus_0p3dex,eddington_eps0p1,pbh,1.0344533460036003,7.140000000000001,,,0.3494656003546893,pbh,-1.8451475991143766,2.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_minus_0p3dex,subeddington_eps0p1,light_popiii,1.0344533460036003,7.140000000000001,,,0.6277025433122444,light_popiii,4.444455720265688,1.0,2.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_minus_0p3dex,subeddington_eps0p1,intermediate_cluster,1.0344533460036003,7.140000000000001,,,0.4051129889462003,intermediate_cluster,4.444455720265688,3.0,4.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_minus_0p3dex,subeddington_eps0p1,heavy_dcbh,1.0344533460036003,7.140000000000001,,,0.23817082317166724,heavy_dcbh,4.444455720265688,4.0,6.0,True
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_minus_0p3dex,subeddington_eps0p1,pbh,1.0344533460036003,7.140000000000001,,,0.3494656003546893,pbh,4.444455720265688,2.0,6.0,True
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_minus_0p3dex,supercritical_eps0p05,light_popiii,1.0344533460036003,7.140000000000001,,,0.29733278367422106,light_popiii,-30.797289862927364,1.0,2.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_minus_0p3dex,supercritical_eps0p05,intermediate_cluster,1.0344533460036003,7.140000000000001,,,0.191895626342937,intermediate_cluster,-30.797289862927364,3.0,4.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_minus_0p3dex,supercritical_eps0p05,heavy_dcbh,1.0344533460036003,7.140000000000001,,,0.11281775834447395,heavy_dcbh,-30.797289862927364,4.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_minus_0p3dex,supercritical_eps0p05,pbh,1.0344533460036003,7.140000000000001,,,0.16553633701011597,pbh,-30.797289862927364,2.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_minus_0p3dex,merger_boost_x2,light_popiii,1.0344533460036003,7.140000000000001,,,0.5941994770194156,light_popiii,-2.146177594778358,1.0,2.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_minus_0p3dex,merger_boost_x2,intermediate_cluster,1.0344533460036003,7.140000000000001,,,0.37160992265337145,intermediate_cluster,-2.146177594778358,3.0,4.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_minus_0p3dex,merger_boost_x2,heavy_dcbh,1.0344533460036003,7.140000000000001,,,0.20466775687883834,heavy_dcbh,-2.146177594778358,4.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_minus_0p3dex,merger_boost_x2,pbh,1.0344533460036003,7.140000000000001,,,0.3159625340618604,pbh,-2.146177594778358,2.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_plus_0p3dex,eddington_eps0p1,light_popiii,1.0344533460036003,7.74,,,0.6944794096220577,light_popiii,-1.245147599114377,1.0,2.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_plus_0p3dex,eddington_eps0p1,intermediate_cluster,1.0344533460036003,7.74,,,0.4718898552560135,intermediate_cluster,-1.245147599114377,3.0,4.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_plus_0p3dex,eddington_eps0p1,heavy_dcbh,1.0344533460036003,7.74,,,0.3049476894814805,heavy_dcbh,-1.245147599114377,4.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_plus_0p3dex,eddington_eps0p1,pbh,1.0344533460036003,7.74,,,0.4162424666645025,pbh,-1.245147599114377,2.0,6.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_plus_0p3dex,subeddington_eps0p1,light_popiii,1.0344533460036003,7.74,,,0.6944794096220577,light_popiii,5.044455720265687,1.0,2.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_plus_0p3dex,subeddington_eps0p1,intermediate_cluster,1.0344533460036003,7.74,,,0.4718898552560135,intermediate_cluster,5.044455720265687,3.0,4.0,False
GS159717_juodzbalis25,GS-159717,5.077,robust,mbh_plus_0p3dex,subeddington_eps0p1,heavy_dcbh,1.0344533460036003,7.74,,,0.3049476894814805,heavy_dcbh,5.044455720265687,4.0,6.0,True
