interpretation_variant,growth_config,seed_model,n_rows,n_objects,median_required_fedd,max_required_fedd,median_required_log_mseed,min_required_log_mseed,max_required_log_mseed,feasible_seed_model_fraction,mean_feasibility_score,median_feasibility_score
baseline,fedd2_spin_plus1_eps0p423_merger_boost_x2,intermediate_cluster,23,23,2.7591148121600604,5.912358831444261,4.418650277429112,2.4136554816318183,6.395494867551147,0.30434782608695654,0.3093819311931944,0.14579670465305342
baseline,fedd2_spin_plus1_eps0p423_merger_boost_x2,light_popiii,23,23,4.411789025212019,9.263114901447572,4.418650277429112,2.4136554816318183,6.395494867551147,0.0,0.010774121850585398,0.0
baseline,fedd2_spin_plus1_eps0p423_merger_boost_x2,pbh,23,23,2.345946258897071,5.0746698139434345,4.418650277429112,2.4136554816318183,6.395494867551147,0.9565217391304348,0.7181896882858321,0.7308107482205858
baseline,fedd2_spin_plus1_eps0p423_no_merger_boost,heavy_dcbh,23,23,1.7683614079655945,3.9036308215538567,4.719680273093093,2.7146854772957996,6.696524863215128,0.6521739130434783,0.6975276757357377,0.7696975262474772
baseline,fedd2_spin_plus1_eps0p423_no_merger_boost,intermediate_cluster,23,23,3.007867067754563,6.4166978740563385,4.719680273093093,2.7146854772957996,6.696524863215128,0.13043478260869565,0.2622929166445743,0.0
baseline,fedd2_spin_plus1_eps0p423_no_merger_boost,light_popiii,23,23,4.6605412808065205,9.76745394405965,4.719680273093093,2.7146854772957996,6.696524863215128,0.0,0.003074330607046972,0.0
baseline,fedd2_spin_plus1_eps0p423_no_merger_boost,pbh,23,23,2.5946985144915735,5.579008856555512,4.719680273093093,2.7146854772957996,6.696524863215128,0.8695652173913043,0.6748379875431222,0.6810602971016853
mbh_minus_0p3dex,fedd0p3_eps0p1_merger_boost_x2,heavy_dcbh,23,23,0.19513756786457725,0.4810654179931085,4.147044039948955,2.1529007371473905,6.117473372097188,0.5217391304347826,0.7726708668302906,1.0
mbh_minus_0p3dex,fedd0p3_eps0p1_merger_boost_x2,intermediate_cluster,23,23,0.3811535201652565,0.8210944081128586,4.147044039948955,2.1529007371473905,6.117473372097188,0.34782608695652173,0.6728941374645772,0.6245158059482542
mbh_minus_0p3dex,fedd0p3_eps0p1_merger_boost_x2,light_popiii,23,23,0.6319974045217488,1.3296741762805735,4.147044039948955,2.1529007371473905,6.117473372097188,0.0,0.4179090201361376,0.4
mbh_minus_0p3dex,fedd0p3_eps0p1_merger_boost_x2,pbh,23,23,0.31844254907613345,0.69394946607093,4.147044039948955,2.1529007371473905,6.117473372097188,0.9565217391304348,0.9938709544992771,1.0
mbh_minus_0p3dex,fedd0p3_eps0p1_no_merger_boost,heavy_dcbh,23,23,0.23388247074628826,0.5298416334756031,4.448074035612937,2.4539307328113718,6.418503367761169,0.5652173913043478,0.8393479116063659,1.0
mbh_minus_0p3dex,fedd0p3_eps0p1_no_merger_boost,intermediate_cluster,23,23,0.41890928687534207,0.8976432908160166,4.448074035612937,2.4539307328113718,6.418503367761169,0.30434782608695654,0.6133302557420847,0.4
mbh_minus_0p3dex,fedd0p3_eps0p1_no_merger_boost,light_popiii,23,23,0.6697531712318343,1.4062230589837312,4.448074035612937,2.4539307328113718,6.418503367761169,0.0,0.3951342317059089,0.4
mbh_minus_0p3dex,fedd0p3_eps0p1_no_merger_boost,pbh,23,23,0.356198315786219,0.7704983487740878,4.448074035612937,2.4539307328113718,6.418503367761169,0.9565217391304348,0.9781650416820259,1.0
mbh_minus_0p3dex,fedd0p3_spin_0_eps0p057_merger_boost_x2,heavy_dcbh,23,23,0.10653370548625615,0.2626335980351414,2.1576841655284973,-0.5967502303670082,4.577587454790216,0.17391304347826086,0.5373106860101194,0.4
mbh_minus_0p3dex,fedd0p3_spin_0_eps0p057_merger_boost_x2,intermediate_cluster,23,23,0.20808754206937236,0.4482695505921903,2.1576841655284973,-0.5967502303670082,4.577587454790216,0.13043478260869565,0.533077559540548,0.4
mbh_minus_0p3dex,fedd0p3_spin_0_eps0p057_merger_boost_x2,light_popiii,23,23,0.3450336401042144,0.7259243754993477,2.1576841655284973,-0.5967502303670082,4.577587454790216,0.21739130434782608,0.6115932945922777,0.42625294626047144
mbh_minus_0p3dex,fedd0p3_spin_0_eps0p057_merger_boost_x2,pbh,23,23,0.17385101756066187,0.378855844365401,2.1576841655284973,-0.5967502303670082,4.577587454790216,0.5217391304347826,0.7318197075744252,1.0
mbh_minus_0p3dex,fedd0p3_spin_0_eps0p057_no_merger_boost,heavy_dcbh,23,23,0.12768615766582989,0.28926256052458077,2.4587141611924785,-0.295720234703027,4.878617450454197,0.2608695652173913,0.5565217391304348,0.4
mbh_minus_0p3dex,fedd0p3_spin_0_eps0p057_no_merger_boost,intermediate_cluster,23,23,0.2286999837181862,0.49006076596113296,2.4587141611924785,-0.295720234703027,4.878617450454197,0.08695652173913043,0.5383437624627124,0.4
mbh_minus_0p3dex,fedd0p3_spin_0_eps0p057_no_merger_boost,light_popiii,23,23,0.36564608175302826,0.7677155908682902,2.4587141611924785,-0.295720234703027,4.878617450454197,0.30434782608695654,0.6273081331649333,0.4
mbh_minus_0p3dex,fedd0p3_spin_0_eps0p057_no_merger_boost,pbh,23,23,0.1944634592094757,0.4206470597343435,2.4587141611924785,-0.295720234703027,4.878617450454197,0.5652173913043478,0.7569236656180837,1.0
mbh_minus_0p3dex,fedd0p3_spin_minus1_eps0p038_merger_boost_x2,heavy_dcbh,23,23,0.06889807205588996,0.16985186499550825,-0.23559713919732772,-3.9046928201865523,3.3875890775246082,0.0,0.4,0.4
mbh_minus_0p3dex,fedd0p3_spin_minus1_eps0p038_merger_boost_x2,intermediate_cluster,23,23,0.1345755355264371,0.28990738335996946,-0.23559713919732772,-3.9046928201865523,3.3875890775246082,0.043478260869565216,0.4529976955502539,0.4
mbh_minus_0p3dex,fedd0p3_spin_minus1_eps0p038_merger_boost_x2,light_popiii,23,23,0.22314207967423982,0.4694738599581836,-0.23559713919732772,-3.9046928201865523,3.3875890775246082,0.08695652173913043,0.4680267961201684,0.4
mbh_minus_0p3dex,fedd0p3_spin_minus1_eps0p038_merger_boost_x2,pbh,23,23,0.11243389948948643,0.24501576421041596,-0.23559713919732772,-3.9046928201865523,3.3875890775246082,0.21739130434782608,0.5538255099393541,0.4
mbh_minus_0p3dex,fedd0p3_spin_minus1_eps0p038_no_merger_boost,heavy_dcbh,23,23,0.08257790387789535,0.18707349610274196,0.06543285646665353,-3.603662824522571,3.6886190731885895,0.0,0.40984099512288297,0.4
mbh_minus_0p3dex,fedd0p3_spin_minus1_eps0p038_no_merger_boost,intermediate_cluster,23,23,0.14790612872683057,0.31693483119584787,0.06543285646665353,-3.603662824522571,3.6886190731885895,0.13043478260869565,0.5001819697455968,0.4
mbh_minus_0p3dex,fedd0p3_spin_minus1_eps0p038_no_merger_boost,light_popiii,23,23,0.23647267287463328,0.49650130779406193,0.06543285646665353,-3.603662824522571,3.6886190731885895,0.043478260869565216,0.4631192441870233,0.4
mbh_minus_0p3dex,fedd0p3_spin_minus1_eps0p038_no_merger_boost,pbh,23,23,0.12576449268987985,0.27204321204629434,0.06543285646665353,-3.603662824522571,3.6886190731885895,0.2608695652173913,0.5565217391304348,0.4
mbh_minus_0p3dex,fedd0p3_spin_plus1_eps0p423_merger_boost_x2,heavy_dcbh,23,23,1.2856555272806132,3.16947894961783,6.423627204576615,4.957172825930389,7.6879487338182875,0.21739130434782608,0.5279295811963999,0.4259916110497024
mbh_minus_0p3dex,fedd0p3_spin_plus1_eps0p423_merger_boost_x2,intermediate_cluster,23,23,2.5112136802022667,5.409745420943766,6.423627204576615,4.957172825930389,7.6879487338182875,0.0,0.11876184495641846,0.09775726395954668
mbh_minus_0p3dex,fedd0p3_spin_plus1_eps0p423_merger_boost_x2,light_popiii,23,23,4.163887893254224,8.760501490947076,6.423627204576615,4.957172825930389,7.6879487338182875,0.0,0.00945311886636015,0.0
mbh_minus_0p3dex,fedd0p3_spin_plus1_eps0p423_merger_boost_x2,pbh,23,23,2.0980451269392777,4.572056403442938,6.423627204576615,4.957172825930389,7.6879487338182875,0.21739130434782608,0.4140998576511736,0.2815326243169213
mbh_minus_0p3dex,fedd0p3_spin_plus1_eps0p423_no_merger_boost,heavy_dcbh,23,23,1.540924664274221,3.4908389610248536,6.724657200240596,5.25820282159437,7.988978729482269,0.17391304347826086,0.3756976718420367,0.3023212822792969
mbh_minus_0p3dex,fedd0p3_spin_plus1_eps0p423_no_merger_boost,intermediate_cluster,23,23,2.759965935796769,5.914084463555843,6.724657200240596,5.25820282159437,7.988978729482269,0.0,0.09181532421422862,0.04800681284064617
mbh_minus_0p3dex,fedd0p3_spin_plus1_eps0p423_no_merger_boost,light_popiii,23,23,4.412640148848727,9.264840533559154,6.724657200240596,5.25820282159437,7.988978729482269,0.0,0.006258259015944247,0.0
mbh_minus_0p3dex,fedd0p3_spin_plus1_eps0p423_no_merger_boost,pbh,23,23,2.34679738253378,5.076395446055016,6.724657200240596,5.25820282159437,7.988978729482269,0.17391304347826086,0.26967371221457664,0.1582980743364877
mbh_minus_0p3dex,fedd1_eps0p1_merger_boost_x2,heavy_dcbh,23,23,0.19513756786457725,0.4810654179931085,-1.4341165436208616,-5.561260886292741,2.796450220457282,0.0,0.4,0.4
mbh_minus_0p3dex,fedd1_eps0p1_merger_boost_x2,intermediate_cluster,23,23,0.3811535201652565,0.8210944081128586,-1.4341165436208616,-5.561260886292741,2.796450220457282,0.0,0.4154669680238582,0.4
mbh_minus_0p3dex,fedd1_eps0p1_merger_boost_x2,light_popiii,23,23,0.6319974045217488,1.3296741762805735,-1.4341165436208616,-5.561260886292741,2.796450220457282,0.17391304347826086,0.5238942514474386,0.4
mbh_minus_0p3dex,fedd1_eps0p1_merger_boost_x2,pbh,23,23,0.31844254907613345,0.69394946607093,-1.4341165436208616,-5.561260886292741,2.796450220457282,0.08695652173913043,0.48024629423974924,0.4
mbh_minus_0p3dex,fedd1_eps0p1_no_merger_boost,heavy_dcbh,23,23,0.23388247074628826,0.5298416334756031,-1.1330865479568804,-5.26023089062876,3.097480216121263,0.0,0.4,0.4
mbh_minus_0p3dex,fedd1_eps0p1_no_merger_boost,intermediate_cluster,23,23,0.41890928687534207,0.8976432908160166,-1.1330865479568804,-5.26023089062876,3.097480216121263,0.043478260869565216,0.42608695652173917,0.4
mbh_minus_0p3dex,fedd1_eps0p1_no_merger_boost,light_popiii,23,23,0.6697531712318343,1.4062230589837312,-1.1330865479568804,-5.26023089062876,3.097480216121263,0.08695652173913043,0.4982648652139944,0.4
mbh_minus_0p3dex,fedd1_eps0p1_no_merger_boost,pbh,23,23,0.356198315786219,0.7704983487740878,-1.1330865479568804,-5.26023089062876,3.097480216121263,0.17391304347826086,0.519555944912958,0.4
mbh_minus_0p3dex,fedd1_spin_0_eps0p057_merger_boost_x2,heavy_dcbh,23,23,0.10653370548625615,0.2626335980351414,-8.065316125022385,-14.727463060469862,-0.4742183453307405,0.0,0.4,0.4
mbh_minus_0p3dex,fedd1_spin_0_eps0p057_merger_boost_x2,intermediate_cluster,23,23,0.20808754206937236,0.4482695505921903,-8.065316125022385,-14.727463060469862,-0.4742183453307405,0.0,0.4,0.4
mbh_minus_0p3dex,fedd1_spin_0_eps0p057_merger_boost_x2,light_popiii,23,23,0.3450336401042144,0.7259243754993477,-8.065316125022385,-14.727463060469862,-0.4742183453307405,0.0,0.4,0.4
mbh_minus_0p3dex,fedd1_spin_0_eps0p057_merger_boost_x2,pbh,23,23,0.17385101756066187,0.378855844365401,-8.065316125022385,-14.727463060469862,-0.4742183453307405,0.0,0.4,0.4
mbh_minus_0p3dex,fedd1_spin_0_eps0p057_no_merger_boost,heavy_dcbh,23,23,0.12768615766582989,0.28926256052458077,-7.764286129358403,-14.426433064805881,-0.17318834966675922,0.0,0.4,0.4
mbh_minus_0p3dex,fedd1_spin_0_eps0p057_no_merger_boost,intermediate_cluster,23,23,0.2286999837181862,0.49006076596113296,-7.764286129358403,-14.426433064805881,-0.17318834966675922,0.0,0.4,0.4
mbh_minus_0p3dex,fedd1_spin_0_eps0p057_no_merger_boost,light_popiii,23,23,0.36564608175302826,0.7677155908682902,-7.764286129358403,-14.426433064805881,-0.17318834966675922,0.0,0.4,0.4
mbh_minus_0p3dex,fedd1_spin_0_eps0p057_no_merger_boost,pbh,23,23,0.1944634592094757,0.4206470597343435,-7.764286129358403,-14.426433064805881,-0.17318834966675922,0.0,0.4,0.4
mbh_minus_0p3dex,fedd1_spin_minus1_eps0p038_merger_boost_x2,heavy_dcbh,23,23,0.06889807205588996,0.16985186499550825,-16.164903257793807,-26.721184243191445,-4.408966418368684,0.0,0.4,0.4
mbh_minus_0p3dex,fedd1_spin_minus1_eps0p038_merger_boost_x2,intermediate_cluster,23,23,0.1345755355264371,0.28990738335996946,-16.164903257793807,-26.721184243191445,-4.408966418368684,0.0,0.4,0.4
mbh_minus_0p3dex,fedd1_spin_minus1_eps0p038_merger_boost_x2,light_popiii,23,23,0.22314207967423982,0.4694738599581836,-16.164903257793807,-26.721184243191445,-4.408966418368684,0.0,0.4,0.4
mbh_minus_0p3dex,fedd1_spin_minus1_eps0p038_merger_boost_x2,pbh,23,23,0.11243389948948643,0.24501576421041596,-16.164903257793807,-26.721184243191445,-4.408966418368684,0.0,0.4,0.4
mbh_minus_0p3dex,fedd1_spin_minus1_eps0p038_no_merger_boost,heavy_dcbh,23,23,0.08257790387789535,0.18707349610274196,-15.863873262129825,-26.420154247527464,-4.107936422704703,0.0,0.4,0.4
mbh_minus_0p3dex,fedd1_spin_minus1_eps0p038_no_merger_boost,intermediate_cluster,23,23,0.14790612872683057,0.31693483119584787,-15.863873262129825,-26.420154247527464,-4.107936422704703,0.0,0.4,0.4
mbh_minus_0p3dex,fedd1_spin_minus1_eps0p038_no_merger_boost,light_popiii,23,23,0.23647267287463328,0.49650130779406193,-15.863873262129825,-26.420154247527464,-4.107936422704703,0.0,0.4,0.4
mbh_minus_0p3dex,fedd1_spin_minus1_eps0p038_no_merger_boost,pbh,23,23,0.12576449268987985,0.27204321204629434,-15.863873262129825,-26.420154247527464,-4.107936422704703,0.0,0.4,0.4
mbh_minus_0p3dex,fedd1_spin_plus1_eps0p423_merger_boost_x2,heavy_dcbh,23,23,1.2856555272806132,3.16947894961783,5.40958672162861,3.7863127429839185,7.032232435943582,0.6956521739130435,0.812653696247164,0.9343442565416403
mbh_minus_0p3dex,fedd1_spin_plus1_eps0p423_merger_boost_x2,intermediate_cluster,23,23,2.5112136802022667,5.409745420943766,5.40958672162861,3.7863127429839185,7.032232435943582,0.08695652173913043,0.17932223099661243,0.09775726395954668
