catalogue_release,observable_id,measurement_id,object_id,observable_name,value,err_plus,err_minus,censoring,unit,uncertainty_kind,source_location
v3-dataset-catalogue,JADES118010013268_baccus26__log_mbh,JADES118010013268_baccus26,JADES_1180_10013268,log_mbh,5.81,0.0287,0.0425,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118010013268_baccus26__halpha_broad_fwhm,JADES118010013268_baccus26,JADES_1180_10013268,halpha_broad_fwhm,1240.0,440.0,180.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118010013268_baccus26__log_lbol,JADES118010013268_baccus26,JADES_1180_10013268,log_lbol,43.7,0.0139,0.013,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118010013268_baccus26__edd_ratio,JADES118010013268_baccus26,JADES_1180_10013268,edd_ratio,0.5783,0.0292,0.03,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,AURORA1914927605_baccus26__log_mbh,AURORA1914927605_baccus26,AURORA_1914_927605,log_mbh,6.32,0.0131,0.0162,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,AURORA1914927605_baccus26__halpha_broad_fwhm,AURORA1914927605_baccus26,AURORA_1914_927605,halpha_broad_fwhm,1500.0,130.0,110.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,AURORA1914927605_baccus26__log_lbol,AURORA1914927605_baccus26,AURORA_1914_927605,log_lbol,44.2,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,AURORA1914927605_baccus26__edd_ratio,AURORA1914927605_baccus26,AURORA_1914_927605,edd_ratio,0.6152,0.0113,0.01,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES4233119559_baccus26__log_mbh,RUBIES4233119559_baccus26,RUBIES_4233_119559,log_mbh,6.39,0.05,0.0477,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES4233119559_baccus26__halpha_broad_fwhm,RUBIES4233119559_baccus26,RUBIES_4233_119559,halpha_broad_fwhm,1690.0,220.0,210.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES4233119559_baccus26__log_lbol,RUBIES4233119559_baccus26,RUBIES_4233_119559,log_lbol,43.8,0.0261,0.0321,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES4233119559_baccus26__edd_ratio,RUBIES4233119559_baccus26,RUBIES_4233_119559,edd_ratio,0.225,0.0103,0.01,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,EXCELS354342268_baccus26__log_mbh,EXCELS354342268_baccus26,EXCELS_3543_42268,log_mbh,6.86,0.01,0.01,detection,log10(Msun),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,EXCELS354342268_baccus26__halpha_broad_fwhm,EXCELS354342268_baccus26,EXCELS_3543_42268,halpha_broad_fwhm,2220.0,60.0,60.0,detection,km/s,published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,EXCELS354342268_baccus26__log_lbol,EXCELS354342268_baccus26,EXCELS_3543_42268,log_lbol,44.3,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,EXCELS354342268_baccus26__edd_ratio,EXCELS354342268_baccus26,EXCELS_3543_42268,edd_ratio,0.2326,0.0018,0.0,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GDN26743761_baccus26__log_mbh,GDN26743761_baccus26,GDN_2674_3761,log_mbh,5.91,0.0326,0.0404,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GDN26743761_baccus26__halpha_broad_fwhm,GDN26743761_baccus26,GDN_2674_3761,halpha_broad_fwhm,1430.0,350.0,310.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GDN26743761_baccus26__log_lbol,GDN26743761_baccus26,GDN_2674_3761,log_lbol,43.8,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GDN26743761_baccus26__edd_ratio,GDN26743761_baccus26,GDN_2674_3761,edd_ratio,0.6491,0.0364,0.04,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,EXCELS354389922_baccus26__log_mbh,EXCELS354389922_baccus26,EXCELS_3543_89922,log_mbh,5.93,0.0203,0.0182,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,EXCELS354389922_baccus26__halpha_broad_fwhm,EXCELS354389922_baccus26,EXCELS_3543_89922,halpha_broad_fwhm,880.0,80.0,60.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,EXCELS354389922_baccus26__log_lbol,EXCELS354389922_baccus26,EXCELS_3543_89922,log_lbol,44.4,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,EXCELS354389922_baccus26__edd_ratio,EXCELS354389922_baccus26,EXCELS_3543_89922,edd_ratio,2.458,0.0864,0.07,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118172127_baccus26__log_mbh,JADES118172127_baccus26,JADES_1181_72127,log_mbh,6.7,0.0254,0.0384,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118172127_baccus26__halpha_broad_fwhm,JADES118172127_baccus26,JADES_1181_72127,halpha_broad_fwhm,2250.0,270.0,210.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118172127_baccus26__log_lbol,JADES118172127_baccus26,JADES_1181_72127,log_lbol,43.9,0.0144,0.0182,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118172127_baccus26__edd_ratio,JADES118172127_baccus26,JADES_1181_72127,edd_ratio,0.1414,0.0041,0.0,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES423341683_baccus26__log_mbh,RUBIES423341683_baccus26,RUBIES_4233_41683,log_mbh,5.75,0.0341,0.061,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES423341683_baccus26__halpha_broad_fwhm,RUBIES423341683_baccus26,RUBIES_4233_41683,halpha_broad_fwhm,1080.0,350.0,200.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES423341683_baccus26__log_lbol,RUBIES423341683_baccus26,RUBIES_4233_41683,log_lbol,44.0,0.018,0.0243,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES423341683_baccus26__edd_ratio,RUBIES423341683_baccus26,RUBIES_4233_41683,edd_ratio,1.3537,0.08,0.1,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GDN476237583_baccus26__log_mbh,GDN476237583_baccus26,GDN_4762_37583,log_mbh,6.03,0.0287,0.0276,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GDN476237583_baccus26__halpha_broad_fwhm,GDN476237583_baccus26,GDN_4762_37583,halpha_broad_fwhm,1100.0,170.0,140.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GDN476237583_baccus26__log_lbol,GDN476237583_baccus26,GDN_4762_37583,log_lbol,44.4,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GDN476237583_baccus26__edd_ratio,GDN476237583_baccus26,GDN_4762_37583,edd_ratio,1.8828,0.1364,0.09,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES423354059_baccus26__log_mbh,RUBIES423354059_baccus26,RUBIES_4233_54059,log_mbh,5.59,0.048,0.0591,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES423354059_baccus26__halpha_broad_fwhm,RUBIES423354059_baccus26,RUBIES_4233_54059,halpha_broad_fwhm,1030.0,350.0,170.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES423354059_baccus26__log_lbol,RUBIES423354059_baccus26,RUBIES_4233_54059,log_lbol,44.0,0.0212,0.0145,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES423354059_baccus26__edd_ratio,RUBIES423354059_baccus26,RUBIES_4233_54059,edd_ratio,2.0645,0.2173,0.14,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,AURORA1914928583_baccus26__log_mbh,AURORA1914928583_baccus26,AURORA_1914_928583,log_mbh,6.86,0.01,0.0113,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,AURORA1914928583_baccus26__halpha_broad_fwhm,AURORA1914928583_baccus26,AURORA_1914_928583,halpha_broad_fwhm,2350.0,180.0,130.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,AURORA1914928583_baccus26__log_lbol,AURORA1914928583_baccus26,AURORA_1914_928583,log_lbol,44.3,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,AURORA1914928583_baccus26__edd_ratio,AURORA1914928583_baccus26,AURORA_1914_928583,edd_ratio,0.2463,0.0031,0.0,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118128746_baccus26__log_mbh,JADES118128746_baccus26,JADES_1181_28746,log_mbh,5.51,0.0296,0.0379,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118128746_baccus26__halpha_broad_fwhm,JADES118128746_baccus26,JADES_1181_28746,halpha_broad_fwhm,860.0,280.0,130.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118128746_baccus26__log_lbol,JADES118128746_baccus26,JADES_1181_28746,log_lbol,43.9,0.0158,0.0116,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118128746_baccus26__edd_ratio,JADES118128746_baccus26,JADES_1181_28746,edd_ratio,2.0495,0.1509,0.11,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118016375_baccus26__log_mbh,JADES118016375_baccus26,JADES_1180_16375,log_mbh,6.21,0.0446,0.0561,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118016375_baccus26__halpha_broad_fwhm,JADES118016375_baccus26,JADES_1180_16375,halpha_broad_fwhm,1380.0,400.0,420.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118016375_baccus26__log_lbol,JADES118016375_baccus26,JADES_1180_16375,log_lbol,44.6,0.01,0.0136,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118016375_baccus26__edd_ratio,JADES118016375_baccus26,JADES_1180_16375,edd_ratio,1.8975,0.1722,0.17,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,AURORA19148769_baccus26__log_mbh,AURORA19148769_baccus26,AURORA_1914_8769,log_mbh,6.39,0.01,0.01,detection,log10(Msun),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,AURORA19148769_baccus26__halpha_broad_fwhm,AURORA19148769_baccus26,AURORA_1914_8769,halpha_broad_fwhm,1630.0,100.0,80.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,AURORA19148769_baccus26__log_lbol,AURORA19148769_baccus26,AURORA_1914_8769,log_lbol,44.2,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,AURORA19148769_baccus26__edd_ratio,AURORA19148769_baccus26,AURORA_1914_8769,edd_ratio,0.5263,0.0064,0.01,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GTO12151472_baccus26__log_mbh,GTO12151472_baccus26,GTO_1215_1472,log_mbh,8.02,0.01,0.01,detection,log10(Msun),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GTO12151472_baccus26__halpha_broad_fwhm,GTO12151472_baccus26,GTO_1215_1472,halpha_broad_fwhm,3280.0,50.0,50.0,detection,km/s,published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GTO12151472_baccus26__log_lbol,GTO12151472_baccus26,GTO_1215_1472,log_lbol,45.4,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GTO12151472_baccus26__edd_ratio,GTO12151472_baccus26,GTO_1215_1472,edd_ratio,0.1949,0.001,0.0,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GTO12156001_baccus26__log_mbh,GTO12156001_baccus26,GTO_1215_6001,log_mbh,6.38,0.0207,0.03,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GTO12156001_baccus26__halpha_broad_fwhm,GTO12156001_baccus26,GTO_1215_6001,halpha_broad_fwhm,1150.0,590.0,250.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GTO12156001_baccus26__log_lbol,GTO12156001_baccus26,GTO_1215_6001,log_lbol,44.9,0.0196,0.0124,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GTO12156001_baccus26__edd_ratio,GTO12156001_baccus26,GTO_1215_6001,edd_ratio,2.6247,0.0935,0.08,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,VALENTINO356751909_baccus26__log_mbh,VALENTINO356751909_baccus26,VALENTINO_3567_51909,log_mbh,7.49,0.01,0.01,detection,log10(Msun),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,VALENTINO356751909_baccus26__halpha_broad_fwhm,VALENTINO356751909_baccus26,VALENTINO_3567_51909,halpha_broad_fwhm,2700.0,30.0,30.0,detection,km/s,published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,VALENTINO356751909_baccus26__log_lbol,VALENTINO356751909_baccus26,VALENTINO_3567_51909,log_lbol,44.9,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,VALENTINO356751909_baccus26__edd_ratio,VALENTINO356751909_baccus26,VALENTINO_3567_51909,edd_ratio,0.2067,0.0009,0.0,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GTO12133848_baccus26__log_mbh,GTO12133848_baccus26,GTO_1213_3848,log_mbh,6.82,0.046,0.0535,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GTO12133848_baccus26__halpha_broad_fwhm,GTO12133848_baccus26,GTO_1213_3848,halpha_broad_fwhm,1680.0,390.0,340.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GTO12133848_baccus26__log_lbol,GTO12133848_baccus26,GTO_1213_3848,log_lbol,44.5,0.0418,0.0217,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GTO12133848_baccus26__edd_ratio,GTO12133848_baccus26,GTO_1213_3848,edd_ratio,0.3552,0.0265,0.03,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GDS12109515_baccus26__log_mbh,GDS12109515_baccus26,GDS_1210_9515,log_mbh,5.59,0.0196,0.025,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GDS12109515_baccus26__halpha_broad_fwhm,GDS12109515_baccus26,GDS_1210_9515,halpha_broad_fwhm,1090.0,370.0,120.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GDS12109515_baccus26__log_lbol,GDS12109515_baccus26,GDS_1210_9515,log_lbol,44.0,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GDS12109515_baccus26__edd_ratio,GDS12109515_baccus26,GDS_1210_9515,edd_ratio,1.9821,0.0588,0.06,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GTO12154446_baccus26__log_mbh,GTO12154446_baccus26,GTO_1215_4446,log_mbh,7.33,0.01,0.01,detection,log10(Msun),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GTO12154446_baccus26__halpha_broad_fwhm,GTO12154446_baccus26,GTO_1215_4446,halpha_broad_fwhm,2350.0,120.0,120.0,detection,km/s,published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GTO12154446_baccus26__log_lbol,GTO12154446_baccus26,GTO_1215_4446,log_lbol,44.9,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GTO12154446_baccus26__edd_ratio,GTO12154446_baccus26,GTO_1215_4446,edd_ratio,0.2679,0.003,0.0,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GOODSN12112066_baccus26__log_mbh,GOODSN12112066_baccus26,GOODSN_1211_2066,log_mbh,6.57,0.0419,0.0472,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GOODSN12112066_baccus26__halpha_broad_fwhm,GOODSN12112066_baccus26,GOODSN_1211_2066,halpha_broad_fwhm,1740.0,440.0,350.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GOODSN12112066_baccus26__log_lbol,GOODSN12112066_baccus26,GOODSN_1211_2066,log_lbol,44.5,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GOODSN12112066_baccus26__edd_ratio,GOODSN12112066_baccus26,GOODSN_1211_2066,edd_ratio,0.6392,0.0405,0.03,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES423342658_baccus26__log_mbh,RUBIES423342658_baccus26,RUBIES_4233_42658,log_mbh,6.56,0.0224,0.0215,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES423342658_baccus26__halpha_broad_fwhm,RUBIES423342658_baccus26,RUBIES_4233_42658,halpha_broad_fwhm,1680.0,260.0,210.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES423342658_baccus26__log_lbol,RUBIES423342658_baccus26,RUBIES_4233_42658,log_lbol,44.3,0.0105,0.0101,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES423342658_baccus26__edd_ratio,RUBIES423342658_baccus26,RUBIES_4233_42658,edd_ratio,0.4024,0.0093,0.01,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,EGS410671365_baccus26__log_mbh,EGS410671365_baccus26,EGS_4106_71365,log_mbh,5.79,0.0267,0.0299,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,EGS410671365_baccus26__halpha_broad_fwhm,EGS410671365_baccus26,EGS_4106_71365,halpha_broad_fwhm,1010.0,200.0,100.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,EGS410671365_baccus26__log_lbol,EGS410671365_baccus26,EGS_4106_71365,log_lbol,43.8,0.0176,0.0193,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,EGS410671365_baccus26__edd_ratio,EGS410671365_baccus26,EGS_4106_71365,edd_ratio,0.7263,0.0295,0.03,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES423348449_baccus26__log_mbh,RUBIES423348449_baccus26,RUBIES_4233_48449,log_mbh,5.59,0.068,0.114,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES423348449_baccus26__halpha_broad_fwhm,RUBIES423348449_baccus26,RUBIES_4233_48449,halpha_broad_fwhm,1030.0,300.0,230.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES423348449_baccus26__log_lbol,RUBIES423348449_baccus26,RUBIES_4233_48449,log_lbol,43.9,0.0195,0.0328,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES423348449_baccus26__edd_ratio,RUBIES423348449_baccus26,RUBIES_4233_48449,edd_ratio,1.4932,0.1966,0.2,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,VALENTINO35671552_baccus26__log_mbh,VALENTINO35671552_baccus26,VALENTINO_3567_1552,log_mbh,7.2,0.01,0.01,detection,log10(Msun),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,VALENTINO35671552_baccus26__halpha_broad_fwhm,VALENTINO35671552_baccus26,VALENTINO_3567_1552,halpha_broad_fwhm,2640.0,100.0,80.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,VALENTINO35671552_baccus26__log_lbol,VALENTINO35671552_baccus26,VALENTINO_3567_1552,log_lbol,44.5,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,VALENTINO35671552_baccus26__edd_ratio,VALENTINO35671552_baccus26,VALENTINO_3567_1552,edd_ratio,0.1546,0.0013,0.0,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118139353_baccus26__log_mbh,JADES118139353_baccus26,JADES_1181_39353,log_mbh,5.96,0.0322,0.0454,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118139353_baccus26__halpha_broad_fwhm,JADES118139353_baccus26,JADES_1181_39353,halpha_broad_fwhm,1180.0,660.0,190.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118139353_baccus26__log_lbol,JADES118139353_baccus26,JADES_1181_39353,log_lbol,43.9,0.0205,0.0344,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118139353_baccus26__edd_ratio,JADES118139353_baccus26,JADES_1181_39353,edd_ratio,0.625,0.0294,0.04,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118168797_baccus26__log_mbh,JADES118168797_baccus26,JADES_1181_68797,log_mbh,7.82,0.01,0.01,detection,log10(Msun),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118168797_baccus26__halpha_broad_fwhm,JADES118168797_baccus26,JADES_1181_68797,halpha_broad_fwhm,3250.0,60.0,30.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118168797_baccus26__log_lbol,JADES118168797_baccus26,JADES_1181_68797,log_lbol,45.2,0.01,0.01,detection,log10(erg/s),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,JADES118168797_baccus26__edd_ratio,JADES118168797_baccus26,JADES_1181_68797,edd_ratio,0.185,0.0007,0.0,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES4233166271_baccus26__log_mbh,RUBIES4233166271_baccus26,RUBIES_4233_166271,log_mbh,6.4,0.0438,0.0444,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES4233166271_baccus26__halpha_broad_fwhm,RUBIES4233166271_baccus26,RUBIES_4233_166271,halpha_broad_fwhm,1610.0,390.0,360.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES4233166271_baccus26__log_lbol,RUBIES4233166271_baccus26,RUBIES_4233_166271,log_lbol,44.0,0.034,0.0301,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,RUBIES4233166271_baccus26__edd_ratio,RUBIES4233166271_baccus26,RUBIES_4233_166271,edd_ratio,0.2796,0.0181,0.02,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,VALENTINO356744330_baccus26__log_mbh,VALENTINO356744330_baccus26,VALENTINO_3567_44330,log_mbh,6.63,0.0241,0.028,detection,log10(Msun),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,VALENTINO356744330_baccus26__halpha_broad_fwhm,VALENTINO356744330_baccus26,VALENTINO_3567_44330,halpha_broad_fwhm,1830.0,670.0,390.0,detection,km/s,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,VALENTINO356744330_baccus26__log_lbol,VALENTINO356744330_baccus26,VALENTINO_3567_44330,log_lbol,44.2,0.0394,0.0541,detection,log10(erg/s),published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,VALENTINO356744330_baccus26__edd_ratio,VALENTINO356744330_baccus26,VALENTINO_3567_44330,edd_ratio,0.2703,0.0227,0.02,detection,dimensionless,published_asymmetric,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GDN267414_baccus26__log_mbh,GDN267414_baccus26,GDN_2674_14,log_mbh,7.69,0.01,0.01,detection,log10(Msun),published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
v3-dataset-catalogue,GDN267414_baccus26__halpha_broad_fwhm,GDN267414_baccus26,GDN_2674_14,halpha_broad_fwhm,3520.0,60.0,60.0,detection,km/s,published_symmetric_1sigma,"Table 1, z>=4 new non-cluster subset"
