catalogue_release,host_system_id,n_physical_objects,n_measurements,physical_object_ids,measurement_ids,source_keys,host_system_assignment_status,host_property_scope,log_mstar_msun_std,log_mstar_upper_limit_msun,host_mass_note
v3-dataset-catalogue,HZS-RUBIES-UDS-172350,1,1,HZA-RUBIES-UDS-172350,RUBIESUDS172350_taylor24,taylor24_ceers_rubies_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-RUBIES-UDS-174752,1,1,HZA-RUBIES-UDS-174752,RUBIESUDS174752_taylor24,taylor24_ceers_rubies_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-RUBIES-UDS-182791,1,1,HZA-RUBIES-UDS-182791,RUBIESUDS182791_taylor24,taylor24_ceers_rubies_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-RUBIES-UDS-19484,1,1,HZA-RUBIES-UDS-19484,RUBIESUDS19484_taylor24,taylor24_ceers_rubies_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-RUBIES-UDS-19521,1,1,HZA-RUBIES-UDS-19521,RUBIESUDS19521_taylor24,taylor24_ceers_rubies_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-RUBIES-UDS-29813,1,1,HZA-RUBIES-UDS-29813,RUBIESUDS29813_taylor24,taylor24_ceers_rubies_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-RUBIES-UDS-30969,1,1,HZA-RUBIES-UDS-30969,RUBIESUDS30969_taylor24,taylor24_ceers_rubies_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-RUBIES-UDS-31747,1,1,HZA-RUBIES-UDS-31747,RUBIESUDS31747_taylor24,taylor24_ceers_rubies_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-RUBIES-UDS-35974,1,1,HZA-RUBIES-UDS-35974,RUBIESUDS35974_taylor24,taylor24_ceers_rubies_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-RUBIES-UDS-47509,1,1,HZA-RUBIES-UDS-47509,RUBIESUDS47509_taylor24,taylor24_ceers_rubies_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-RUBIES-UDS-48507,1,1,HZA-RUBIES-UDS-48507,RUBIESUDS48507_taylor24,taylor24_ceers_rubies_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-RUBIES-UDS-50716,1,1,HZA-RUBIES-UDS-50716,RUBIESUDS50716_kocevski25,kocevski25_lrd_blagn,inherited_or_source_verified_single_object_host,object_specific,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-RUBIES-UDS-59971,1,1,HZA-RUBIES-UDS-59971,RUBIESUDS59971_kocevski25,kocevski25_lrd_blagn,inherited_or_source_verified_single_object_host,object_specific,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-RUBIES-UDS-63139,1,1,HZA-RUBIES-UDS-63139,RUBIESUDS63139_taylor24,taylor24_ceers_rubies_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-RUBIES-UDS-63166,1,1,HZA-RUBIES-UDS-63166,RUBIESUDS63166_kocevski25,kocevski25_lrd_blagn,inherited_or_source_verified_single_object_host,object_specific,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-RUBIES-UDS-807469,1,1,HZA-RUBIES-UDS-807469,RUBIESUDS807469_taylor24,taylor24_ceers_rubies_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-RUBIES-UDS-970351,1,1,HZA-RUBIES-UDS-970351,RUBIESUDS970351_taylor24,taylor24_ceers_rubies_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-1090,1,1,HZA-SKYFIRE-1090,SKYFIRE1090_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-12630,1,1,HZA-SKYFIRE-12630,SKYFIRE12630_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-17484,1,1,HZA-SKYFIRE-17484,SKYFIRE17484_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-1867,1,1,HZA-SKYFIRE-1867,SKYFIRE1867_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-2086,1,1,HZA-SKYFIRE-2086,SKYFIRE2086_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-20952,1,1,HZA-SKYFIRE-20952,SKYFIRE20952_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-21749,1,1,HZA-SKYFIRE-21749,SKYFIRE21749_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-22814,1,1,HZA-SKYFIRE-22814,SKYFIRE22814_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-23289,1,1,HZA-SKYFIRE-23289,SKYFIRE23289_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-23961,1,1,HZA-SKYFIRE-23961,SKYFIRE23961_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-25941,1,1,HZA-SKYFIRE-25941,SKYFIRE25941_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-26079,1,1,HZA-SKYFIRE-26079,SKYFIRE26079_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-299,1,1,HZA-SKYFIRE-299,SKYFIRE299_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-30148,1,1,HZA-SKYFIRE-30148,SKYFIRE30148_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-3519,1,1,HZA-SKYFIRE-3519,SKYFIRE3519_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-44039,1,1,HZA-SKYFIRE-44039,SKYFIRE44039_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-504101,1,1,HZA-SKYFIRE-504101,SKYFIRE504101_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-530722,1,1,HZA-SKYFIRE-530722,SKYFIRE530722_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-534080,1,1,HZA-SKYFIRE-534080,SKYFIRE534080_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-83652,1,1,HZA-SKYFIRE-83652,SKYFIRE83652_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-92141,1,1,HZA-SKYFIRE-92141,SKYFIRE92141_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-SKYFIRE-9382,1,1,HZA-SKYFIRE-9382,SKYFIRE9382_skyfire26,skyfire26_ceers_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-THRILS-101567,1,1,HZA-THRILS-101567,THRILS101567_davis26,davis26_thrils_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-THRILS-24975,1,1,HZA-THRILS-24975,THRILS24975_davis26,davis26_thrils_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-THRILS-25501,1,1,HZA-THRILS-25501,THRILS25501_davis26,davis26_thrils_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-THRILS-40467,1,1,HZA-THRILS-40467,THRILS40467_davis26,davis26_thrils_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-THRILS-44774,1,1,HZA-THRILS-44774,THRILS44774_davis26,davis26_thrils_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-THRILS-49400,1,1,HZA-THRILS-49400,THRILS49400_davis26,davis26_thrils_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-UHZ1,1,2,HZA-UHZ1,UHZ1_bogdan24;UHZ1_zou26,uhz1_xray_evidence_history,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-UNCOVER-13821,1,1,HZA-UNCOVER-13821,UNCOVER13821_greene24,greene24_uncover_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-UNCOVER-20466,1,1,HZA-UNCOVER-20466,UNCOVER20466_greene24,greene24_uncover_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-UNCOVER-23608,1,1,HZA-UNCOVER-23608,UNCOVER23608_greene24,greene24_uncover_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-UNCOVER-35488,1,1,HZA-UNCOVER-35488,UNCOVER35488_greene24,greene24_uncover_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-UNCOVER-38108,1,1,HZA-UNCOVER-38108,UNCOVER38108_greene24,greene24_uncover_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-UNCOVER-41225,1,1,HZA-UNCOVER-41225,UNCOVER41225_greene24,greene24_uncover_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-UNCOVER-4286,1,1,HZA-UNCOVER-4286,UNCOVER4286_greene24,greene24_uncover_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-UNCOVER-45924,1,1,HZA-UNCOVER-45924,UNCOVER45924_greene24,greene24_uncover_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
v3-dataset-catalogue,HZS-ZS7,1,1,HZA-ZS7,ZS7_ubler24,ubler24_zs7_offset_blagn,inherited_or_source_verified_single_object_host,not_published,,,no cross-object host quantity asserted at host-system level
