physical_object_id,measurement_id,object_id,publication_primary_flag,mass_offset_dex,n_samples,random_seed,reported_mass_errors_sampled,required_fedd,p16,probability_gt_1
HZA-CEERS-672,CEERS672_taylor24,CEERS-672,True,-0.3,10000,20260808,True,0.5682850568274805,0.5359733380187071,0.0
HZA-CEERS-672,CEERS672_taylor24,CEERS-672,True,0.0,10000,20260808,True,0.6065964089731533,0.5742846901643798,0.0
HZA-CEERS-672,CEERS672_taylor24,CEERS-672,True,0.3,10000,20260808,True,0.6449077611188261,0.6125960423100525,0.0
HZA-CEERS-672,CEERS672_taylor24,CEERS-672,True,0.5,10000,20260808,True,0.6704486625492746,0.6381369437405011,0.0
HZA-CEERS-746,CEERS746_taylor24,CEERS-746,True,-0.5,10000,20260808,True,0.6051629800298626,0.5875053174393386,0.0
HZA-CEERS-746,CEERS746_taylor24,CEERS-746,True,-0.3,10000,20260808,True,0.6304307453755772,0.6127730827850532,0.0
HZA-CEERS-746,CEERS746_taylor24,CEERS-746,True,0.0,10000,20260808,True,0.668332393394149,0.6506747308036249,0.0
HZA-CEERS-746,CEERS746_taylor24,CEERS-746,True,0.3,10000,20260808,True,0.7062340414127207,0.6885763788221968,0.0
HZA-CEERS-746,CEERS746_taylor24,CEERS-746,True,0.5,10000,20260808,True,0.7315018067584352,0.7138441441679112,0.0
HZA-COSMOS3D-12739,COSMOS3D12739_lin25,COSMOS3D-12739,True,-0.5,10000,20260808,True,0.5498584385012601,0.523920237991253,0.0
HZA-COSMOS3D-12739,COSMOS3D12739_lin25,COSMOS3D-12739,True,-0.3,10000,20260808,True,0.5720749410669678,0.5461367405569605,0.0
HZA-COSMOS3D-12739,COSMOS3D12739_lin25,COSMOS3D-12739,True,0.0,10000,20260808,True,0.6053996949155288,0.5794614944055216,0.0
HZA-COSMOS3D-12739,COSMOS3D12739_lin25,COSMOS3D-12739,True,0.3,10000,20260808,True,0.6387244487640901,0.6127862482540828,0.0
HZA-COSMOS3D-12739,COSMOS3D12739_lin25,COSMOS3D-12739,True,0.5,10000,20260808,True,0.6609409513297977,0.6350027508197903,0.0
HZA-COSMOS3D-13852,COSMOS3D13852_lin25,COSMOS3D-13852,True,-0.5,10000,20260808,True,1.214052904482434,1.1479172916211549,1.0
HZA-COSMOS3D-13852,COSMOS3D13852_lin25,COSMOS3D-13852,True,-0.3,10000,20260808,True,1.253857917744153,1.1877223048828738,1.0
HZA-COSMOS3D-13852,COSMOS3D13852_lin25,COSMOS3D-13852,True,0.0,10000,20260808,True,1.3135654376367318,1.2474298247754527,1.0
HZA-COSMOS3D-13852,COSMOS3D13852_lin25,COSMOS3D-13852,True,0.3,10000,20260808,True,1.3732729575293106,1.3071373446680317,1.0
HZA-COSMOS3D-13852,COSMOS3D13852_lin25,COSMOS3D-13852,True,0.5,10000,20260808,True,1.4130779707910295,1.3469423579297506,1.0
HZA-COSMOS3D-16912,COSMOS3D16912_lin25,COSMOS3D-16912,True,-0.5,10000,20260808,True,0.49264069539201005,0.4619523208330043,0.0
HZA-COSMOS3D-16912,COSMOS3D16912_lin25,COSMOS3D-16912,True,-0.3,10000,20260808,True,0.5153954619228188,0.4847070873638132,0.0
HZA-COSMOS3D-16912,COSMOS3D16912_lin25,COSMOS3D-16912,True,0.0,10000,20260808,True,0.5495276117190321,0.5188392371600262,0.0
HZA-COSMOS3D-16912,COSMOS3D16912_lin25,COSMOS3D-16912,True,0.3,10000,20260808,True,0.5836597615152451,0.5529713869562394,0.0
HZA-COSMOS3D-16912,COSMOS3D16912_lin25,COSMOS3D-16912,True,0.5,10000,20260808,True,0.6064145280460539,0.5757261534870483,0.0
HZA-COSMOS3D-17455,COSMOS3D17455_lin25,COSMOS3D-17455,True,-0.5,10000,20260808,True,0.533118110657945,0.504056953446009,0.0
HZA-COSMOS3D-17455,COSMOS3D17455_lin25,COSMOS3D-17455,True,-0.3,10000,20260808,True,0.556655334086552,0.5275941768746159,0.0
HZA-COSMOS3D-17455,COSMOS3D17455_lin25,COSMOS3D-17455,True,0.0,10000,20260808,True,0.5919611692294621,0.5629000120175262,0.0
HZA-COSMOS3D-17455,COSMOS3D17455_lin25,COSMOS3D-17455,True,0.3,10000,20260808,True,0.6272670043723723,0.5982058471604362,0.0
HZA-COSMOS3D-17455,COSMOS3D17455_lin25,COSMOS3D-17455,True,0.5,10000,20260808,True,0.6508042278009792,0.6217430705890431,0.0
HZA-COSMOS3D-18221,COSMOS3D18221_lin25,COSMOS3D-18221,True,-0.5,10000,20260808,True,0.7831312207218456,0.7484910847934398,0.0
HZA-COSMOS3D-18221,COSMOS3D18221_lin25,COSMOS3D-18221,True,-0.3,10000,20260808,True,0.811250833674156,0.7766106977457503,0.0
HZA-COSMOS3D-18221,COSMOS3D18221_lin25,COSMOS3D-18221,True,0.0,10000,20260808,True,0.8534302531026217,0.8187901171742159,0.0001
HZA-COSMOS3D-18221,COSMOS3D18221_lin25,COSMOS3D-18221,True,0.3,10000,20260808,True,0.8956096725310874,0.8609695366026816,0.0023
HZA-COSMOS3D-18221,COSMOS3D18221_lin25,COSMOS3D-18221,True,0.5,10000,20260808,True,0.9237292854833977,0.889089149554992,0.0176
HZA-COSMOS3D-19661,COSMOS3D19661_lin25,COSMOS3D-19661,True,-0.5,10000,20260808,True,0.7346221360315094,0.6998893114087368,0.0
HZA-COSMOS3D-19661,COSMOS3D19661_lin25,COSMOS3D-19661,True,-0.3,10000,20260808,True,0.7607652725450863,0.7260324479223137,0.0
HZA-COSMOS3D-19661,COSMOS3D19661_lin25,COSMOS3D-19661,True,0.0,10000,20260808,True,0.7999799773154516,0.7652471526926788,0.0
HZA-COSMOS3D-19661,COSMOS3D19661_lin25,COSMOS3D-19661,True,0.3,10000,20260808,True,0.8391946820858168,0.8044618574630443,0.0
HZA-COSMOS3D-19661,COSMOS3D19661_lin25,COSMOS3D-19661,True,0.5,10000,20260808,True,0.8653378185993936,0.8306049939766214,0.0
HZA-COSMOS3D-20938,COSMOS3D20938_lin25,COSMOS3D-20938,True,-0.5,10000,20260808,True,0.6199544893587329,0.5779030387733912,0.0
HZA-COSMOS3D-20938,COSMOS3D20938_lin25,COSMOS3D-20938,True,-0.3,10000,20260808,True,0.6421353297651275,0.600083879179786,0.0
HZA-COSMOS3D-20938,COSMOS3D20938_lin25,COSMOS3D-20938,True,0.0,10000,20260808,True,0.6754065903747196,0.6333551397893782,0.0
HZA-COSMOS3D-20938,COSMOS3D20938_lin25,COSMOS3D-20938,True,0.3,10000,20260808,True,0.7086778509843118,0.6666264003989704,0.0
HZA-COSMOS3D-20938,COSMOS3D20938_lin25,COSMOS3D-20938,True,0.5,10000,20260808,True,0.7308586913907064,0.688807240805365,0.0
HZA-COSMOS3D-23756,COSMOS3D23756_lin25,COSMOS3D-23756,True,-0.5,10000,20260808,True,0.57625657092304,0.5455452664333259,0.0
HZA-COSMOS3D-23756,COSMOS3D23756_lin25,COSMOS3D-23756,True,-0.3,10000,20260808,True,0.6019250150621508,0.5712137105724369,0.0
HZA-COSMOS3D-23756,COSMOS3D23756_lin25,COSMOS3D-23756,True,0.0,10000,20260808,True,0.6404276812708172,0.6097163767811032,0.0
HZA-COSMOS3D-23756,COSMOS3D23756_lin25,COSMOS3D-23756,True,0.3,10000,20260808,True,0.6789303474794836,0.6482190429897694,0.0
HZA-COSMOS3D-23756,COSMOS3D23756_lin25,COSMOS3D-23756,True,0.5,10000,20260808,True,0.7045987916185944,0.6738874871288804,0.0
HZA-COSMOS3D-23915,COSMOS3D23915_lin25,COSMOS3D-23915,True,-0.5,10000,20260808,True,0.6355630253645367,0.6109152756939051,0.0
HZA-COSMOS3D-23915,COSMOS3D23915_lin25,COSMOS3D-23915,True,-0.3,10000,20260808,True,0.6589293130617624,0.6342815633911307,0.0
HZA-COSMOS3D-23915,COSMOS3D23915_lin25,COSMOS3D-23915,True,0.0,10000,20260808,True,0.6939787446076007,0.6693309949369691,0.0
HZA-COSMOS3D-23915,COSMOS3D23915_lin25,COSMOS3D-23915,True,0.3,10000,20260808,True,0.7290281761534392,0.7043804264828076,0.0
HZA-COSMOS3D-23915,COSMOS3D23915_lin25,COSMOS3D-23915,True,0.5,10000,20260808,True,0.7523944638506649,0.7277467141800332,0.0
HZA-COSMOS3D-24359,COSMOS3D24359_lin25,COSMOS3D-24359,True,-0.5,10000,20260808,True,0.5531765188163359,0.5156450408857907,0.0
HZA-COSMOS3D-24359,COSMOS3D24359_lin25,COSMOS3D-24359,True,-0.3,10000,20260808,True,0.5749551219193412,0.537423643988796,0.0
HZA-COSMOS3D-24359,COSMOS3D24359_lin25,COSMOS3D-24359,True,0.0,10000,20260808,True,0.6076230265738491,0.570091548643304,0.0
HZA-COSMOS3D-24359,COSMOS3D24359_lin25,COSMOS3D-24359,True,0.3,10000,20260808,True,0.6402909312283572,0.6027594532978121,0.0
HZA-COSMOS3D-24359,COSMOS3D24359_lin25,COSMOS3D-24359,True,0.5,10000,20260808,True,0.6620695343313626,0.6245380564008174,0.0
HZA-COSMOS3D-25997,COSMOS3D25997_lin25,COSMOS3D-25997,True,-0.5,10000,20260808,True,0.48574662293947835,0.45998020015650415,0.0
HZA-COSMOS3D-25997,COSMOS3D25997_lin25,COSMOS3D-25997,True,-0.3,10000,20260808,True,0.5080285781201884,0.48226215533721417,0.0
HZA-COSMOS3D-25997,COSMOS3D25997_lin25,COSMOS3D-25997,True,0.0,10000,20260808,True,0.5414515108912534,0.5156850881082792,0.0
HZA-COSMOS3D-25997,COSMOS3D25997_lin25,COSMOS3D-25997,True,0.3,10000,20260808,True,0.5748744436623184,0.5491080208793442,0.0
HZA-COSMOS3D-25997,COSMOS3D25997_lin25,COSMOS3D-25997,True,0.5,10000,20260808,True,0.5971563988430285,0.5713899760600541,0.0
HZA-COSMOS3D-27974,COSMOS3D27974_lin25,COSMOS3D-27974,True,-0.5,10000,20260808,True,0.5440350790590548,0.5241768067935153,0.0
HZA-COSMOS3D-27974,COSMOS3D27974_lin25,COSMOS3D-27974,True,-0.3,10000,20260808,True,0.565666692540528,0.5458084202749888,0.0
HZA-COSMOS3D-27974,COSMOS3D27974_lin25,COSMOS3D-27974,True,0.0,10000,20260808,True,0.5981141127627381,0.5782558404971987,0.0
HZA-COSMOS3D-27974,COSMOS3D27974_lin25,COSMOS3D-27974,True,0.3,10000,20260808,True,0.630561532984948,0.6107032607194086,0.0
HZA-COSMOS3D-27974,COSMOS3D27974_lin25,COSMOS3D-27974,True,0.5,10000,20260808,True,0.6521931464664216,0.6323348742008821,0.0
HZA-COSMOS3D-3878,COSMOS3D3878_lin25,COSMOS3D-3878,True,-0.5,10000,20260808,True,0.5090098620974967,0.481993816968936,0.0
HZA-COSMOS3D-3878,COSMOS3D3878_lin25,COSMOS3D-3878,True,-0.3,10000,20260808,True,0.5306238689806175,0.5036078238520569,0.0
HZA-COSMOS3D-3878,COSMOS3D3878_lin25,COSMOS3D-3878,True,0.0,10000,20260808,True,0.5630448793052989,0.5360288341767383,0.0
HZA-COSMOS3D-3878,COSMOS3D3878_lin25,COSMOS3D-3878,True,0.3,10000,20260808,True,0.59546588962998,0.5684498445014196,0.0
HZA-COSMOS3D-3878,COSMOS3D3878_lin25,COSMOS3D-3878,True,0.5,10000,20260808,True,0.6170798965131009,0.5900638513845404,0.0
HZA-DC-417567,DC417567_ren25,DC_417567,False,-0.5,10000,20260808,True,0.44741172718637745,0.43502339034669635,0.0
HZA-DC-417567,DC417567_ren25,DC_417567,False,-0.3,10000,20260808,True,0.4729781115970277,0.46058977475734647,0.0
HZA-DC-417567,DC417567_ren25,DC_417567,False,0.0,10000,20260808,True,0.5113276882130028,0.4989393513733217,0.0
HZA-DC-417567,DC417567_ren25,DC_417567,False,0.3,10000,20260808,True,0.5496772648289779,0.5372889279892968,0.0
HZA-DC-417567,DC417567_ren25,DC_417567,False,0.5,10000,20260808,True,0.5752436492396282,0.562855312399947,0.0
HZA-DC-519281,DC519281_ren25,DC_519281,False,-0.5,10000,20260808,True,0.529369820840105,0.5155801568717409,0.0
HZA-DC-519281,DC519281_ren25,DC_519281,False,-0.3,10000,20260808,True,0.5543400954080344,0.5405504314396704,0.0
HZA-DC-519281,DC519281_ren25,DC_519281,False,0.0,10000,20260808,True,0.5917955072599286,0.5780058432915647,0.0
HZA-DC-519281,DC519281_ren25,DC_519281,False,0.3,10000,20260808,True,0.6292509191118228,0.6154612551434588,0.0
HZA-DC-519281,DC519281_ren25,DC_519281,False,0.5,10000,20260808,True,0.6542211936797523,0.6404315297113883,0.0
HZA-DC-536534,DC536534_ren25,DC_536534,True,-0.5,10000,20260808,True,0.6780852717027819,0.670632382937244,0.0
HZA-DC-536534,DC536534_ren25,DC_536534,True,-0.3,10000,20260808,True,0.7037703198733418,0.696317431107804,0.0
HZA-DC-536534,DC536534_ren25,DC_536534,True,0.0,10000,20260808,True,0.7422978921291817,0.7348450033636439,0.0
HZA-DC-536534,DC536534_ren25,DC_536534,True,0.3,10000,20260808,True,0.7808254643850217,0.7733725756194838,0.0
HZA-DC-536534,DC536534_ren25,DC_536534,True,0.5,10000,20260808,True,0.8065105125555817,0.7990576237900436,0.0
HZA-DC-683613,DC683613_ren25,DC_683613,False,-0.5,10000,20260808,True,0.42706249918758893,0.40902396753275505,0.0
HZA-DC-683613,DC683613_ren25,DC_683613,False,-0.3,10000,20260808,True,0.45181974551730436,0.43378121386247037,0.0
HZA-DC-683613,DC683613_ren25,DC_683613,False,0.0,10000,20260808,True,0.48895561501187723,0.47091708335704324,0.0
HZA-DC-683613,DC683613_ren25,DC_683613,False,0.3,10000,20260808,True,0.5260914845064502,0.5080529528516162,0.0
HZA-DC-683613,DC683613_ren25,DC_683613,False,0.5,10000,20260808,True,0.5508487308361656,0.5328101991813315,0.0
HZA-DC-848185-A,DC848185a_ren25,DC_848185_a,False,-0.5,10000,20260808,True,0.4992486014132869,0.47312113410564516,0.0
