science_release,input_catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,source_key,object_class,redshift,log_mseed_assumption,z_seed,epsilon,merger_boost,burst_scenario,burst_fedd,quiescent_fedd,required_lifetime_average_fedd_point,required_duty_cycle_point,required_duty_cycle_p5,required_duty_cycle_p16,required_duty_cycle_p50,required_duty_cycle_p84,required_duty_cycle_p95,prob_required_duty_cycle_gt_1,fixed_burst_scenario_feasible_point,reported_current_fedd,current_fedd_comparison_eligible_flag,current_to_required_fedd_ratio,current_fedd_is_instantaneous_not_history,n_samples,random_seed,reported_mass_errors_sampled,reported_mass_error_scope,reported_mass_error_model,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,additional_systematic_scatter_added
v1-shared-science,v1-dataset-catalogue,measurement,GN38509_juodzbalis25,GN38509_juodzbalis25,HZA-GN-38509,GN-38509,juodzbalis25_jades_blagn,broad_line_agn,6.678,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,1.064544199368414,0.532272099684207,0.4815437612935962,0.501323284830644,0.5313986766145977,0.5615647167215497,0.5809517223197771,0.0,True,0.015,True,0.014090537536064155,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.37,0.38,False
v1-shared-science,v1-dataset-catalogue,measurement,GN38509_juodzbalis25,GN38509_juodzbalis25,HZA-GN-38509,GN-38509,juodzbalis25_jades_blagn,broad_line_agn,6.678,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,1.064544199368414,0.354848066456138,0.32102917419573085,0.3342155232204294,0.3542657844097318,0.3743764778143665,0.38730114821318473,0.0,True,0.015,True,0.014090537536064155,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.37,0.38,False
v1-shared-science,v1-dataset-catalogue,measurement,GN4685_juodzbalis25,GN4685_juodzbalis25,HZA-GN-4685,GN-4685,juodzbalis25_jades_blagn,broad_line_agn,7.415,2.0,30.0,0.1,1.0,eddington,1.0,0.0,1.0173652371980322,1.0173652371980322,0.886593215035056,0.9389505193583417,1.01802211226615,1.1002132805462992,1.15399428813964,0.5918,False,0.045,True,0.04423190252100255,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.45,0.42,False
v1-shared-science,v1-dataset-catalogue,measurement,GN4685_juodzbalis25,GN4685_juodzbalis25,HZA-GN-4685,GN-4685,juodzbalis25_jades_blagn,broad_line_agn,7.415,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,1.0173652371980322,0.5086826185990161,0.443296607517528,0.46947525967917086,0.509011056133075,0.5501066402731496,0.57699714406982,0.0,True,0.045,True,0.04423190252100255,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.45,0.42,False
v1-shared-science,v1-dataset-catalogue,measurement,GN4685_juodzbalis25,GN4685_juodzbalis25,HZA-GN-4685,GN-4685,juodzbalis25_jades_blagn,broad_line_agn,7.415,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,1.0173652371980322,0.3391217457326774,0.29553107167835196,0.31298350645278056,0.33934070408871664,0.36673776018209975,0.3846647627132133,0.0,True,0.045,True,0.04423190252100255,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.45,0.42,False
v1-shared-science,v1-dataset-catalogue,measurement,GN53757_juodzbalis25,GN53757_juodzbalis25,HZA-GN-53757,GN-53757,juodzbalis25_jades_blagn,broad_line_agn,4.447,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.48914368840867417,0.48914368840867417,0.4421496816252362,0.4606397782879666,0.4895625886705204,0.5177618268135646,0.5361165907092176,0.0,True,0.07,True,0.1431072334342701,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.31,0.31,False
v1-shared-science,v1-dataset-catalogue,measurement,GN53757_juodzbalis25,GN53757_juodzbalis25,HZA-GN-53757,GN-53757,juodzbalis25_jades_blagn,broad_line_agn,4.447,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.48914368840867417,0.24457184420433709,0.2210748408126181,0.2303198891439833,0.2447812943352602,0.2588809134067823,0.2680582953546088,0.0,True,0.07,True,0.1431072334342701,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.31,0.31,False
v1-shared-science,v1-dataset-catalogue,measurement,GN53757_juodzbalis25,GN53757_juodzbalis25,HZA-GN-53757,GN-53757,juodzbalis25_jades_blagn,broad_line_agn,4.447,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.48914368840867417,0.16304789613622472,0.14738322720841207,0.15354659276265556,0.16318752955684013,0.17258727560452156,0.17870553023640587,0.0,True,0.07,True,0.1431072334342701,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.31,0.31,False
v1-shared-science,v1-dataset-catalogue,measurement,GN61888_juodzbalis25,GN61888_juodzbalis25,HZA-GN-61888,GN-61888,juodzbalis25_jades_blagn,broad_line_agn,5.874,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.6774526738858004,0.6774526738858004,0.6060986845826902,0.6344911106340307,0.6783375547633781,0.7211852083041406,0.7494327822437779,0.0,True,0.18,True,0.26570121713084116,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.33,0.32,False
v1-shared-science,v1-dataset-catalogue,measurement,GN61888_juodzbalis25,GN61888_juodzbalis25,HZA-GN-61888,GN-61888,juodzbalis25_jades_blagn,broad_line_agn,5.874,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.6774526738858004,0.3387263369429002,0.3030493422913451,0.31724555531701537,0.33916877738168905,0.3605926041520703,0.3747163911218889,0.0,True,0.18,True,0.26570121713084116,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.33,0.32,False
v1-shared-science,v1-dataset-catalogue,measurement,GN61888_juodzbalis25,GN61888_juodzbalis25,HZA-GN-61888,GN-61888,juodzbalis25_jades_blagn,broad_line_agn,5.874,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.6774526738858004,0.22581755796193348,0.20203289486089673,0.21149703687801027,0.22611251825445935,0.2403950694347135,0.24981092741459263,0.0,True,0.18,True,0.26570121713084116,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.33,0.32,False
v1-shared-science,v1-dataset-catalogue,measurement,GN62309_juodzbalis25,GN62309_juodzbalis25,HZA-GN-62309,GN-62309,juodzbalis25_jades_blagn,broad_line_agn,5.172,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.4824283885898979,0.4824283885898979,0.4210330728478193,0.4456068946397757,0.4827648606800931,0.5228026180838073,0.5498751248581261,0.0,True,0.15,True,0.31092697599832125,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.36,0.33,False
v1-shared-science,v1-dataset-catalogue,measurement,GN62309_juodzbalis25,GN62309_juodzbalis25,HZA-GN-62309,GN-62309,juodzbalis25_jades_blagn,broad_line_agn,5.172,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.4824283885898979,0.24121419429494895,0.21051653642390966,0.22280344731988785,0.24138243034004656,0.2614013090419037,0.27493756242906303,0.0,True,0.15,True,0.31092697599832125,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.36,0.33,False
v1-shared-science,v1-dataset-catalogue,measurement,GN62309_juodzbalis25,GN62309_juodzbalis25,HZA-GN-62309,GN-62309,juodzbalis25_jades_blagn,broad_line_agn,5.172,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.4824283885898979,0.1608094628632993,0.14034435761593977,0.1485356315465919,0.1609216202266977,0.1742675393612691,0.18329170828604202,0.0,True,0.15,True,0.31092697599832125,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.36,0.33,False
v1-shared-science,v1-dataset-catalogue,measurement,GN73488_juodzbalis25,GN73488_juodzbalis25,HZA-GN-73488,GN-73488,juodzbalis25_jades_blagn,broad_line_agn,4.133,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.4863631038396109,0.4863631038396109,0.444889488219477,0.46087931130469345,0.48612459941375086,0.5111163051861541,0.5274278853567856,0.0,True,0.2,True,0.41121540351456115,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.3,0.3,False
v1-shared-science,v1-dataset-catalogue,measurement,GN73488_juodzbalis25,GN73488_juodzbalis25,HZA-GN-73488,GN-73488,juodzbalis25_jades_blagn,broad_line_agn,4.133,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.4863631038396109,0.24318155191980545,0.2224447441097385,0.23043965565234673,0.24306229970687543,0.25555815259307707,0.2637139426783928,0.0,True,0.2,True,0.41121540351456115,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.3,0.3,False
v1-shared-science,v1-dataset-catalogue,measurement,GN73488_juodzbalis25,GN73488_juodzbalis25,HZA-GN-73488,GN-73488,juodzbalis25_jades_blagn,broad_line_agn,4.133,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.4863631038396109,0.16212103461320362,0.14829649607315898,0.15362643710156448,0.16204153313791697,0.17037210172871803,0.17580929511892854,0.0,True,0.2,True,0.41121540351456115,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.3,0.3,False
v1-shared-science,v1-dataset-catalogue,measurement,GN77652_juodzbalis25,GN77652_juodzbalis25,HZA-GN-77652,GN-77652,juodzbalis25_jades_blagn,broad_line_agn,5.229,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.5274430682798625,0.5274430682798625,0.46856340103184496,0.4909481727413284,0.5274018460219925,0.5663416292329807,0.5917910840065636,0.0,True,0.24,True,0.4550254130416506,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.34,0.32,False
v1-shared-science,v1-dataset-catalogue,measurement,GN77652_juodzbalis25,GN77652_juodzbalis25,HZA-GN-77652,GN-77652,juodzbalis25_jades_blagn,broad_line_agn,5.229,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.5274430682798625,0.26372153413993127,0.23428170051592248,0.2454740863706642,0.26370092301099624,0.28317081461649035,0.2958955420032818,0.0,True,0.24,True,0.4550254130416506,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.34,0.32,False
v1-shared-science,v1-dataset-catalogue,measurement,GN77652_juodzbalis25,GN77652_juodzbalis25,HZA-GN-77652,GN-77652,juodzbalis25_jades_blagn,broad_line_agn,5.229,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.5274430682798625,0.17581435609328752,0.15618780034394833,0.16364939091377614,0.17580061534066416,0.18878054307766023,0.19726369466885454,0.0,True,0.24,True,0.4550254130416506,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.34,0.32,False
v1-shared-science,v1-dataset-catalogue,measurement,GN954_juodzbalis25,GN954_juodzbalis25,HZA-GN-954,GN-954,juodzbalis25_jades_blagn,broad_line_agn,6.759,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.9403035606779888,0.9403035606779888,0.8555473798429801,0.8881295521799278,0.9400733559650307,0.9912242501101802,1.0226771687881875,0.1198,True,0.23,True,0.24460186009947968,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.31,0.32,False
v1-shared-science,v1-dataset-catalogue,measurement,GN954_juodzbalis25,GN954_juodzbalis25,HZA-GN-954,GN-954,juodzbalis25_jades_blagn,broad_line_agn,6.759,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.9403035606779888,0.4701517803389944,0.42777368992149006,0.4440647760899639,0.47003667798251536,0.4956121250550901,0.5113385843940937,0.0,True,0.23,True,0.24460186009947968,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.31,0.32,False
v1-shared-science,v1-dataset-catalogue,measurement,GN954_juodzbalis25,GN954_juodzbalis25,HZA-GN-954,GN-954,juodzbalis25_jades_blagn,broad_line_agn,6.759,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.9403035606779888,0.31343452022599627,0.28518245994766006,0.29604318405997593,0.3133577853216769,0.33040808337006006,0.3408923895960625,0.0,True,0.23,True,0.24460186009947968,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.31,0.32,False
v1-shared-science,v1-dataset-catalogue,measurement,GS10013704_juodzbalis25,GS10013704_juodzbalis25,HZA-GS-10013704,GS-10013704,juodzbalis25_jades_blagn,broad_line_agn,5.919,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.7392417802995618,0.7392417802995618,0.6694264130316648,0.6975926438442126,0.7397333628205446,0.7812735789750807,0.8073551118855029,0.0,True,0.055,True,0.0744005567132751,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.31,0.31,False
v1-shared-science,v1-dataset-catalogue,measurement,GS10013704_juodzbalis25,GS10013704_juodzbalis25,HZA-GS-10013704,GS-10013704,juodzbalis25_jades_blagn,broad_line_agn,5.919,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.7392417802995618,0.3696208901497809,0.3347132065158324,0.3487963219221063,0.3698666814102723,0.3906367894875403,0.40367755594275145,0.0,True,0.055,True,0.0744005567132751,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.31,0.31,False
v1-shared-science,v1-dataset-catalogue,measurement,GS10013704_juodzbalis25,GS10013704_juodzbalis25,HZA-GS-10013704,GS-10013704,juodzbalis25_jades_blagn,broad_line_agn,5.919,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.7392417802995618,0.2464139267665206,0.22314213767722163,0.23253088128140417,0.2465777876068482,0.2604245263250269,0.26911837062850097,0.0,True,0.055,True,0.0744005567132751,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.31,0.31,False
v1-shared-science,v1-dataset-catalogue,measurement,GS159717_juodzbalis25,GS159717_juodzbalis25,HZA-GS-159717,GS-159717,juodzbalis25_jades_blagn,broad_line_agn,5.077,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.5963891513943026,0.5963891513943026,0.5425901127440136,0.5636991415243767,0.5960621199749703,0.6285961377301146,0.6490717813880487,0.0,True,0.38,True,0.6371678611383108,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.3,0.3,False
v1-shared-science,v1-dataset-catalogue,measurement,GS159717_juodzbalis25,GS159717_juodzbalis25,HZA-GS-159717,GS-159717,juodzbalis25_jades_blagn,broad_line_agn,5.077,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.5963891513943026,0.2981945756971513,0.2712950563720068,0.28184957076218836,0.29803105998748514,0.3142980688650573,0.32453589069402433,0.0,True,0.38,True,0.6371678611383108,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.3,0.3,False
v1-shared-science,v1-dataset-catalogue,measurement,GS159717_juodzbalis25,GS159717_juodzbalis25,HZA-GS-159717,GS-159717,juodzbalis25_jades_blagn,broad_line_agn,5.077,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.5963891513943026,0.19879638379810086,0.18086337091467117,0.1878997138414589,0.1986873733249901,0.20953204591003818,0.2163572604626829,0.0,True,0.38,True,0.6371678611383108,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.3,0.3,False
v1-shared-science,v1-dataset-catalogue,measurement,GS164055_juodzbalis25,GS164055_juodzbalis25,HZA-GS-164055,GS-164055,juodzbalis25_jades_blagn,broad_line_agn,7.397,2.0,30.0,0.1,1.0,eddington,1.0,0.0,1.064628309775132,1.064628309775132,0.8612131031654812,0.9407400193041776,1.065810914468599,1.1751391349085059,1.2482190292293909,0.7016,False,0.03,True,0.028178848640927578,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.59,0.66,False
v1-shared-science,v1-dataset-catalogue,measurement,GS164055_juodzbalis25,GS164055_juodzbalis25,HZA-GS-164055,GS-164055,juodzbalis25_jades_blagn,broad_line_agn,7.397,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,1.064628309775132,0.532314154887566,0.4306065515827406,0.4703700096520888,0.5329054572342995,0.5875695674542529,0.6241095146146954,0.0,True,0.03,True,0.028178848640927578,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.59,0.66,False
v1-shared-science,v1-dataset-catalogue,measurement,GS164055_juodzbalis25,GS164055_juodzbalis25,HZA-GS-164055,GS-164055,juodzbalis25_jades_blagn,broad_line_agn,7.397,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,1.064628309775132,0.3548761032583773,0.28707103438849374,0.3135800064347259,0.35527030482286626,0.39171304496950193,0.41607300974313033,0.0,True,0.03,True,0.028178848640927578,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.59,0.66,False
v1-shared-science,v1-dataset-catalogue,measurement,GS172975_juodzbalis25,GS172975_juodzbalis25,HZA-GS-172975,GS-172975,juodzbalis25_jades_blagn,broad_line_agn,4.741,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.5245778551942444,0.5245778551942444,0.4720105399649946,0.4936397407228405,0.5244930066913773,0.5553752516700627,0.5768441612102074,0.0,True,0.05,True,0.09531473642074664,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.32,0.32,False
v1-shared-science,v1-dataset-catalogue,measurement,GS172975_juodzbalis25,GS172975_juodzbalis25,HZA-GS-172975,GS-172975,juodzbalis25_jades_blagn,broad_line_agn,4.741,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.5245778551942444,0.2622889275971222,0.2360052699824973,0.24681987036142025,0.26224650334568866,0.27768762583503137,0.2884220806051037,0.0,True,0.05,True,0.09531473642074664,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.32,0.32,False
v1-shared-science,v1-dataset-catalogue,measurement,GS172975_juodzbalis25,GS172975_juodzbalis25,HZA-GS-172975,GS-172975,juodzbalis25_jades_blagn,broad_line_agn,4.741,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.5245778551942444,0.17485928506474813,0.15733684665499817,0.16454658024094684,0.17483100223045914,0.18512508389002094,0.19228138707006914,0.0,True,0.05,True,0.09531473642074664,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.32,0.32,False
v1-shared-science,v1-dataset-catalogue,measurement,GS20030333_juodzbalis25,GS20030333_juodzbalis25,HZA-GS-20030333,GS-20030333,juodzbalis25_jades_blagn,broad_line_agn,7.891,2.0,30.0,0.1,1.0,eddington,1.0,0.0,1.1332146730828314,1.1332146730828314,0.9709148767230145,1.0335071064642358,1.1344320492811906,1.2702886826486366,1.3577940946933234,0.9076,False,0.08,True,0.07059562667183401,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.65,0.48,False
v1-shared-science,v1-dataset-catalogue,measurement,GS20030333_juodzbalis25,GS20030333_juodzbalis25,HZA-GS-20030333,GS-20030333,juodzbalis25_jades_blagn,broad_line_agn,7.891,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,1.1332146730828314,0.5666073365414157,0.48545743836150723,0.5167535532321179,0.5672160246405953,0.6351443413243183,0.6788970473466617,0.0,True,0.08,True,0.07059562667183401,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.65,0.48,False
v1-shared-science,v1-dataset-catalogue,measurement,GS20030333_juodzbalis25,GS20030333_juodzbalis25,HZA-GS-20030333,GS-20030333,juodzbalis25_jades_blagn,broad_line_agn,7.891,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,1.1332146730828314,0.3777382243609438,0.3236382922410049,0.34450236882141194,0.3781440164270635,0.4234295608828789,0.45259803156444117,0.0,True,0.08,True,0.07059562667183401,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.65,0.48,False
v1-shared-science,v1-dataset-catalogue,measurement,GS20057765_juodzbalis25,GS20057765_juodzbalis25,HZA-GS-20057765,GS-20057765,juodzbalis25_jades_blagn,broad_line_agn,8.913,2.0,30.0,0.1,1.0,eddington,1.0,0.0,1.3553650821669596,1.3553650821669596,1.0650436311178129,1.1753408104273646,1.3543660932487842,1.5087832861330044,1.6171732478103458,0.9769,False,0.051,True,0.03762823808214177,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.62,0.7,False
v1-shared-science,v1-dataset-catalogue,measurement,GS20057765_juodzbalis25,GS20057765_juodzbalis25,HZA-GS-20057765,GS-20057765,juodzbalis25_jades_blagn,broad_line_agn,8.913,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,1.3553650821669596,0.6776825410834798,0.5325218155589064,0.5876704052136823,0.6771830466243921,0.7543916430665022,0.8085866239051729,0.0,True,0.051,True,0.03762823808214177,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.62,0.7,False
v1-shared-science,v1-dataset-catalogue,measurement,GS20057765_juodzbalis25,GS20057765_juodzbalis25,HZA-GS-20057765,GS-20057765,juodzbalis25_jades_blagn,broad_line_agn,8.913,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,1.3553650821669596,0.45178836072231987,0.3550145437059376,0.3917802701424548,0.45145536441626144,0.5029277620443348,0.5390577492701152,0.0,True,0.051,True,0.03762823808214177,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.62,0.7,False
