science_release,input_catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,source_key,object_class,redshift,log_mseed_assumption,z_seed,epsilon,merger_boost,burst_scenario,burst_fedd,quiescent_fedd,required_lifetime_average_fedd_point,required_duty_cycle_point,required_duty_cycle_p5,required_duty_cycle_p16,required_duty_cycle_p50,required_duty_cycle_p84,required_duty_cycle_p95,prob_required_duty_cycle_gt_1,fixed_burst_scenario_feasible_point,reported_current_fedd,current_fedd_comparison_eligible_flag,current_to_required_fedd_ratio,current_fedd_is_instantaneous_not_history,n_samples,random_seed,reported_mass_errors_sampled,reported_mass_error_scope,reported_mass_error_model,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,additional_systematic_scatter_added
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GN-77652,GN77652_juodzbalis25,HZA-GN-77652,GN-77652,juodzbalis25_jades_blagn,broad_line_agn,5.229,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.5274430682798625,0.17581435609328752,0.156109781234043,0.16381439918757382,0.17582886789686006,0.18892495980944643,0.19689045822311566,0.0,True,0.24,True,0.4550254130416506,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.34,0.32,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GN-954,GN954_juodzbalis25,HZA-GN-954,GN-954,juodzbalis25_jades_blagn,broad_line_agn,6.759,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.9403035606779888,0.9403035606779888,0.8532862155714869,0.8872671931940571,0.9408784886991549,0.9918504997011067,1.025016573720152,0.124,True,0.23,True,0.24460186009947968,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.31,0.32,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GN-954,GN954_juodzbalis25,HZA-GN-954,GN-954,juodzbalis25_jades_blagn,broad_line_agn,6.759,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.9403035606779888,0.4701517803389944,0.42664310778574344,0.44363359659702856,0.47043924434957746,0.49592524985055336,0.512508286860076,0.0,True,0.23,True,0.24460186009947968,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.31,0.32,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GN-954,GN954_juodzbalis25,HZA-GN-954,GN-954,juodzbalis25_jades_blagn,broad_line_agn,6.759,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.9403035606779888,0.31343452022599627,0.28442873852382894,0.29575573106468567,0.31362616289971834,0.3306168332337022,0.34167219124005066,0.0,True,0.23,True,0.24460186009947968,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.31,0.32,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GS-10013704,GS10013704_juodzbalis25,HZA-GS-10013704,GS-10013704,juodzbalis25_jades_blagn,broad_line_agn,5.919,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.7392417802995618,0.7392417802995618,0.6716710280974532,0.6976856806973781,0.739383097749342,0.7821586313303768,0.8095572457151696,0.0,True,0.055,True,0.0744005567132751,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.31,0.31,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GS-10013704,GS10013704_juodzbalis25,HZA-GS-10013704,GS-10013704,juodzbalis25_jades_blagn,broad_line_agn,5.919,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.7392417802995618,0.3696208901497809,0.3358355140487266,0.34884284034868906,0.369691548874671,0.3910793156651884,0.4047786228575848,0.0,True,0.055,True,0.0744005567132751,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.31,0.31,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GS-10013704,GS10013704_juodzbalis25,HZA-GS-10013704,GS-10013704,juodzbalis25_jades_blagn,broad_line_agn,5.919,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.7392417802995618,0.2464139267665206,0.22389034269915103,0.2325618935657927,0.24646103258311397,0.26071954377679224,0.2698524152383898,0.0,True,0.055,True,0.0744005567132751,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.31,0.31,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GS-159717,GS159717_juodzbalis25,HZA-GS-159717,GS-159717,juodzbalis25_jades_blagn,broad_line_agn,5.077,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.5963891513943026,0.5963891513943026,0.5421573958640385,0.5634118087178239,0.5966105429476967,0.6293256461081959,0.6515679363771145,0.0,True,0.38,True,0.6371678611383108,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.3,0.3,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GS-159717,GS159717_juodzbalis25,HZA-GS-159717,GS-159717,juodzbalis25_jades_blagn,broad_line_agn,5.077,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.5963891513943026,0.2981945756971513,0.2710786979320193,0.28170590435891196,0.29830527147384833,0.31466282305409793,0.32578396818855726,0.0,True,0.38,True,0.6371678611383108,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.3,0.3,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GS-159717,GS159717_juodzbalis25,HZA-GS-159717,GS-159717,juodzbalis25_jades_blagn,broad_line_agn,5.077,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.5963891513943026,0.19879638379810086,0.18071913195467953,0.18780393623927463,0.1988701809825656,0.20977521536939864,0.21718931212570486,0.0,True,0.38,True,0.6371678611383108,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.3,0.3,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GS-164055,GS164055_juodzbalis25,HZA-GS-164055,GS-164055,juodzbalis25_jades_blagn,broad_line_agn,7.397,2.0,30.0,0.1,1.0,eddington,1.0,0.0,1.064628309775132,1.064628309775132,0.8573789983580106,0.9398996590933997,1.0646474034733602,1.17607279439176,1.2472238754012537,0.7013,False,0.03,True,0.028178848640927578,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.59,0.66,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GS-164055,GS164055_juodzbalis25,HZA-GS-164055,GS-164055,juodzbalis25_jades_blagn,broad_line_agn,7.397,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,1.064628309775132,0.532314154887566,0.4286894991790053,0.46994982954669984,0.5323237017366801,0.58803639719588,0.6236119377006268,0.0,True,0.03,True,0.028178848640927578,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.59,0.66,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GS-164055,GS164055_juodzbalis25,HZA-GS-164055,GS-164055,juodzbalis25_jades_blagn,broad_line_agn,7.397,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,1.064628309775132,0.3548761032583773,0.28579299945267017,0.31329988636446654,0.35488246782445343,0.39202426479725333,0.41574129180041786,0.0,True,0.03,True,0.028178848640927578,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.59,0.66,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GS-172975,GS172975_juodzbalis25,HZA-GS-172975,GS-172975,juodzbalis25_jades_blagn,broad_line_agn,4.741,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.5245778551942444,0.5245778551942444,0.4719276922832712,0.4925066726405638,0.5240650710693537,0.5559827224059689,0.5761284932449819,0.0,True,0.05,True,0.09531473642074664,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.32,0.32,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GS-172975,GS172975_juodzbalis25,HZA-GS-172975,GS-172975,juodzbalis25_jades_blagn,broad_line_agn,4.741,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,0.5245778551942444,0.2622889275971222,0.2359638461416356,0.2462533363202819,0.26203253553467687,0.27799136120298445,0.28806424662249097,0.0,True,0.05,True,0.09531473642074664,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.32,0.32,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GS-172975,GS172975_juodzbalis25,HZA-GS-172975,GS-172975,juodzbalis25_jades_blagn,broad_line_agn,4.741,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,0.5245778551942444,0.17485928506474813,0.1573092307610904,0.16416889088018793,0.1746883570231179,0.18532757413532297,0.19204283108166065,0.0,True,0.05,True,0.09531473642074664,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.32,0.32,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GS-20030333,GS20030333_juodzbalis25,HZA-GS-20030333,GS-20030333,juodzbalis25_jades_blagn,broad_line_agn,7.891,2.0,30.0,0.1,1.0,eddington,1.0,0.0,1.1332146730828314,1.1332146730828314,0.9667307301796838,1.0325815526094542,1.1329997879090312,1.2686217106022972,1.3571886456730538,0.9027,False,0.08,True,0.07059562667183401,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.65,0.48,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GS-20030333,GS20030333_juodzbalis25,HZA-GS-20030333,GS-20030333,juodzbalis25_jades_blagn,broad_line_agn,7.891,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,1.1332146730828314,0.5666073365414157,0.4833653650898419,0.5162907763047271,0.5664998939545156,0.6343108553011486,0.6785943228365269,0.0,True,0.08,True,0.07059562667183401,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.65,0.48,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GS-20030333,GS20030333_juodzbalis25,HZA-GS-20030333,GS-20030333,juodzbalis25_jades_blagn,broad_line_agn,7.891,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,1.1332146730828314,0.3777382243609438,0.32224357672656123,0.3441938508698181,0.377666595969677,0.4228739035340991,0.45239621522435125,0.0,True,0.08,True,0.07059562667183401,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.65,0.48,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GS-20057765,GS20057765_juodzbalis25,HZA-GS-20057765,GS-20057765,juodzbalis25_jades_blagn,broad_line_agn,8.913,2.0,30.0,0.1,1.0,eddington,1.0,0.0,1.3553650821669596,1.3553650821669596,1.0571212362511446,1.1758939517771139,1.353034122872882,1.5136481357261002,1.6178129154279395,0.9754,False,0.051,True,0.03762823808214177,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.62,0.7,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GS-20057765,GS20057765_juodzbalis25,HZA-GS-20057765,GS-20057765,juodzbalis25_jades_blagn,broad_line_agn,8.913,2.0,30.0,0.1,1.0,moderate_super_eddington,2.0,0.0,1.3553650821669596,0.6776825410834798,0.5285606181255723,0.5879469758885569,0.676517061436441,0.7568240678630501,0.8089064577139697,0.0,True,0.051,True,0.03762823808214177,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.62,0.7,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GS-20057765,GS20057765_juodzbalis25,HZA-GS-20057765,GS-20057765,juodzbalis25_jades_blagn,broad_line_agn,8.913,2.0,30.0,0.1,1.0,strong_super_eddington,3.0,0.0,1.3553650821669596,0.45178836072231987,0.3523737454170482,0.3919646505923713,0.4510113742909606,0.5045493785753669,0.5392709718093132,0.0,True,0.051,True,0.03762823808214177,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.62,0.7,False
v1-shared-science,v1-dataset-catalogue,physical_object,HZA-GS-200679,GS200679_juodzbalis25,HZA-GS-200679,GS-200679,juodzbalis25_jades_blagn,broad_line_agn,4.547,2.0,30.0,0.1,1.0,eddington,1.0,0.0,0.39598397974315996,0.39598397974315996,0.349639631996312,0.3679413481810542,0.39674929817490323,0.45307318384663336,0.4904562114656511,0.0,True,0.23,True,0.5808315784622924,True,10000,20260808,True,as_published_components_not_decomposed,split_normal_in_log_mbh,0.6,0.3,False
